Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-48-40/
At seed=496, n=100, industry=EGY, sampling_method=ar1. at 0.14.
At seed=497, n=100, industry=EGY, sampling_method=ar1. at 0.42.
At seed=498, n=100, industry=EGY, sampling_method=ar1. at 0.66.
At seed=499, n=100, industry=EGY, sampling_method=ar1. at 0.9.
At seed=500, n=100, industry=EGY, sampling_method=ar1. at 1.14.
At seed=496, n=100, industry=EGY, sampling_method=garch. at 1.38.
At seed=497, n=100, industry=EGY, sampling_method=garch. at 1.61.
At seed=498, n=100, industry=EGY, sampling_method=garch. at 1.83.
At seed=499, n=100, industry=EGY, sampling_method=garch. at 2.06.
At seed=500, n=100, industry=EGY, sampling_method=garch. at 2.28.
At seed=496, n=100, industry=EGY, sampling_method=garch_ar1. at 2.51.
At seed=497, n=100, industry=EGY, sampling_method=garch_ar1. at 2.73.
At seed=498, n=100, industry=EGY, sampling_method=garch_ar1. at 2.96.
At seed=499, n=100, industry=EGY, sampling_method=garch_ar1. at 3.18.
At seed=500, n=100, industry=EGY, sampling_method=garch_ar1. at 3.41.
At seed=496, n=100, industry=EGY, sampling_method=mvn_arch. at 3.64.
At seed=497, n=100, industry=EGY, sampling_method=mvn_arch. at 3.86.
At seed=498, n=100, industry=EGY, sampling_method=mvn_arch. at 4.08.
At seed=499, n=100, industry=EGY, sampling_method=mvn_arch. at 4.3.
At seed=500, n=100, industry=EGY, sampling_method=mvn_arch. at 4.52.
At seed=496, n=200, industry=EGY, sampling_method=ar1. at 4.75.
At seed=497, n=200, industry=EGY, sampling_method=ar1. at 5.12.
At seed=498, n=200, industry=EGY, sampling_method=ar1. at 5.49.
At seed=499, n=200, industry=EGY, sampling_method=ar1. at 5.86.
At seed=500, n=200, industry=EGY, sampling_method=ar1. at 6.23.
At seed=496, n=200, industry=EGY, sampling_method=garch. at 6.6.
At seed=497, n=200, industry=EGY, sampling_method=garch. at 6.97.
At seed=498, n=200, industry=EGY, sampling_method=garch. at 7.35.
At seed=499, n=200, industry=EGY, sampling_method=garch. at 7.73.
At seed=500, n=200, industry=EGY, sampling_method=garch. at 8.1.
At seed=496, n=200, industry=EGY, sampling_method=garch_ar1. at 8.48.
At seed=497, n=200, industry=EGY, sampling_method=garch_ar1. at 8.86.
At seed=498, n=200, industry=EGY, sampling_method=garch_ar1. at 9.24.
At seed=499, n=200, industry=EGY, sampling_method=garch_ar1. at 9.61.
At seed=500, n=200, industry=EGY, sampling_method=garch_ar1. at 9.99.
At seed=496, n=200, industry=EGY, sampling_method=mvn_arch. at 10.37.
At seed=497, n=200, industry=EGY, sampling_method=mvn_arch. at 10.74.
At seed=498, n=200, industry=EGY, sampling_method=mvn_arch. at 11.11.
At seed=499, n=200, industry=EGY, sampling_method=mvn_arch. at 11.48.
At seed=500, n=200, industry=EGY, sampling_method=mvn_arch. at 11.85.
At seed=496, n=300, industry=EGY, sampling_method=ar1. at 12.22.
At seed=497, n=300, industry=EGY, sampling_method=ar1. at 12.75.
At seed=498, n=300, industry=EGY, sampling_method=ar1. at 13.28.
At seed=499, n=300, industry=EGY, sampling_method=ar1. at 13.81.
At seed=500, n=300, industry=EGY, sampling_method=ar1. at 14.34.
At seed=496, n=300, industry=EGY, sampling_method=garch. at 14.86.
At seed=497, n=300, industry=EGY, sampling_method=garch. at 15.4.
At seed=498, n=300, industry=EGY, sampling_method=garch. at 15.94.
At seed=499, n=300, industry=EGY, sampling_method=garch. at 16.48.
At seed=500, n=300, industry=EGY, sampling_method=garch. at 17.02.
At seed=496, n=300, industry=EGY, sampling_method=garch_ar1. at 17.56.
At seed=497, n=300, industry=EGY, sampling_method=garch_ar1. at 18.09.
At seed=498, n=300, industry=EGY, sampling_method=garch_ar1. at 18.63.
At seed=499, n=300, industry=EGY, sampling_method=garch_ar1. at 19.17.
At seed=500, n=300, industry=EGY, sampling_method=garch_ar1. at 19.71.
At seed=496, n=300, industry=EGY, sampling_method=mvn_arch. at 20.25.
At seed=497, n=300, industry=EGY, sampling_method=mvn_arch. at 20.78.
At seed=498, n=300, industry=EGY, sampling_method=mvn_arch. at 21.31.
At seed=499, n=300, industry=EGY, sampling_method=mvn_arch. at 21.84.
At seed=500, n=300, industry=EGY, sampling_method=mvn_arch. at 22.38.
At seed=496, n=400, industry=EGY, sampling_method=ar1. at 22.91.
At seed=497, n=400, industry=EGY, sampling_method=ar1. at 23.65.
At seed=498, n=400, industry=EGY, sampling_method=ar1. at 24.39.
At seed=499, n=400, industry=EGY, sampling_method=ar1. at 25.13.
At seed=500, n=400, industry=EGY, sampling_method=ar1. at 25.88.
At seed=496, n=400, industry=EGY, sampling_method=garch. at 26.62.
At seed=497, n=400, industry=EGY, sampling_method=garch. at 27.38.
At seed=498, n=400, industry=EGY, sampling_method=garch. at 28.14.
At seed=499, n=400, industry=EGY, sampling_method=garch. at 28.9.
At seed=500, n=400, industry=EGY, sampling_method=garch. at 29.66.
At seed=496, n=400, industry=EGY, sampling_method=garch_ar1. at 30.42.
At seed=497, n=400, industry=EGY, sampling_method=garch_ar1. at 31.17.
At seed=498, n=400, industry=EGY, sampling_method=garch_ar1. at 31.93.
At seed=499, n=400, industry=EGY, sampling_method=garch_ar1. at 32.69.
At seed=500, n=400, industry=EGY, sampling_method=garch_ar1. at 33.45.
At seed=496, n=400, industry=EGY, sampling_method=mvn_arch. at 34.21.
At seed=497, n=400, industry=EGY, sampling_method=mvn_arch. at 34.96.
At seed=498, n=400, industry=EGY, sampling_method=mvn_arch. at 35.7.
At seed=499, n=400, industry=EGY, sampling_method=mvn_arch. at 36.45.
At seed=500, n=400, industry=EGY, sampling_method=mvn_arch. at 37.2.
At seed=496, n=500, industry=EGY, sampling_method=ar1. at 37.95.
At seed=497, n=500, industry=EGY, sampling_method=ar1. at 38.79.
At seed=498, n=500, industry=EGY, sampling_method=ar1. at 39.63.
At seed=499, n=500, industry=EGY, sampling_method=ar1. at 40.48.
At seed=500, n=500, industry=EGY, sampling_method=ar1. at 41.32.
At seed=496, n=500, industry=EGY, sampling_method=garch. at 42.16.
At seed=497, n=500, industry=EGY, sampling_method=garch. at 43.02.
At seed=498, n=500, industry=EGY, sampling_method=garch. at 43.87.
At seed=499, n=500, industry=EGY, sampling_method=garch. at 44.73.
At seed=500, n=500, industry=EGY, sampling_method=garch. at 45.59.
At seed=496, n=500, industry=EGY, sampling_method=garch_ar1. at 46.45.
At seed=497, n=500, industry=EGY, sampling_method=garch_ar1. at 47.31.
At seed=498, n=500, industry=EGY, sampling_method=garch_ar1. at 48.16.
At seed=499, n=500, industry=EGY, sampling_method=garch_ar1. at 49.02.
At seed=500, n=500, industry=EGY, sampling_method=garch_ar1. at 49.88.
At seed=496, n=500, industry=EGY, sampling_method=mvn_arch. at 50.74.
At seed=497, n=500, industry=EGY, sampling_method=mvn_arch. at 51.58.
At seed=498, n=500, industry=EGY, sampling_method=mvn_arch. at 52.43.
At seed=499, n=500, industry=EGY, sampling_method=mvn_arch. at 53.27.
At seed=500, n=500, industry=EGY, sampling_method=mvn_arch. at 54.12.
At seed=496, n=100, industry=FIN, sampling_method=ar1. at 54.98.
At seed=497, n=100, industry=FIN, sampling_method=ar1. at 56.2.
At seed=498, n=100, industry=FIN, sampling_method=ar1. at 57.39.
At seed=499, n=100, industry=FIN, sampling_method=ar1. at 58.61.
At seed=500, n=100, industry=FIN, sampling_method=ar1. at 59.84.
At seed=496, n=100, industry=FIN, sampling_method=garch. at 61.06.
At seed=497, n=100, industry=FIN, sampling_method=garch. at 62.27.
At seed=498, n=100, industry=FIN, sampling_method=garch. at 63.48.
At seed=499, n=100, industry=FIN, sampling_method=garch. at 64.72.
At seed=500, n=100, industry=FIN, sampling_method=garch. at 65.94.
At seed=496, n=100, industry=FIN, sampling_method=garch_ar1. at 67.18.
At seed=497, n=100, industry=FIN, sampling_method=garch_ar1. at 68.4.
At seed=498, n=100, industry=FIN, sampling_method=garch_ar1. at 69.63.
At seed=499, n=100, industry=FIN, sampling_method=garch_ar1. at 70.85.
At seed=500, n=100, industry=FIN, sampling_method=garch_ar1. at 72.08.
At seed=496, n=100, industry=FIN, sampling_method=mvn_arch. at 73.32.
At seed=497, n=100, industry=FIN, sampling_method=mvn_arch. at 74.55.
At seed=498, n=100, industry=FIN, sampling_method=mvn_arch. at 75.78.
At seed=499, n=100, industry=FIN, sampling_method=mvn_arch. at 77.06.
At seed=500, n=100, industry=FIN, sampling_method=mvn_arch. at 78.33.
At seed=496, n=200, industry=FIN, sampling_method=ar1. at 79.55.
At seed=497, n=200, industry=FIN, sampling_method=ar1. at 81.32.
At seed=498, n=200, industry=FIN, sampling_method=ar1. at 83.11.
At seed=499, n=200, industry=FIN, sampling_method=ar1. at 84.94.
At seed=500, n=200, industry=FIN, sampling_method=ar1. at 86.77.
At seed=496, n=200, industry=FIN, sampling_method=garch. at 88.55.
At seed=497, n=200, industry=FIN, sampling_method=garch. at 90.4.
At seed=498, n=200, industry=FIN, sampling_method=garch. at 92.18.
At seed=499, n=200, industry=FIN, sampling_method=garch. at 93.95.
At seed=500, n=200, industry=FIN, sampling_method=garch. at 95.81.
At seed=496, n=200, industry=FIN, sampling_method=garch_ar1. at 97.62.
At seed=497, n=200, industry=FIN, sampling_method=garch_ar1. at 99.45.
At seed=498, n=200, industry=FIN, sampling_method=garch_ar1. at 101.21.
At seed=499, n=200, industry=FIN, sampling_method=garch_ar1. at 103.04.
