Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-41-44/
At seed=301, n=100, industry=EGY, sampling_method=ar1. at 0.1.
At seed=302, n=100, industry=EGY, sampling_method=ar1. at 0.42.
At seed=303, n=100, industry=EGY, sampling_method=ar1. at 0.68.
At seed=304, n=100, industry=EGY, sampling_method=ar1. at 0.94.
At seed=305, n=100, industry=EGY, sampling_method=ar1. at 1.21.
At seed=301, n=100, industry=EGY, sampling_method=garch. at 1.5.
At seed=302, n=100, industry=EGY, sampling_method=garch. at 1.84.
At seed=303, n=100, industry=EGY, sampling_method=garch. at 2.12.
At seed=304, n=100, industry=EGY, sampling_method=garch. at 2.42.
At seed=305, n=100, industry=EGY, sampling_method=garch. at 2.74.
At seed=301, n=100, industry=EGY, sampling_method=garch_ar1. at 3.06.
At seed=302, n=100, industry=EGY, sampling_method=garch_ar1. at 3.42.
At seed=303, n=100, industry=EGY, sampling_method=garch_ar1. at 3.74.
At seed=304, n=100, industry=EGY, sampling_method=garch_ar1. at 4.04.
At seed=305, n=100, industry=EGY, sampling_method=garch_ar1. at 4.34.
At seed=301, n=100, industry=EGY, sampling_method=mvn_arch. at 4.64.
At seed=302, n=100, industry=EGY, sampling_method=mvn_arch. at 5.05.
At seed=303, n=100, industry=EGY, sampling_method=mvn_arch. at 5.36.
At seed=304, n=100, industry=EGY, sampling_method=mvn_arch. at 5.71.
At seed=305, n=100, industry=EGY, sampling_method=mvn_arch. at 6.02.
At seed=301, n=200, industry=EGY, sampling_method=ar1. at 6.36.
At seed=302, n=200, industry=EGY, sampling_method=ar1. at 6.83.
At seed=303, n=200, industry=EGY, sampling_method=ar1. at 7.3.
At seed=304, n=200, industry=EGY, sampling_method=ar1. at 7.8.
At seed=305, n=200, industry=EGY, sampling_method=ar1. at 8.29.
At seed=301, n=200, industry=EGY, sampling_method=garch. at 8.78.
At seed=302, n=200, industry=EGY, sampling_method=garch. at 9.3.
At seed=303, n=200, industry=EGY, sampling_method=garch. at 9.92.
At seed=304, n=200, industry=EGY, sampling_method=garch. at 10.46.
At seed=305, n=200, industry=EGY, sampling_method=garch. at 11.1.
At seed=301, n=200, industry=EGY, sampling_method=garch_ar1. at 11.83.
At seed=302, n=200, industry=EGY, sampling_method=garch_ar1. at 13.28.
At seed=303, n=200, industry=EGY, sampling_method=garch_ar1. at 25.35.
At seed=304, n=200, industry=EGY, sampling_method=garch_ar1. at 25.71.
At seed=305, n=200, industry=EGY, sampling_method=garch_ar1. at 26.08.
At seed=301, n=200, industry=EGY, sampling_method=mvn_arch. at 26.46.
At seed=302, n=200, industry=EGY, sampling_method=mvn_arch. at 26.85.
At seed=303, n=200, industry=EGY, sampling_method=mvn_arch. at 27.22.
At seed=304, n=200, industry=EGY, sampling_method=mvn_arch. at 27.62.
At seed=305, n=200, industry=EGY, sampling_method=mvn_arch. at 27.99.
At seed=301, n=300, industry=EGY, sampling_method=ar1. at 28.36.
At seed=302, n=300, industry=EGY, sampling_method=ar1. at 28.89.
