Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-48-40/
At seed=476, n=100, industry=EGY, sampling_method=ar1. at 0.03.
At seed=477, n=100, industry=EGY, sampling_method=ar1. at 0.29.
At seed=478, n=100, industry=EGY, sampling_method=ar1. at 0.65.
At seed=479, n=100, industry=EGY, sampling_method=ar1. at 0.89.
At seed=480, n=100, industry=EGY, sampling_method=ar1. at 1.12.
At seed=476, n=100, industry=EGY, sampling_method=garch. at 1.37.
At seed=477, n=100, industry=EGY, sampling_method=garch. at 1.59.
At seed=478, n=100, industry=EGY, sampling_method=garch. at 1.82.
At seed=479, n=100, industry=EGY, sampling_method=garch. at 2.05.
At seed=480, n=100, industry=EGY, sampling_method=garch. at 2.28.
At seed=476, n=100, industry=EGY, sampling_method=garch_ar1. at 2.5.
At seed=477, n=100, industry=EGY, sampling_method=garch_ar1. at 2.73.
At seed=478, n=100, industry=EGY, sampling_method=garch_ar1. at 2.95.
At seed=479, n=100, industry=EGY, sampling_method=garch_ar1. at 3.18.
At seed=480, n=100, industry=EGY, sampling_method=garch_ar1. at 3.41.
At seed=476, n=100, industry=EGY, sampling_method=mvn_arch. at 3.63.
At seed=477, n=100, industry=EGY, sampling_method=mvn_arch. at 3.86.
At seed=478, n=100, industry=EGY, sampling_method=mvn_arch. at 4.08.
At seed=479, n=100, industry=EGY, sampling_method=mvn_arch. at 4.31.
At seed=480, n=100, industry=EGY, sampling_method=mvn_arch. at 4.54.
At seed=476, n=200, industry=EGY, sampling_method=ar1. at 4.76.
At seed=477, n=200, industry=EGY, sampling_method=ar1. at 5.13.
At seed=478, n=200, industry=EGY, sampling_method=ar1. at 5.51.
At seed=479, n=200, industry=EGY, sampling_method=ar1. at 5.88.
At seed=480, n=200, industry=EGY, sampling_method=ar1. at 6.25.
At seed=476, n=200, industry=EGY, sampling_method=garch. at 6.62.
At seed=477, n=200, industry=EGY, sampling_method=garch. at 7.01.
At seed=478, n=200, industry=EGY, sampling_method=garch. at 7.38.
At seed=479, n=200, industry=EGY, sampling_method=garch. at 7.76.
At seed=480, n=200, industry=EGY, sampling_method=garch. at 8.14.
At seed=476, n=200, industry=EGY, sampling_method=garch_ar1. at 8.53.
At seed=477, n=200, industry=EGY, sampling_method=garch_ar1. at 8.91.
At seed=478, n=200, industry=EGY, sampling_method=garch_ar1. at 9.29.
At seed=479, n=200, industry=EGY, sampling_method=garch_ar1. at 9.67.
At seed=480, n=200, industry=EGY, sampling_method=garch_ar1. at 10.05.
At seed=476, n=200, industry=EGY, sampling_method=mvn_arch. at 10.43.
At seed=477, n=200, industry=EGY, sampling_method=mvn_arch. at 10.81.
At seed=478, n=200, industry=EGY, sampling_method=mvn_arch. at 11.18.
At seed=479, n=200, industry=EGY, sampling_method=mvn_arch. at 11.55.
At seed=480, n=200, industry=EGY, sampling_method=mvn_arch. at 11.92.
At seed=476, n=300, industry=EGY, sampling_method=ar1. at 12.3.
At seed=477, n=300, industry=EGY, sampling_method=ar1. at 12.84.
At seed=478, n=300, industry=EGY, sampling_method=ar1. at 13.37.
At seed=479, n=300, industry=EGY, sampling_method=ar1. at 13.91.
At seed=480, n=300, industry=EGY, sampling_method=ar1. at 14.45.
At seed=476, n=300, industry=EGY, sampling_method=garch. at 14.99.
At seed=477, n=300, industry=EGY, sampling_method=garch. at 15.53.
At seed=478, n=300, industry=EGY, sampling_method=garch. at 16.08.
At seed=479, n=300, industry=EGY, sampling_method=garch. at 16.63.
At seed=480, n=300, industry=EGY, sampling_method=garch. at 17.18.
At seed=476, n=300, industry=EGY, sampling_method=garch_ar1. at 17.73.
At seed=477, n=300, industry=EGY, sampling_method=garch_ar1. at 18.27.
At seed=478, n=300, industry=EGY, sampling_method=garch_ar1. at 18.82.
At seed=479, n=300, industry=EGY, sampling_method=garch_ar1. at 19.37.
At seed=480, n=300, industry=EGY, sampling_method=garch_ar1. at 19.91.
At seed=476, n=300, industry=EGY, sampling_method=mvn_arch. at 20.46.
At seed=477, n=300, industry=EGY, sampling_method=mvn_arch. at 21.0.
At seed=478, n=300, industry=EGY, sampling_method=mvn_arch. at 21.55.
At seed=479, n=300, industry=EGY, sampling_method=mvn_arch. at 22.09.
At seed=480, n=300, industry=EGY, sampling_method=mvn_arch. at 22.63.
At seed=476, n=400, industry=EGY, sampling_method=ar1. at 23.16.
At seed=477, n=400, industry=EGY, sampling_method=ar1. at 23.93.
At seed=478, n=400, industry=EGY, sampling_method=ar1. at 24.69.
At seed=479, n=400, industry=EGY, sampling_method=ar1. at 25.45.
At seed=480, n=400, industry=EGY, sampling_method=ar1. at 26.22.
At seed=476, n=400, industry=EGY, sampling_method=garch. at 26.99.
At seed=477, n=400, industry=EGY, sampling_method=garch. at 27.76.
At seed=478, n=400, industry=EGY, sampling_method=garch. at 28.54.
At seed=479, n=400, industry=EGY, sampling_method=garch. at 29.31.
At seed=480, n=400, industry=EGY, sampling_method=garch. at 30.09.
At seed=476, n=400, industry=EGY, sampling_method=garch_ar1. at 30.86.
At seed=477, n=400, industry=EGY, sampling_method=garch_ar1. at 31.63.
At seed=478, n=400, industry=EGY, sampling_method=garch_ar1. at 32.4.
At seed=479, n=400, industry=EGY, sampling_method=garch_ar1. at 33.18.
At seed=480, n=400, industry=EGY, sampling_method=garch_ar1. at 33.95.
At seed=476, n=400, industry=EGY, sampling_method=mvn_arch. at 34.73.
At seed=477, n=400, industry=EGY, sampling_method=mvn_arch. at 35.5.
At seed=478, n=400, industry=EGY, sampling_method=mvn_arch. at 36.27.
At seed=479, n=400, industry=EGY, sampling_method=mvn_arch. at 37.05.
At seed=480, n=400, industry=EGY, sampling_method=mvn_arch. at 37.81.
At seed=476, n=500, industry=EGY, sampling_method=ar1. at 38.58.
At seed=477, n=500, industry=EGY, sampling_method=ar1. at 39.45.
At seed=478, n=500, industry=EGY, sampling_method=ar1. at 40.32.
At seed=479, n=500, industry=EGY, sampling_method=ar1. at 41.19.
At seed=480, n=500, industry=EGY, sampling_method=ar1. at 42.06.
At seed=476, n=500, industry=EGY, sampling_method=garch. at 42.94.
At seed=477, n=500, industry=EGY, sampling_method=garch. at 43.82.
At seed=478, n=500, industry=EGY, sampling_method=garch. at 44.71.
At seed=479, n=500, industry=EGY, sampling_method=garch. at 45.6.
At seed=480, n=500, industry=EGY, sampling_method=garch. at 46.5.
At seed=476, n=500, industry=EGY, sampling_method=garch_ar1. at 47.39.
At seed=477, n=500, industry=EGY, sampling_method=garch_ar1. at 48.29.
At seed=478, n=500, industry=EGY, sampling_method=garch_ar1. at 49.18.
At seed=479, n=500, industry=EGY, sampling_method=garch_ar1. at 50.08.
At seed=480, n=500, industry=EGY, sampling_method=garch_ar1. at 50.97.
At seed=476, n=500, industry=EGY, sampling_method=mvn_arch. at 51.86.
At seed=477, n=500, industry=EGY, sampling_method=mvn_arch. at 52.74.
At seed=478, n=500, industry=EGY, sampling_method=mvn_arch. at 53.61.
At seed=479, n=500, industry=EGY, sampling_method=mvn_arch. at 54.5.
At seed=480, n=500, industry=EGY, sampling_method=mvn_arch. at 55.38.
At seed=476, n=100, industry=FIN, sampling_method=ar1. at 56.27.
At seed=477, n=100, industry=FIN, sampling_method=ar1. at 57.6.
At seed=478, n=100, industry=FIN, sampling_method=ar1. at 58.92.
At seed=479, n=100, industry=FIN, sampling_method=ar1. at 60.25.
At seed=480, n=100, industry=FIN, sampling_method=ar1. at 61.56.
At seed=476, n=100, industry=FIN, sampling_method=garch. at 62.89.
At seed=477, n=100, industry=FIN, sampling_method=garch. at 64.22.
At seed=478, n=100, industry=FIN, sampling_method=garch. at 65.52.
At seed=479, n=100, industry=FIN, sampling_method=garch. at 66.83.
At seed=480, n=100, industry=FIN, sampling_method=garch. at 68.12.
At seed=476, n=100, industry=FIN, sampling_method=garch_ar1. at 69.43.
At seed=477, n=100, industry=FIN, sampling_method=garch_ar1. at 70.78.
At seed=478, n=100, industry=FIN, sampling_method=garch_ar1. at 72.1.
At seed=479, n=100, industry=FIN, sampling_method=garch_ar1. at 73.43.
At seed=480, n=100, industry=FIN, sampling_method=garch_ar1. at 74.77.
At seed=476, n=100, industry=FIN, sampling_method=mvn_arch. at 76.15.
At seed=477, n=100, industry=FIN, sampling_method=mvn_arch. at 77.48.
At seed=478, n=100, industry=FIN, sampling_method=mvn_arch. at 78.81.
At seed=479, n=100, industry=FIN, sampling_method=mvn_arch. at 80.16.
At seed=480, n=100, industry=FIN, sampling_method=mvn_arch. at 81.5.
At seed=476, n=200, industry=FIN, sampling_method=ar1. at 82.84.
At seed=477, n=200, industry=FIN, sampling_method=ar1. at 84.73.
At seed=478, n=200, industry=FIN, sampling_method=ar1. at 86.67.
At seed=479, n=200, industry=FIN, sampling_method=ar1. at 88.65.
At seed=480, n=200, industry=FIN, sampling_method=ar1. at 90.5.
At seed=476, n=200, industry=FIN, sampling_method=garch. at 92.4.
At seed=477, n=200, industry=FIN, sampling_method=garch. at 94.27.
At seed=478, n=200, industry=FIN, sampling_method=garch. at 96.22.
At seed=479, n=200, industry=FIN, sampling_method=garch. at 98.17.
At seed=480, n=200, industry=FIN, sampling_method=garch. at 100.08.
At seed=476, n=200, industry=FIN, sampling_method=garch_ar1. at 102.13.
At seed=477, n=200, industry=FIN, sampling_method=garch_ar1. at 104.1.
At seed=478, n=200, industry=FIN, sampling_method=garch_ar1. at 106.04.
At seed=479, n=200, industry=FIN, sampling_method=garch_ar1. at 108.03.
At seed=480, n=200, industry=FIN, sampling_method=garch_ar1. at 110.0.
At seed=476, n=200, industry=FIN, sampling_method=mvn_arch. at 111.91.
At seed=477, n=200, industry=FIN, sampling_method=mvn_arch. at 113.86.
At seed=478, n=200, industry=FIN, sampling_method=mvn_arch. at 115.79.
At seed=479, n=200, industry=FIN, sampling_method=mvn_arch. at 117.65.
At seed=480, n=200, industry=FIN, sampling_method=mvn_arch. at 119.56.
At seed=476, n=300, industry=FIN, sampling_method=ar1. at 121.41.
At seed=477, n=300, industry=FIN, sampling_method=ar1. at 123.73.
At seed=478, n=300, industry=FIN, sampling_method=ar1. at 126.02.
At seed=479, n=300, industry=FIN, sampling_method=ar1. at 128.3.
At seed=480, n=300, industry=FIN, sampling_method=ar1. at 130.63.
At seed=476, n=300, industry=FIN, sampling_method=garch. at 132.92.
At seed=477, n=300, industry=FIN, sampling_method=garch. at 135.24.
At seed=478, n=300, industry=FIN, sampling_method=garch. at 137.52.
At seed=479, n=300, industry=FIN, sampling_method=garch. at 139.81.
At seed=480, n=300, industry=FIN, sampling_method=garch. at 142.12.
