Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-41-46/
At seed=66, n=100, industry=EGY, sampling_method=ar1. at 0.33.
At seed=67, n=100, industry=EGY, sampling_method=ar1. at 0.86.
At seed=68, n=100, industry=EGY, sampling_method=ar1. at 1.41.
At seed=69, n=100, industry=EGY, sampling_method=ar1. at 1.98.
At seed=70, n=100, industry=EGY, sampling_method=ar1. at 2.47.
At seed=66, n=100, industry=EGY, sampling_method=garch. at 3.1.
At seed=67, n=100, industry=EGY, sampling_method=garch. at 3.68.
At seed=68, n=100, industry=EGY, sampling_method=garch. at 4.22.
At seed=69, n=100, industry=EGY, sampling_method=garch. at 4.73.
At seed=70, n=100, industry=EGY, sampling_method=garch. at 5.26.
At seed=66, n=100, industry=EGY, sampling_method=garch_ar1. at 5.77.
At seed=67, n=100, industry=EGY, sampling_method=garch_ar1. at 6.4.
At seed=68, n=100, industry=EGY, sampling_method=garch_ar1. at 6.92.
At seed=69, n=100, industry=EGY, sampling_method=garch_ar1. at 7.52.
At seed=70, n=100, industry=EGY, sampling_method=garch_ar1. at 8.14.
At seed=66, n=100, industry=EGY, sampling_method=mvn_arch. at 8.78.
At seed=67, n=100, industry=EGY, sampling_method=mvn_arch. at 9.57.
At seed=68, n=100, industry=EGY, sampling_method=mvn_arch. at 23.58.
At seed=69, n=100, industry=EGY, sampling_method=mvn_arch. at 24.02.
At seed=70, n=100, industry=EGY, sampling_method=mvn_arch. at 24.49.
At seed=66, n=200, industry=EGY, sampling_method=ar1. at 24.92.
At seed=67, n=200, industry=EGY, sampling_method=ar1. at 25.64.
At seed=68, n=200, industry=EGY, sampling_method=ar1. at 26.35.
At seed=69, n=200, industry=EGY, sampling_method=ar1. at 27.07.
At seed=70, n=200, industry=EGY, sampling_method=ar1. at 27.79.
At seed=66, n=200, industry=EGY, sampling_method=garch. at 28.52.
At seed=67, n=200, industry=EGY, sampling_method=garch. at 29.25.
At seed=68, n=200, industry=EGY, sampling_method=garch. at 29.98.
At seed=69, n=200, industry=EGY, sampling_method=garch. at 30.7.
At seed=70, n=200, industry=EGY, sampling_method=garch. at 31.42.
At seed=66, n=200, industry=EGY, sampling_method=garch_ar1. at 32.15.
At seed=67, n=200, industry=EGY, sampling_method=garch_ar1. at 32.88.
At seed=68, n=200, industry=EGY, sampling_method=garch_ar1. at 33.6.
At seed=69, n=200, industry=EGY, sampling_method=garch_ar1. at 34.32.
At seed=70, n=200, industry=EGY, sampling_method=garch_ar1. at 35.04.
At seed=66, n=200, industry=EGY, sampling_method=mvn_arch. at 35.76.
At seed=67, n=200, industry=EGY, sampling_method=mvn_arch. at 36.48.
At seed=68, n=200, industry=EGY, sampling_method=mvn_arch. at 37.19.
At seed=69, n=200, industry=EGY, sampling_method=mvn_arch. at 37.91.
