Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-42-10/
At seed=16, n=100, industry=EGY, sampling_method=ar1. at 0.05.
At seed=17, n=100, industry=EGY, sampling_method=ar1. at 0.58.
At seed=18, n=100, industry=EGY, sampling_method=ar1. at 1.04.
At seed=19, n=100, industry=EGY, sampling_method=ar1. at 1.46.
At seed=20, n=100, industry=EGY, sampling_method=ar1. at 1.87.
At seed=16, n=100, industry=EGY, sampling_method=garch. at 2.27.
At seed=17, n=100, industry=EGY, sampling_method=garch. at 2.68.
At seed=18, n=100, industry=EGY, sampling_method=garch. at 3.09.
At seed=19, n=100, industry=EGY, sampling_method=garch. at 3.51.
At seed=20, n=100, industry=EGY, sampling_method=garch. at 3.99.
At seed=16, n=100, industry=EGY, sampling_method=garch_ar1. at 4.4.
At seed=17, n=100, industry=EGY, sampling_method=garch_ar1. at 4.81.
At seed=18, n=100, industry=EGY, sampling_method=garch_ar1. at 5.26.
At seed=19, n=100, industry=EGY, sampling_method=garch_ar1. at 5.69.
At seed=20, n=100, industry=EGY, sampling_method=garch_ar1. at 6.13.
At seed=16, n=100, industry=EGY, sampling_method=mvn_arch. at 6.57.
At seed=17, n=100, industry=EGY, sampling_method=mvn_arch. at 7.01.
At seed=18, n=100, industry=EGY, sampling_method=mvn_arch. at 7.45.
At seed=19, n=100, industry=EGY, sampling_method=mvn_arch. at 7.89.
At seed=20, n=100, industry=EGY, sampling_method=mvn_arch. at 8.33.
At seed=16, n=200, industry=EGY, sampling_method=ar1. at 8.77.
At seed=17, n=200, industry=EGY, sampling_method=ar1. at 9.5.
At seed=18, n=200, industry=EGY, sampling_method=ar1. at 10.3.
At seed=19, n=200, industry=EGY, sampling_method=ar1. at 11.03.
At seed=20, n=200, industry=EGY, sampling_method=ar1. at 11.75.
At seed=16, n=200, industry=EGY, sampling_method=garch. at 12.47.
At seed=17, n=200, industry=EGY, sampling_method=garch. at 13.21.
At seed=18, n=200, industry=EGY, sampling_method=garch. at 13.94.
At seed=19, n=200, industry=EGY, sampling_method=garch. at 14.68.
