Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-44-48/
At seed=236, n=100, industry=EGY, sampling_method=ar1. at 0.05.
At seed=237, n=100, industry=EGY, sampling_method=ar1. at 0.42.
At seed=238, n=100, industry=EGY, sampling_method=ar1. at 0.72.
At seed=239, n=100, industry=EGY, sampling_method=ar1. at 1.03.
At seed=240, n=100, industry=EGY, sampling_method=ar1. at 1.34.
At seed=236, n=100, industry=EGY, sampling_method=garch. at 1.65.
At seed=237, n=100, industry=EGY, sampling_method=garch. at 1.97.
At seed=238, n=100, industry=EGY, sampling_method=garch. at 2.28.
At seed=239, n=100, industry=EGY, sampling_method=garch. at 2.6.
At seed=240, n=100, industry=EGY, sampling_method=garch. at 2.92.
At seed=236, n=100, industry=EGY, sampling_method=garch_ar1. at 3.25.
At seed=237, n=100, industry=EGY, sampling_method=garch_ar1. at 3.58.
At seed=238, n=100, industry=EGY, sampling_method=garch_ar1. at 3.92.
At seed=239, n=100, industry=EGY, sampling_method=garch_ar1. at 4.26.
At seed=240, n=100, industry=EGY, sampling_method=garch_ar1. at 4.62.
At seed=236, n=100, industry=EGY, sampling_method=mvn_arch. at 4.99.
At seed=237, n=100, industry=EGY, sampling_method=mvn_arch. at 5.42.
At seed=238, n=100, industry=EGY, sampling_method=mvn_arch. at 5.86.
At seed=239, n=100, industry=EGY, sampling_method=mvn_arch. at 6.29.
At seed=240, n=100, industry=EGY, sampling_method=mvn_arch. at 6.73.
At seed=236, n=200, industry=EGY, sampling_method=ar1. at 7.21.
At seed=237, n=200, industry=EGY, sampling_method=ar1. at 7.9.
At seed=238, n=200, industry=EGY, sampling_method=ar1. at 9.15.
At seed=239, n=200, industry=EGY, sampling_method=ar1. at 22.3.
At seed=240, n=200, industry=EGY, sampling_method=ar1. at 22.99.
At seed=236, n=200, industry=EGY, sampling_method=garch. at 23.67.
At seed=237, n=200, industry=EGY, sampling_method=garch. at 24.35.
At seed=238, n=200, industry=EGY, sampling_method=garch. at 25.03.
At seed=239, n=200, industry=EGY, sampling_method=garch. at 25.7.
At seed=240, n=200, industry=EGY, sampling_method=garch. at 26.37.
At seed=236, n=200, industry=EGY, sampling_method=garch_ar1. at 27.04.
At seed=237, n=200, industry=EGY, sampling_method=garch_ar1. at 27.74.
At seed=238, n=200, industry=EGY, sampling_method=garch_ar1. at 28.42.
At seed=239, n=200, industry=EGY, sampling_method=garch_ar1. at 29.1.
At seed=240, n=200, industry=EGY, sampling_method=garch_ar1. at 29.77.
At seed=236, n=200, industry=EGY, sampling_method=mvn_arch. at 30.44.
At seed=237, n=200, industry=EGY, sampling_method=mvn_arch. at 31.1.
At seed=238, n=200, industry=EGY, sampling_method=mvn_arch. at 31.75.
At seed=239, n=200, industry=EGY, sampling_method=mvn_arch. at 32.42.
At seed=240, n=200, industry=EGY, sampling_method=mvn_arch. at 33.08.
At seed=236, n=300, industry=EGY, sampling_method=ar1. at 33.73.
At seed=237, n=300, industry=EGY, sampling_method=ar1. at 34.69.
At seed=238, n=300, industry=EGY, sampling_method=ar1. at 35.63.
At seed=239, n=300, industry=EGY, sampling_method=ar1. at 36.58.
At seed=240, n=300, industry=EGY, sampling_method=ar1. at 37.52.
At seed=236, n=300, industry=EGY, sampling_method=garch. at 38.47.
At seed=237, n=300, industry=EGY, sampling_method=garch. at 39.43.
At seed=238, n=300, industry=EGY, sampling_method=garch. at 40.41.
At seed=239, n=300, industry=EGY, sampling_method=garch. at 41.39.
At seed=240, n=300, industry=EGY, sampling_method=garch. at 42.37.
At seed=236, n=300, industry=EGY, sampling_method=garch_ar1. at 43.34.
At seed=237, n=300, industry=EGY, sampling_method=garch_ar1. at 44.3.
At seed=238, n=300, industry=EGY, sampling_method=garch_ar1. at 45.24.
At seed=239, n=300, industry=EGY, sampling_method=garch_ar1. at 46.2.
At seed=240, n=300, industry=EGY, sampling_method=garch_ar1. at 47.16.
At seed=236, n=300, industry=EGY, sampling_method=mvn_arch. at 48.12.
At seed=237, n=300, industry=EGY, sampling_method=mvn_arch. at 49.07.
