Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-44-48/
At seed=206, n=100, industry=EGY, sampling_method=ar1. at 0.17.
At seed=207, n=100, industry=EGY, sampling_method=ar1. at 0.48.
At seed=208, n=100, industry=EGY, sampling_method=ar1. at 0.78.
At seed=209, n=100, industry=EGY, sampling_method=ar1. at 1.09.
At seed=210, n=100, industry=EGY, sampling_method=ar1. at 1.39.
At seed=206, n=100, industry=EGY, sampling_method=garch. at 1.7.
At seed=207, n=100, industry=EGY, sampling_method=garch. at 2.01.
At seed=208, n=100, industry=EGY, sampling_method=garch. at 2.34.
At seed=209, n=100, industry=EGY, sampling_method=garch. at 2.66.
At seed=210, n=100, industry=EGY, sampling_method=garch. at 2.98.
At seed=206, n=100, industry=EGY, sampling_method=garch_ar1. at 3.3.
At seed=207, n=100, industry=EGY, sampling_method=garch_ar1. at 3.64.
At seed=208, n=100, industry=EGY, sampling_method=garch_ar1. at 4.0.
At seed=209, n=100, industry=EGY, sampling_method=garch_ar1. at 4.36.
At seed=210, n=100, industry=EGY, sampling_method=garch_ar1. at 4.75.
At seed=206, n=100, industry=EGY, sampling_method=mvn_arch. at 5.17.
At seed=207, n=100, industry=EGY, sampling_method=mvn_arch. at 5.59.
At seed=208, n=100, industry=EGY, sampling_method=mvn_arch. at 6.03.
At seed=209, n=100, industry=EGY, sampling_method=mvn_arch. at 6.49.
At seed=210, n=100, industry=EGY, sampling_method=mvn_arch. at 6.93.
At seed=206, n=200, industry=EGY, sampling_method=ar1. at 7.38.
At seed=207, n=200, industry=EGY, sampling_method=ar1. at 8.13.
At seed=208, n=200, industry=EGY, sampling_method=ar1. at 9.24.
At seed=209, n=200, industry=EGY, sampling_method=ar1. at 22.28.
At seed=210, n=200, industry=EGY, sampling_method=ar1. at 22.96.
At seed=206, n=200, industry=EGY, sampling_method=garch. at 23.64.
At seed=207, n=200, industry=EGY, sampling_method=garch. at 24.32.
At seed=208, n=200, industry=EGY, sampling_method=garch. at 24.99.
At seed=209, n=200, industry=EGY, sampling_method=garch. at 25.66.
At seed=210, n=200, industry=EGY, sampling_method=garch. at 26.33.
At seed=206, n=200, industry=EGY, sampling_method=garch_ar1. at 27.0.
At seed=207, n=200, industry=EGY, sampling_method=garch_ar1. at 27.68.
At seed=208, n=200, industry=EGY, sampling_method=garch_ar1. at 28.36.
At seed=209, n=200, industry=EGY, sampling_method=garch_ar1. at 29.03.
At seed=210, n=200, industry=EGY, sampling_method=garch_ar1. at 29.7.
At seed=206, n=200, industry=EGY, sampling_method=mvn_arch. at 30.36.
At seed=207, n=200, industry=EGY, sampling_method=mvn_arch. at 31.01.
At seed=208, n=200, industry=EGY, sampling_method=mvn_arch. at 31.67.
At seed=209, n=200, industry=EGY, sampling_method=mvn_arch. at 32.32.
At seed=210, n=200, industry=EGY, sampling_method=mvn_arch. at 32.98.
At seed=206, n=300, industry=EGY, sampling_method=ar1. at 33.63.
At seed=207, n=300, industry=EGY, sampling_method=ar1. at 34.57.
At seed=208, n=300, industry=EGY, sampling_method=ar1. at 35.5.
At seed=209, n=300, industry=EGY, sampling_method=ar1. at 36.43.
At seed=210, n=300, industry=EGY, sampling_method=ar1. at 37.36.
At seed=206, n=300, industry=EGY, sampling_method=garch. at 38.29.
At seed=207, n=300, industry=EGY, sampling_method=garch. at 39.24.
At seed=208, n=300, industry=EGY, sampling_method=garch. at 40.2.
At seed=209, n=300, industry=EGY, sampling_method=garch. at 41.16.
At seed=210, n=300, industry=EGY, sampling_method=garch. at 42.12.
At seed=206, n=300, industry=EGY, sampling_method=garch_ar1. at 43.07.
At seed=207, n=300, industry=EGY, sampling_method=garch_ar1. at 44.01.
At seed=208, n=300, industry=EGY, sampling_method=garch_ar1. at 44.95.
At seed=209, n=300, industry=EGY, sampling_method=garch_ar1. at 45.88.
At seed=210, n=300, industry=EGY, sampling_method=garch_ar1. at 46.82.
At seed=206, n=300, industry=EGY, sampling_method=mvn_arch. at 47.75.
At seed=207, n=300, industry=EGY, sampling_method=mvn_arch. at 48.67.
At seed=208, n=300, industry=EGY, sampling_method=mvn_arch. at 49.58.
At seed=209, n=300, industry=EGY, sampling_method=mvn_arch. at 50.47.
At seed=210, n=300, industry=EGY, sampling_method=mvn_arch. at 51.37.
At seed=206, n=400, industry=EGY, sampling_method=ar1. at 52.27.
At seed=207, n=400, industry=EGY, sampling_method=ar1. at 53.52.
At seed=208, n=400, industry=EGY, sampling_method=ar1. at 54.78.
At seed=209, n=400, industry=EGY, sampling_method=ar1. at 56.02.
At seed=210, n=400, industry=EGY, sampling_method=ar1. at 57.26.
At seed=206, n=400, industry=EGY, sampling_method=garch. at 58.49.
At seed=207, n=400, industry=EGY, sampling_method=garch. at 59.76.
At seed=208, n=400, industry=EGY, sampling_method=garch. at 61.04.
At seed=209, n=400, industry=EGY, sampling_method=garch. at 62.29.
At seed=210, n=400, industry=EGY, sampling_method=garch. at 63.53.
At seed=206, n=400, industry=EGY, sampling_method=garch_ar1. at 64.74.
At seed=207, n=400, industry=EGY, sampling_method=garch_ar1. at 65.95.
