Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/23-53-58/
At seed=2781, n=300, industry=EGY, sampling_method=ar1. at 0.05.
At seed=2782, n=300, industry=EGY, sampling_method=ar1. at 0.5.
At seed=2783, n=300, industry=EGY, sampling_method=ar1. at 0.94.
At seed=2784, n=300, industry=EGY, sampling_method=ar1. at 1.37.
At seed=2785, n=300, industry=EGY, sampling_method=ar1. at 1.8.
At seed=2786, n=300, industry=EGY, sampling_method=ar1. at 2.23.
At seed=2787, n=300, industry=EGY, sampling_method=ar1. at 2.66.
At seed=2788, n=300, industry=EGY, sampling_method=ar1. at 3.08.
At seed=2789, n=300, industry=EGY, sampling_method=ar1. at 3.51.
At seed=2790, n=300, industry=EGY, sampling_method=ar1. at 3.92.
At seed=2791, n=300, industry=EGY, sampling_method=ar1. at 4.34.
At seed=2792, n=300, industry=EGY, sampling_method=ar1. at 4.75.
At seed=2793, n=300, industry=EGY, sampling_method=ar1. at 5.17.
At seed=2794, n=300, industry=EGY, sampling_method=ar1. at 5.58.
At seed=2795, n=300, industry=EGY, sampling_method=ar1. at 5.99.
At seed=2796, n=300, industry=EGY, sampling_method=ar1. at 6.4.
At seed=2797, n=300, industry=EGY, sampling_method=ar1. at 6.82.
At seed=2798, n=300, industry=EGY, sampling_method=ar1. at 7.23.
At seed=2799, n=300, industry=EGY, sampling_method=ar1. at 7.64.
At seed=2800, n=300, industry=EGY, sampling_method=ar1. at 8.06.
At seed=2781, n=300, industry=EGY, sampling_method=garch. at 8.47.
At seed=2782, n=300, industry=EGY, sampling_method=garch. at 8.9.
At seed=2783, n=300, industry=EGY, sampling_method=garch. at 9.32.
At seed=2784, n=300, industry=EGY, sampling_method=garch. at 9.74.
At seed=2785, n=300, industry=EGY, sampling_method=garch. at 10.17.
At seed=2786, n=300, industry=EGY, sampling_method=garch. at 10.59.
At seed=2787, n=300, industry=EGY, sampling_method=garch. at 11.01.
At seed=2788, n=300, industry=EGY, sampling_method=garch. at 11.43.
At seed=2789, n=300, industry=EGY, sampling_method=garch. at 11.85.
At seed=2790, n=300, industry=EGY, sampling_method=garch. at 12.27.
At seed=2791, n=300, industry=EGY, sampling_method=garch. at 12.69.
At seed=2792, n=300, industry=EGY, sampling_method=garch. at 13.11.
At seed=2793, n=300, industry=EGY, sampling_method=garch. at 13.54.
At seed=2794, n=300, industry=EGY, sampling_method=garch. at 13.96.
At seed=2795, n=300, industry=EGY, sampling_method=garch. at 14.38.
At seed=2796, n=300, industry=EGY, sampling_method=garch. at 14.8.
At seed=2797, n=300, industry=EGY, sampling_method=garch. at 15.22.
At seed=2798, n=300, industry=EGY, sampling_method=garch. at 15.64.
At seed=2799, n=300, industry=EGY, sampling_method=garch. at 16.06.
At seed=2800, n=300, industry=EGY, sampling_method=garch. at 16.48.
At seed=2781, n=300, industry=EGY, sampling_method=garch_ar1. at 16.91.
At seed=2782, n=300, industry=EGY, sampling_method=garch_ar1. at 17.33.
At seed=2783, n=300, industry=EGY, sampling_method=garch_ar1. at 17.75.
At seed=2784, n=300, industry=EGY, sampling_method=garch_ar1. at 18.18.
At seed=2785, n=300, industry=EGY, sampling_method=garch_ar1. at 18.6.
At seed=2786, n=300, industry=EGY, sampling_method=garch_ar1. at 19.02.
At seed=2787, n=300, industry=EGY, sampling_method=garch_ar1. at 19.44.
At seed=2788, n=300, industry=EGY, sampling_method=garch_ar1. at 19.86.
At seed=2789, n=300, industry=EGY, sampling_method=garch_ar1. at 20.29.
At seed=2790, n=300, industry=EGY, sampling_method=garch_ar1. at 20.71.
At seed=2791, n=300, industry=EGY, sampling_method=garch_ar1. at 21.13.
At seed=2792, n=300, industry=EGY, sampling_method=garch_ar1. at 21.55.
At seed=2793, n=300, industry=EGY, sampling_method=garch_ar1. at 21.98.
At seed=2794, n=300, industry=EGY, sampling_method=garch_ar1. at 22.4.
At seed=2795, n=300, industry=EGY, sampling_method=garch_ar1. at 22.82.
At seed=2796, n=300, industry=EGY, sampling_method=garch_ar1. at 23.24.
At seed=2797, n=300, industry=EGY, sampling_method=garch_ar1. at 23.67.
At seed=2798, n=300, industry=EGY, sampling_method=garch_ar1. at 24.09.
At seed=2799, n=300, industry=EGY, sampling_method=garch_ar1. at 24.51.
At seed=2800, n=300, industry=EGY, sampling_method=garch_ar1. at 24.95.
At seed=2781, n=300, industry=EGY, sampling_method=mvn_arch. at 25.37.
At seed=2782, n=300, industry=EGY, sampling_method=mvn_arch. at 25.78.
At seed=2783, n=300, industry=EGY, sampling_method=mvn_arch. at 26.19.
At seed=2784, n=300, industry=EGY, sampling_method=mvn_arch. at 26.6.
At seed=2785, n=300, industry=EGY, sampling_method=mvn_arch. at 27.01.
At seed=2786, n=300, industry=EGY, sampling_method=mvn_arch. at 27.42.
At seed=2787, n=300, industry=EGY, sampling_method=mvn_arch. at 27.83.
At seed=2788, n=300, industry=EGY, sampling_method=mvn_arch. at 28.24.
At seed=2789, n=300, industry=EGY, sampling_method=mvn_arch. at 28.66.
At seed=2790, n=300, industry=EGY, sampling_method=mvn_arch. at 29.07.
At seed=2791, n=300, industry=EGY, sampling_method=mvn_arch. at 29.48.
At seed=2792, n=300, industry=EGY, sampling_method=mvn_arch. at 29.89.
At seed=2793, n=300, industry=EGY, sampling_method=mvn_arch. at 30.3.
At seed=2794, n=300, industry=EGY, sampling_method=mvn_arch. at 30.71.
At seed=2795, n=300, industry=EGY, sampling_method=mvn_arch. at 31.12.
At seed=2796, n=300, industry=EGY, sampling_method=mvn_arch. at 31.53.
At seed=2797, n=300, industry=EGY, sampling_method=mvn_arch. at 31.94.
At seed=2798, n=300, industry=EGY, sampling_method=mvn_arch. at 32.35.
