Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/23-53-58/
At seed=2761, n=300, industry=EGY, sampling_method=ar1. at 0.08.
At seed=2762, n=300, industry=EGY, sampling_method=ar1. at 0.54.
At seed=2763, n=300, industry=EGY, sampling_method=ar1. at 0.98.
At seed=2764, n=300, industry=EGY, sampling_method=ar1. at 1.41.
At seed=2765, n=300, industry=EGY, sampling_method=ar1. at 1.84.
At seed=2766, n=300, industry=EGY, sampling_method=ar1. at 2.27.
At seed=2767, n=300, industry=EGY, sampling_method=ar1. at 2.7.
At seed=2768, n=300, industry=EGY, sampling_method=ar1. at 3.12.
At seed=2769, n=300, industry=EGY, sampling_method=ar1. at 3.55.
At seed=2770, n=300, industry=EGY, sampling_method=ar1. at 3.96.
At seed=2771, n=300, industry=EGY, sampling_method=ar1. at 4.38.
At seed=2772, n=300, industry=EGY, sampling_method=ar1. at 4.8.
At seed=2773, n=300, industry=EGY, sampling_method=ar1. at 5.21.
At seed=2774, n=300, industry=EGY, sampling_method=ar1. at 5.62.
At seed=2775, n=300, industry=EGY, sampling_method=ar1. at 6.03.
At seed=2776, n=300, industry=EGY, sampling_method=ar1. at 6.45.
At seed=2777, n=300, industry=EGY, sampling_method=ar1. at 6.86.
At seed=2778, n=300, industry=EGY, sampling_method=ar1. at 7.28.
At seed=2779, n=300, industry=EGY, sampling_method=ar1. at 7.69.
At seed=2780, n=300, industry=EGY, sampling_method=ar1. at 8.1.
At seed=2761, n=300, industry=EGY, sampling_method=garch. at 8.52.
At seed=2762, n=300, industry=EGY, sampling_method=garch. at 8.94.
At seed=2763, n=300, industry=EGY, sampling_method=garch. at 9.36.
At seed=2764, n=300, industry=EGY, sampling_method=garch. at 9.79.
At seed=2765, n=300, industry=EGY, sampling_method=garch. at 10.21.
At seed=2766, n=300, industry=EGY, sampling_method=garch. at 10.63.
At seed=2767, n=300, industry=EGY, sampling_method=garch. at 11.05.
At seed=2768, n=300, industry=EGY, sampling_method=garch. at 11.48.
At seed=2769, n=300, industry=EGY, sampling_method=garch. at 11.9.
At seed=2770, n=300, industry=EGY, sampling_method=garch. at 12.32.
At seed=2771, n=300, industry=EGY, sampling_method=garch. at 12.74.
At seed=2772, n=300, industry=EGY, sampling_method=garch. at 13.16.
At seed=2773, n=300, industry=EGY, sampling_method=garch. at 13.59.
At seed=2774, n=300, industry=EGY, sampling_method=garch. at 14.01.
At seed=2775, n=300, industry=EGY, sampling_method=garch. at 14.43.
At seed=2776, n=300, industry=EGY, sampling_method=garch. at 14.85.
At seed=2777, n=300, industry=EGY, sampling_method=garch. at 15.27.
At seed=2778, n=300, industry=EGY, sampling_method=garch. at 15.7.
At seed=2779, n=300, industry=EGY, sampling_method=garch. at 16.12.
At seed=2780, n=300, industry=EGY, sampling_method=garch. at 16.54.
At seed=2761, n=300, industry=EGY, sampling_method=garch_ar1. at 16.96.
At seed=2762, n=300, industry=EGY, sampling_method=garch_ar1. at 17.38.
At seed=2763, n=300, industry=EGY, sampling_method=garch_ar1. at 17.81.
At seed=2764, n=300, industry=EGY, sampling_method=garch_ar1. at 18.23.
At seed=2765, n=300, industry=EGY, sampling_method=garch_ar1. at 18.65.
At seed=2766, n=300, industry=EGY, sampling_method=garch_ar1. at 19.07.
At seed=2767, n=300, industry=EGY, sampling_method=garch_ar1. at 19.49.
At seed=2768, n=300, industry=EGY, sampling_method=garch_ar1. at 19.91.
At seed=2769, n=300, industry=EGY, sampling_method=garch_ar1. at 20.33.
At seed=2770, n=300, industry=EGY, sampling_method=garch_ar1. at 20.75.
At seed=2771, n=300, industry=EGY, sampling_method=garch_ar1. at 21.18.
At seed=2772, n=300, industry=EGY, sampling_method=garch_ar1. at 21.6.
At seed=2773, n=300, industry=EGY, sampling_method=garch_ar1. at 22.02.
At seed=2774, n=300, industry=EGY, sampling_method=garch_ar1. at 22.44.
At seed=2775, n=300, industry=EGY, sampling_method=garch_ar1. at 22.87.
At seed=2776, n=300, industry=EGY, sampling_method=garch_ar1. at 23.29.
At seed=2777, n=300, industry=EGY, sampling_method=garch_ar1. at 23.71.
At seed=2778, n=300, industry=EGY, sampling_method=garch_ar1. at 24.13.
At seed=2779, n=300, industry=EGY, sampling_method=garch_ar1. at 24.55.
At seed=2780, n=300, industry=EGY, sampling_method=garch_ar1. at 24.98.
At seed=2761, n=300, industry=EGY, sampling_method=mvn_arch. at 25.39.
At seed=2762, n=300, industry=EGY, sampling_method=mvn_arch. at 25.81.
At seed=2763, n=300, industry=EGY, sampling_method=mvn_arch. at 26.22.
At seed=2764, n=300, industry=EGY, sampling_method=mvn_arch. at 26.63.
At seed=2765, n=300, industry=EGY, sampling_method=mvn_arch. at 27.04.
At seed=2766, n=300, industry=EGY, sampling_method=mvn_arch. at 27.45.
At seed=2767, n=300, industry=EGY, sampling_method=mvn_arch. at 27.86.
At seed=2768, n=300, industry=EGY, sampling_method=mvn_arch. at 28.27.
At seed=2769, n=300, industry=EGY, sampling_method=mvn_arch. at 28.68.
At seed=2770, n=300, industry=EGY, sampling_method=mvn_arch. at 29.09.
At seed=2771, n=300, industry=EGY, sampling_method=mvn_arch. at 29.5.
At seed=2772, n=300, industry=EGY, sampling_method=mvn_arch. at 29.91.
At seed=2773, n=300, industry=EGY, sampling_method=mvn_arch. at 30.32.
At seed=2774, n=300, industry=EGY, sampling_method=mvn_arch. at 30.73.
At seed=2775, n=300, industry=EGY, sampling_method=mvn_arch. at 31.15.
At seed=2776, n=300, industry=EGY, sampling_method=mvn_arch. at 31.56.
At seed=2777, n=300, industry=EGY, sampling_method=mvn_arch. at 31.97.
At seed=2778, n=300, industry=EGY, sampling_method=mvn_arch. at 32.38.
At seed=2779, n=300, industry=EGY, sampling_method=mvn_arch. at 32.8.
At seed=2780, n=300, industry=EGY, sampling_method=mvn_arch. at 33.21.
At seed=2761, n=300, industry=FIN, sampling_method=ar1. at 33.63.
At seed=2762, n=300, industry=FIN, sampling_method=ar1. at 35.22.
At seed=2763, n=300, industry=FIN, sampling_method=ar1. at 36.81.
At seed=2764, n=300, industry=FIN, sampling_method=ar1. at 38.39.
At seed=2765, n=300, industry=FIN, sampling_method=ar1. at 39.98.
At seed=2766, n=300, industry=FIN, sampling_method=ar1. at 41.56.
At seed=2767, n=300, industry=FIN, sampling_method=ar1. at 43.14.
At seed=2768, n=300, industry=FIN, sampling_method=ar1. at 44.72.
At seed=2769, n=300, industry=FIN, sampling_method=ar1. at 46.29.
At seed=2770, n=300, industry=FIN, sampling_method=ar1. at 47.87.
At seed=2771, n=300, industry=FIN, sampling_method=ar1. at 49.46.
At seed=2772, n=300, industry=FIN, sampling_method=ar1. at 51.05.
At seed=2773, n=300, industry=FIN, sampling_method=ar1. at 52.64.
At seed=2774, n=300, industry=FIN, sampling_method=ar1. at 54.22.
At seed=2775, n=300, industry=FIN, sampling_method=ar1. at 55.81.
At seed=2776, n=300, industry=FIN, sampling_method=ar1. at 57.38.
At seed=2777, n=300, industry=FIN, sampling_method=ar1. at 58.96.
At seed=2778, n=300, industry=FIN, sampling_method=ar1. at 60.55.
At seed=2779, n=300, industry=FIN, sampling_method=ar1. at 62.13.
At seed=2780, n=300, industry=FIN, sampling_method=ar1. at 63.72.
At seed=2761, n=300, industry=FIN, sampling_method=garch. at 65.3.
At seed=2762, n=300, industry=FIN, sampling_method=garch. at 66.9.
At seed=2763, n=300, industry=FIN, sampling_method=garch. at 68.49.
At seed=2764, n=300, industry=FIN, sampling_method=garch. at 70.09.
At seed=2765, n=300, industry=FIN, sampling_method=garch. at 71.68.
At seed=2766, n=300, industry=FIN, sampling_method=garch. at 73.28.
At seed=2767, n=300, industry=FIN, sampling_method=garch. at 74.88.
At seed=2768, n=300, industry=FIN, sampling_method=garch. at 76.47.
At seed=2769, n=300, industry=FIN, sampling_method=garch. at 78.07.
At seed=2770, n=300, industry=FIN, sampling_method=garch. at 79.67.
At seed=2771, n=300, industry=FIN, sampling_method=garch. at 81.26.
At seed=2772, n=300, industry=FIN, sampling_method=garch. at 82.86.
At seed=2773, n=300, industry=FIN, sampling_method=garch. at 84.45.
At seed=2774, n=300, industry=FIN, sampling_method=garch. at 86.04.
At seed=2775, n=300, industry=FIN, sampling_method=garch. at 87.69.
At seed=2776, n=300, industry=FIN, sampling_method=garch. at 89.29.
At seed=2777, n=300, industry=FIN, sampling_method=garch. at 90.9.
At seed=2778, n=300, industry=FIN, sampling_method=garch. at 92.5.
At seed=2779, n=300, industry=FIN, sampling_method=garch. at 94.11.
At seed=2780, n=300, industry=FIN, sampling_method=garch. at 95.7.
At seed=2761, n=300, industry=FIN, sampling_method=garch_ar1. at 97.3.
At seed=2762, n=300, industry=FIN, sampling_method=garch_ar1. at 98.91.
At seed=2763, n=300, industry=FIN, sampling_method=garch_ar1. at 100.5.
At seed=2764, n=300, industry=FIN, sampling_method=garch_ar1. at 102.1.
At seed=2765, n=300, industry=FIN, sampling_method=garch_ar1. at 103.7.
At seed=2766, n=300, industry=FIN, sampling_method=garch_ar1. at 105.3.
At seed=2767, n=300, industry=FIN, sampling_method=garch_ar1. at 106.9.
At seed=2768, n=300, industry=FIN, sampling_method=garch_ar1. at 108.5.
At seed=2769, n=300, industry=FIN, sampling_method=garch_ar1. at 110.1.
At seed=2770, n=300, industry=FIN, sampling_method=garch_ar1. at 111.7.
At seed=2771, n=300, industry=FIN, sampling_method=garch_ar1. at 113.3.
At seed=2772, n=300, industry=FIN, sampling_method=garch_ar1. at 114.89.
At seed=2773, n=300, industry=FIN, sampling_method=garch_ar1. at 116.49.
At seed=2774, n=300, industry=FIN, sampling_method=garch_ar1. at 118.09.
At seed=2775, n=300, industry=FIN, sampling_method=garch_ar1. at 119.7.
At seed=2776, n=300, industry=FIN, sampling_method=garch_ar1. at 121.3.
At seed=2777, n=300, industry=FIN, sampling_method=garch_ar1. at 122.9.
At seed=2778, n=300, industry=FIN, sampling_method=garch_ar1. at 124.49.
At seed=2779, n=300, industry=FIN, sampling_method=garch_ar1. at 126.09.
At seed=2780, n=300, industry=FIN, sampling_method=garch_ar1. at 127.69.
At seed=2761, n=300, industry=FIN, sampling_method=mvn_arch. at 129.29.
At seed=2762, n=300, industry=FIN, sampling_method=mvn_arch. at 130.89.
At seed=2763, n=300, industry=FIN, sampling_method=mvn_arch. at 132.49.
At seed=2764, n=300, industry=FIN, sampling_method=mvn_arch. at 134.09.
At seed=2765, n=300, industry=FIN, sampling_method=mvn_arch. at 135.68.
At seed=2766, n=300, industry=FIN, sampling_method=mvn_arch. at 137.28.
At seed=2767, n=300, industry=FIN, sampling_method=mvn_arch. at 138.88.
At seed=2768, n=300, industry=FIN, sampling_method=mvn_arch. at 140.48.
At seed=2769, n=300, industry=FIN, sampling_method=mvn_arch. at 142.07.
At seed=2770, n=300, industry=FIN, sampling_method=mvn_arch. at 143.67.
At seed=2771, n=300, industry=FIN, sampling_method=mvn_arch. at 145.27.
At seed=2772, n=300, industry=FIN, sampling_method=mvn_arch. at 146.87.
At seed=2773, n=300, industry=FIN, sampling_method=mvn_arch. at 148.46.
At seed=2774, n=300, industry=FIN, sampling_method=mvn_arch. at 150.06.
At seed=2775, n=300, industry=FIN, sampling_method=mvn_arch. at 151.66.
At seed=2776, n=300, industry=FIN, sampling_method=mvn_arch. at 153.27.
At seed=2777, n=300, industry=FIN, sampling_method=mvn_arch. at 154.87.
At seed=2778, n=300, industry=FIN, sampling_method=mvn_arch. at 156.47.
At seed=2779, n=300, industry=FIN, sampling_method=mvn_arch. at 158.07.
At seed=2780, n=300, industry=FIN, sampling_method=mvn_arch. at 159.67.
At seed=2761, n=300, industry=HLC, sampling_method=ar1. at 161.27.
