Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-44-52/
At seed=211, n=100, industry=EGY, sampling_method=ar1. at 0.37.
At seed=212, n=100, industry=EGY, sampling_method=ar1. at 0.8.
At seed=213, n=100, industry=EGY, sampling_method=ar1. at 1.24.
At seed=214, n=100, industry=EGY, sampling_method=ar1. at 1.68.
At seed=215, n=100, industry=EGY, sampling_method=ar1. at 2.22.
At seed=211, n=100, industry=EGY, sampling_method=garch. at 2.66.
At seed=212, n=100, industry=EGY, sampling_method=garch. at 3.25.
At seed=213, n=100, industry=EGY, sampling_method=garch. at 4.56.
At seed=214, n=100, industry=EGY, sampling_method=garch. at 17.55.
At seed=215, n=100, industry=EGY, sampling_method=garch. at 17.96.
At seed=211, n=100, industry=EGY, sampling_method=garch_ar1. at 18.38.
At seed=212, n=100, industry=EGY, sampling_method=garch_ar1. at 18.8.
At seed=213, n=100, industry=EGY, sampling_method=garch_ar1. at 19.21.
At seed=214, n=100, industry=EGY, sampling_method=garch_ar1. at 19.62.
At seed=215, n=100, industry=EGY, sampling_method=garch_ar1. at 20.02.
At seed=211, n=100, industry=EGY, sampling_method=mvn_arch. at 20.43.
At seed=212, n=100, industry=EGY, sampling_method=mvn_arch. at 20.82.
At seed=213, n=100, industry=EGY, sampling_method=mvn_arch. at 21.22.
At seed=214, n=100, industry=EGY, sampling_method=mvn_arch. at 21.61.
At seed=215, n=100, industry=EGY, sampling_method=mvn_arch. at 22.0.
At seed=211, n=200, industry=EGY, sampling_method=ar1. at 22.39.
At seed=212, n=200, industry=EGY, sampling_method=ar1. at 23.07.
At seed=213, n=200, industry=EGY, sampling_method=ar1. at 23.74.
At seed=214, n=200, industry=EGY, sampling_method=ar1. at 24.41.
At seed=215, n=200, industry=EGY, sampling_method=ar1. at 25.06.
At seed=211, n=200, industry=EGY, sampling_method=garch. at 25.71.
At seed=212, n=200, industry=EGY, sampling_method=garch. at 26.38.
At seed=213, n=200, industry=EGY, sampling_method=garch. at 27.05.
At seed=214, n=200, industry=EGY, sampling_method=garch. at 27.72.
At seed=215, n=200, industry=EGY, sampling_method=garch. at 28.38.
At seed=211, n=200, industry=EGY, sampling_method=garch_ar1. at 29.05.
At seed=212, n=200, industry=EGY, sampling_method=garch_ar1. at 29.71.
At seed=213, n=200, industry=EGY, sampling_method=garch_ar1. at 30.39.
At seed=214, n=200, industry=EGY, sampling_method=garch_ar1. at 31.06.
At seed=215, n=200, industry=EGY, sampling_method=garch_ar1. at 31.73.
At seed=211, n=200, industry=EGY, sampling_method=mvn_arch. at 32.4.
At seed=212, n=200, industry=EGY, sampling_method=mvn_arch. at 33.06.
At seed=213, n=200, industry=EGY, sampling_method=mvn_arch. at 33.72.
At seed=214, n=200, industry=EGY, sampling_method=mvn_arch. at 34.37.
At seed=215, n=200, industry=EGY, sampling_method=mvn_arch. at 35.03.
At seed=211, n=300, industry=EGY, sampling_method=ar1. at 35.7.
At seed=212, n=300, industry=EGY, sampling_method=ar1. at 36.64.
At seed=213, n=300, industry=EGY, sampling_method=ar1. at 37.59.
At seed=214, n=300, industry=EGY, sampling_method=ar1. at 38.53.
At seed=215, n=300, industry=EGY, sampling_method=ar1. at 39.45.
At seed=211, n=300, industry=EGY, sampling_method=garch. at 40.37.
At seed=212, n=300, industry=EGY, sampling_method=garch. at 41.3.
At seed=213, n=300, industry=EGY, sampling_method=garch. at 42.24.
At seed=214, n=300, industry=EGY, sampling_method=garch. at 43.18.
At seed=215, n=300, industry=EGY, sampling_method=garch. at 44.11.
At seed=211, n=300, industry=EGY, sampling_method=garch_ar1. at 45.04.
At seed=212, n=300, industry=EGY, sampling_method=garch_ar1. at 45.96.
At seed=213, n=300, industry=EGY, sampling_method=garch_ar1. at 46.88.
At seed=214, n=300, industry=EGY, sampling_method=garch_ar1. at 47.8.
At seed=215, n=300, industry=EGY, sampling_method=garch_ar1. at 48.71.
At seed=211, n=300, industry=EGY, sampling_method=mvn_arch. at 49.63.
At seed=212, n=300, industry=EGY, sampling_method=mvn_arch. at 50.54.
At seed=213, n=300, industry=EGY, sampling_method=mvn_arch. at 51.43.
At seed=214, n=300, industry=EGY, sampling_method=mvn_arch. at 52.32.
At seed=215, n=300, industry=EGY, sampling_method=mvn_arch. at 53.2.
At seed=211, n=400, industry=EGY, sampling_method=ar1. at 54.09.
At seed=212, n=400, industry=EGY, sampling_method=ar1. at 55.33.
At seed=213, n=400, industry=EGY, sampling_method=ar1. at 56.59.
At seed=214, n=400, industry=EGY, sampling_method=ar1. at 57.82.
At seed=215, n=400, industry=EGY, sampling_method=ar1. at 59.03.
At seed=211, n=400, industry=EGY, sampling_method=garch. at 60.23.
At seed=212, n=400, industry=EGY, sampling_method=garch. at 61.44.
