Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-44-52/
At seed=146, n=100, industry=EGY, sampling_method=ar1. at 0.52.
At seed=147, n=100, industry=EGY, sampling_method=ar1. at 0.97.
At seed=148, n=100, industry=EGY, sampling_method=ar1. at 1.46.
At seed=149, n=100, industry=EGY, sampling_method=ar1. at 1.97.
At seed=150, n=100, industry=EGY, sampling_method=ar1. at 2.42.
At seed=146, n=100, industry=EGY, sampling_method=garch. at 3.12.
At seed=147, n=100, industry=EGY, sampling_method=garch. at 3.71.
At seed=148, n=100, industry=EGY, sampling_method=garch. at 4.74.
At seed=149, n=100, industry=EGY, sampling_method=garch. at 17.54.
At seed=150, n=100, industry=EGY, sampling_method=garch. at 17.95.
At seed=146, n=100, industry=EGY, sampling_method=garch_ar1. at 18.36.
At seed=147, n=100, industry=EGY, sampling_method=garch_ar1. at 18.78.
At seed=148, n=100, industry=EGY, sampling_method=garch_ar1. at 19.18.
At seed=149, n=100, industry=EGY, sampling_method=garch_ar1. at 19.58.
At seed=150, n=100, industry=EGY, sampling_method=garch_ar1. at 19.98.
At seed=146, n=100, industry=EGY, sampling_method=mvn_arch. at 20.38.
At seed=147, n=100, industry=EGY, sampling_method=mvn_arch. at 20.77.
At seed=148, n=100, industry=EGY, sampling_method=mvn_arch. at 21.16.
At seed=149, n=100, industry=EGY, sampling_method=mvn_arch. at 21.55.
At seed=150, n=100, industry=EGY, sampling_method=mvn_arch. at 21.93.
At seed=146, n=200, industry=EGY, sampling_method=ar1. at 22.32.
At seed=147, n=200, industry=EGY, sampling_method=ar1. at 22.99.
At seed=148, n=200, industry=EGY, sampling_method=ar1. at 23.66.
At seed=149, n=200, industry=EGY, sampling_method=ar1. at 24.33.
At seed=150, n=200, industry=EGY, sampling_method=ar1. at 24.99.
At seed=146, n=200, industry=EGY, sampling_method=garch. at 25.65.
At seed=147, n=200, industry=EGY, sampling_method=garch. at 26.31.
At seed=148, n=200, industry=EGY, sampling_method=garch. at 26.98.
At seed=149, n=200, industry=EGY, sampling_method=garch. at 27.65.
At seed=150, n=200, industry=EGY, sampling_method=garch. at 28.31.
At seed=146, n=200, industry=EGY, sampling_method=garch_ar1. at 28.98.
At seed=147, n=200, industry=EGY, sampling_method=garch_ar1. at 29.64.
At seed=148, n=200, industry=EGY, sampling_method=garch_ar1. at 30.32.
At seed=149, n=200, industry=EGY, sampling_method=garch_ar1. at 30.99.
At seed=150, n=200, industry=EGY, sampling_method=garch_ar1. at 31.66.
At seed=146, n=200, industry=EGY, sampling_method=mvn_arch. at 32.33.
At seed=147, n=200, industry=EGY, sampling_method=mvn_arch. at 33.0.
At seed=148, n=200, industry=EGY, sampling_method=mvn_arch. at 33.65.
At seed=149, n=200, industry=EGY, sampling_method=mvn_arch. at 34.32.
At seed=150, n=200, industry=EGY, sampling_method=mvn_arch. at 34.97.
At seed=146, n=300, industry=EGY, sampling_method=ar1. at 35.64.
At seed=147, n=300, industry=EGY, sampling_method=ar1. at 36.6.
At seed=148, n=300, industry=EGY, sampling_method=ar1. at 37.56.
At seed=149, n=300, industry=EGY, sampling_method=ar1. at 38.52.
At seed=150, n=300, industry=EGY, sampling_method=ar1. at 39.46.
At seed=146, n=300, industry=EGY, sampling_method=garch. at 40.4.
At seed=147, n=300, industry=EGY, sampling_method=garch. at 41.35.
At seed=148, n=300, industry=EGY, sampling_method=garch. at 42.32.
At seed=149, n=300, industry=EGY, sampling_method=garch. at 43.28.
At seed=150, n=300, industry=EGY, sampling_method=garch. at 44.23.
At seed=146, n=300, industry=EGY, sampling_method=garch_ar1. at 45.17.
At seed=147, n=300, industry=EGY, sampling_method=garch_ar1. at 46.09.
At seed=148, n=300, industry=EGY, sampling_method=garch_ar1. at 47.03.
At seed=149, n=300, industry=EGY, sampling_method=garch_ar1. at 47.96.
At seed=150, n=300, industry=EGY, sampling_method=garch_ar1. at 48.89.
At seed=146, n=300, industry=EGY, sampling_method=mvn_arch. at 49.82.
At seed=147, n=300, industry=EGY, sampling_method=mvn_arch. at 50.75.
At seed=148, n=300, industry=EGY, sampling_method=mvn_arch. at 51.66.
At seed=149, n=300, industry=EGY, sampling_method=mvn_arch. at 52.57.
At seed=150, n=300, industry=EGY, sampling_method=mvn_arch. at 53.48.
At seed=146, n=400, industry=EGY, sampling_method=ar1. at 54.38.
At seed=147, n=400, industry=EGY, sampling_method=ar1. at 55.67.
At seed=148, n=400, industry=EGY, sampling_method=ar1. at 56.96.
At seed=149, n=400, industry=EGY, sampling_method=ar1. at 58.24.
At seed=150, n=400, industry=EGY, sampling_method=ar1. at 59.49.
At seed=146, n=400, industry=EGY, sampling_method=garch. at 60.74.
At seed=147, n=400, industry=EGY, sampling_method=garch. at 61.99.
At seed=148, n=400, industry=EGY, sampling_method=garch. at 63.22.
At seed=149, n=400, industry=EGY, sampling_method=garch. at 64.44.
At seed=150, n=400, industry=EGY, sampling_method=garch. at 65.67.
At seed=146, n=400, industry=EGY, sampling_method=garch_ar1. at 66.89.
At seed=147, n=400, industry=EGY, sampling_method=garch_ar1. at 68.1.
At seed=148, n=400, industry=EGY, sampling_method=garch_ar1. at 69.31.
At seed=149, n=400, industry=EGY, sampling_method=garch_ar1. at 70.5.
At seed=150, n=400, industry=EGY, sampling_method=garch_ar1. at 71.7.
At seed=146, n=400, industry=EGY, sampling_method=mvn_arch. at 72.89.
At seed=147, n=400, industry=EGY, sampling_method=mvn_arch. at 74.08.
At seed=148, n=400, industry=EGY, sampling_method=mvn_arch. at 75.28.
At seed=149, n=400, industry=EGY, sampling_method=mvn_arch. at 76.47.
At seed=150, n=400, industry=EGY, sampling_method=mvn_arch. at 77.66.
At seed=146, n=500, industry=EGY, sampling_method=ar1. at 78.85.
At seed=147, n=500, industry=EGY, sampling_method=ar1. at 80.2.
At seed=148, n=500, industry=EGY, sampling_method=ar1. at 81.55.
At seed=149, n=500, industry=EGY, sampling_method=ar1. at 82.9.
At seed=150, n=500, industry=EGY, sampling_method=ar1. at 84.25.
At seed=146, n=500, industry=EGY, sampling_method=garch. at 85.59.
At seed=147, n=500, industry=EGY, sampling_method=garch. at 86.97.
At seed=148, n=500, industry=EGY, sampling_method=garch. at 88.34.
At seed=149, n=500, industry=EGY, sampling_method=garch. at 89.71.
At seed=150, n=500, industry=EGY, sampling_method=garch. at 91.08.
At seed=146, n=500, industry=EGY, sampling_method=garch_ar1. at 92.44.
At seed=147, n=500, industry=EGY, sampling_method=garch_ar1. at 93.8.
At seed=148, n=500, industry=EGY, sampling_method=garch_ar1. at 95.15.
At seed=149, n=500, industry=EGY, sampling_method=garch_ar1. at 96.49.
At seed=150, n=500, industry=EGY, sampling_method=garch_ar1. at 97.83.
At seed=146, n=500, industry=EGY, sampling_method=mvn_arch. at 99.17.
At seed=147, n=500, industry=EGY, sampling_method=mvn_arch. at 100.49.
At seed=148, n=500, industry=EGY, sampling_method=mvn_arch. at 101.84.
At seed=149, n=500, industry=EGY, sampling_method=mvn_arch. at 103.17.
At seed=150, n=500, industry=EGY, sampling_method=mvn_arch. at 104.51.
At seed=146, n=100, industry=FIN, sampling_method=ar1. at 105.87.
At seed=147, n=100, industry=FIN, sampling_method=ar1. at 107.93.
At seed=148, n=100, industry=FIN, sampling_method=ar1. at 110.14.
At seed=149, n=100, industry=FIN, sampling_method=ar1. at 112.24.
At seed=150, n=100, industry=FIN, sampling_method=ar1. at 114.3.
At seed=146, n=100, industry=FIN, sampling_method=garch. at 116.38.
At seed=147, n=100, industry=FIN, sampling_method=garch. at 118.51.
At seed=148, n=100, industry=FIN, sampling_method=garch. at 120.69.
At seed=149, n=100, industry=FIN, sampling_method=garch. at 122.82.
At seed=150, n=100, industry=FIN, sampling_method=garch. at 124.91.
At seed=146, n=100, industry=FIN, sampling_method=garch_ar1. at 127.05.
At seed=147, n=100, industry=FIN, sampling_method=garch_ar1. at 129.2.
At seed=148, n=100, industry=FIN, sampling_method=garch_ar1. at 131.33.
