Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-40-28/
At seed=1, n=100, industry=EGY, sampling_method=ar1. at 0.3.
At seed=2, n=100, industry=EGY, sampling_method=ar1. at 0.97.
At seed=3, n=100, industry=EGY, sampling_method=ar1. at 1.49.
At seed=4, n=100, industry=EGY, sampling_method=ar1. at 2.04.
At seed=5, n=100, industry=EGY, sampling_method=ar1. at 2.53.
At seed=1, n=100, industry=EGY, sampling_method=garch. at 3.04.
At seed=2, n=100, industry=EGY, sampling_method=garch. at 3.55.
At seed=3, n=100, industry=EGY, sampling_method=garch. at 4.35.
At seed=4, n=100, industry=EGY, sampling_method=garch. at 4.82.
At seed=5, n=100, industry=EGY, sampling_method=garch. at 5.34.
At seed=1, n=100, industry=EGY, sampling_method=garch_ar1. at 5.86.
At seed=2, n=100, industry=EGY, sampling_method=garch_ar1. at 6.35.
At seed=3, n=100, industry=EGY, sampling_method=garch_ar1. at 6.86.
At seed=4, n=100, industry=EGY, sampling_method=garch_ar1. at 7.31.
At seed=5, n=100, industry=EGY, sampling_method=garch_ar1. at 7.83.
At seed=1, n=100, industry=EGY, sampling_method=mvn_arch. at 8.29.
At seed=2, n=100, industry=EGY, sampling_method=mvn_arch. at 8.83.
At seed=3, n=100, industry=EGY, sampling_method=mvn_arch. at 9.41.
At seed=4, n=100, industry=EGY, sampling_method=mvn_arch. at 9.93.
At seed=5, n=100, industry=EGY, sampling_method=mvn_arch. at 10.49.
At seed=1, n=200, industry=EGY, sampling_method=ar1. at 11.01.
At seed=2, n=200, industry=EGY, sampling_method=ar1. at 11.84.
At seed=3, n=200, industry=EGY, sampling_method=ar1. at 12.62.
At seed=4, n=200, industry=EGY, sampling_method=ar1. at 13.42.
At seed=5, n=200, industry=EGY, sampling_method=ar1. at 14.29.
At seed=1, n=200, industry=EGY, sampling_method=garch. at 15.2.
At seed=2, n=200, industry=EGY, sampling_method=garch. at 16.02.
At seed=3, n=200, industry=EGY, sampling_method=garch. at 16.87.
At seed=4, n=200, industry=EGY, sampling_method=garch. at 17.79.
At seed=5, n=200, industry=EGY, sampling_method=garch. at 18.59.
At seed=1, n=200, industry=EGY, sampling_method=garch_ar1. at 19.37.
At seed=2, n=200, industry=EGY, sampling_method=garch_ar1. at 20.24.
At seed=3, n=200, industry=EGY, sampling_method=garch_ar1. at 21.08.
At seed=4, n=200, industry=EGY, sampling_method=garch_ar1. at 21.88.
At seed=5, n=200, industry=EGY, sampling_method=garch_ar1. at 22.72.
At seed=1, n=200, industry=EGY, sampling_method=mvn_arch. at 23.64.
At seed=2, n=200, industry=EGY, sampling_method=mvn_arch. at 24.5.
At seed=3, n=200, industry=EGY, sampling_method=mvn_arch. at 25.39.
At seed=4, n=200, industry=EGY, sampling_method=mvn_arch. at 26.26.
At seed=5, n=200, industry=EGY, sampling_method=mvn_arch. at 27.09.
At seed=1, n=300, industry=EGY, sampling_method=ar1. at 27.9.
At seed=2, n=300, industry=EGY, sampling_method=ar1. at 28.97.
At seed=3, n=300, industry=EGY, sampling_method=ar1. at 30.05.
At seed=4, n=300, industry=EGY, sampling_method=ar1. at 31.27.
At seed=5, n=300, industry=EGY, sampling_method=ar1. at 32.4.
At seed=1, n=300, industry=EGY, sampling_method=garch. at 33.5.
