Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-44-52/
At seed=161, n=100, industry=EGY, sampling_method=ar1. at 0.42.
At seed=162, n=100, industry=EGY, sampling_method=ar1. at 0.84.
At seed=163, n=100, industry=EGY, sampling_method=ar1. at 1.3.
At seed=164, n=100, industry=EGY, sampling_method=ar1. at 1.75.
At seed=165, n=100, industry=EGY, sampling_method=ar1. at 2.19.
At seed=161, n=100, industry=EGY, sampling_method=garch. at 2.68.
At seed=162, n=100, industry=EGY, sampling_method=garch. at 3.2.
At seed=163, n=100, industry=EGY, sampling_method=garch. at 3.81.
At seed=164, n=100, industry=EGY, sampling_method=garch. at 4.64.
At seed=165, n=100, industry=EGY, sampling_method=garch. at 17.53.
At seed=161, n=100, industry=EGY, sampling_method=garch_ar1. at 17.94.
At seed=162, n=100, industry=EGY, sampling_method=garch_ar1. at 18.35.
At seed=163, n=100, industry=EGY, sampling_method=garch_ar1. at 18.76.
At seed=164, n=100, industry=EGY, sampling_method=garch_ar1. at 19.16.
At seed=165, n=100, industry=EGY, sampling_method=garch_ar1. at 19.56.
At seed=161, n=100, industry=EGY, sampling_method=mvn_arch. at 19.96.
At seed=162, n=100, industry=EGY, sampling_method=mvn_arch. at 20.35.
At seed=163, n=100, industry=EGY, sampling_method=mvn_arch. at 20.74.
At seed=164, n=100, industry=EGY, sampling_method=mvn_arch. at 21.13.
At seed=165, n=100, industry=EGY, sampling_method=mvn_arch. at 21.51.
At seed=161, n=200, industry=EGY, sampling_method=ar1. at 21.9.
At seed=162, n=200, industry=EGY, sampling_method=ar1. at 22.56.
At seed=163, n=200, industry=EGY, sampling_method=ar1. at 23.23.
At seed=164, n=200, industry=EGY, sampling_method=ar1. at 23.91.
At seed=165, n=200, industry=EGY, sampling_method=ar1. at 24.58.
At seed=161, n=200, industry=EGY, sampling_method=garch. at 25.24.
At seed=162, n=200, industry=EGY, sampling_method=garch. at 25.91.
At seed=163, n=200, industry=EGY, sampling_method=garch. at 26.58.
At seed=164, n=200, industry=EGY, sampling_method=garch. at 27.25.
At seed=165, n=200, industry=EGY, sampling_method=garch. at 27.93.
At seed=161, n=200, industry=EGY, sampling_method=garch_ar1. at 28.59.
At seed=162, n=200, industry=EGY, sampling_method=garch_ar1. at 29.26.
At seed=163, n=200, industry=EGY, sampling_method=garch_ar1. at 29.94.
At seed=164, n=200, industry=EGY, sampling_method=garch_ar1. at 30.61.
At seed=165, n=200, industry=EGY, sampling_method=garch_ar1. at 31.28.
At seed=161, n=200, industry=EGY, sampling_method=mvn_arch. at 31.96.
At seed=162, n=200, industry=EGY, sampling_method=mvn_arch. at 32.62.
At seed=163, n=200, industry=EGY, sampling_method=mvn_arch. at 33.29.
At seed=164, n=200, industry=EGY, sampling_method=mvn_arch. at 33.95.
At seed=165, n=200, industry=EGY, sampling_method=mvn_arch. at 34.61.
At seed=161, n=300, industry=EGY, sampling_method=ar1. at 35.27.
At seed=162, n=300, industry=EGY, sampling_method=ar1. at 36.24.
At seed=163, n=300, industry=EGY, sampling_method=ar1. at 37.2.
At seed=164, n=300, industry=EGY, sampling_method=ar1. at 38.16.
At seed=165, n=300, industry=EGY, sampling_method=ar1. at 39.12.
At seed=161, n=300, industry=EGY, sampling_method=garch. at 40.05.
At seed=162, n=300, industry=EGY, sampling_method=garch. at 41.01.
At seed=163, n=300, industry=EGY, sampling_method=garch. at 41.97.
At seed=164, n=300, industry=EGY, sampling_method=garch. at 42.93.
At seed=165, n=300, industry=EGY, sampling_method=garch. at 43.89.
At seed=161, n=300, industry=EGY, sampling_method=garch_ar1. at 44.83.
At seed=162, n=300, industry=EGY, sampling_method=garch_ar1. at 45.77.
At seed=163, n=300, industry=EGY, sampling_method=garch_ar1. at 46.7.
At seed=164, n=300, industry=EGY, sampling_method=garch_ar1. at 47.64.
At seed=165, n=300, industry=EGY, sampling_method=garch_ar1. at 48.57.
At seed=161, n=300, industry=EGY, sampling_method=mvn_arch. at 49.51.
At seed=162, n=300, industry=EGY, sampling_method=mvn_arch. at 50.43.
At seed=163, n=300, industry=EGY, sampling_method=mvn_arch. at 51.35.
At seed=164, n=300, industry=EGY, sampling_method=mvn_arch. at 52.26.
At seed=165, n=300, industry=EGY, sampling_method=mvn_arch. at 53.17.
At seed=161, n=400, industry=EGY, sampling_method=ar1. at 54.08.
At seed=162, n=400, industry=EGY, sampling_method=ar1. at 55.37.
At seed=163, n=400, industry=EGY, sampling_method=ar1. at 56.66.
At seed=164, n=400, industry=EGY, sampling_method=ar1. at 57.93.
At seed=165, n=400, industry=EGY, sampling_method=ar1. at 59.19.
At seed=161, n=400, industry=EGY, sampling_method=garch. at 60.44.
At seed=162, n=400, industry=EGY, sampling_method=garch. at 61.7.
At seed=163, n=400, industry=EGY, sampling_method=garch. at 62.94.
At seed=164, n=400, industry=EGY, sampling_method=garch. at 64.17.
At seed=165, n=400, industry=EGY, sampling_method=garch. at 65.38.
At seed=161, n=400, industry=EGY, sampling_method=garch_ar1. at 66.6.
At seed=162, n=400, industry=EGY, sampling_method=garch_ar1. at 67.82.
At seed=163, n=400, industry=EGY, sampling_method=garch_ar1. at 69.02.
At seed=164, n=400, industry=EGY, sampling_method=garch_ar1. at 70.23.
At seed=165, n=400, industry=EGY, sampling_method=garch_ar1. at 71.42.
At seed=161, n=400, industry=EGY, sampling_method=mvn_arch. at 72.62.
At seed=162, n=400, industry=EGY, sampling_method=mvn_arch. at 73.8.
At seed=163, n=400, industry=EGY, sampling_method=mvn_arch. at 75.0.
At seed=164, n=400, industry=EGY, sampling_method=mvn_arch. at 76.19.
At seed=165, n=400, industry=EGY, sampling_method=mvn_arch. at 77.38.
