Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-43-21/
At seed=366, n=100, industry=EGY, sampling_method=ar1. at 0.03.
At seed=367, n=100, industry=EGY, sampling_method=ar1. at 0.47.
At seed=368, n=100, industry=EGY, sampling_method=ar1. at 0.93.
At seed=369, n=100, industry=EGY, sampling_method=ar1. at 1.38.
At seed=370, n=100, industry=EGY, sampling_method=ar1. at 1.8.
At seed=366, n=100, industry=EGY, sampling_method=garch. at 2.23.
At seed=367, n=100, industry=EGY, sampling_method=garch. at 2.69.
At seed=368, n=100, industry=EGY, sampling_method=garch. at 3.14.
At seed=369, n=100, industry=EGY, sampling_method=garch. at 3.59.
At seed=370, n=100, industry=EGY, sampling_method=garch. at 4.03.
At seed=366, n=100, industry=EGY, sampling_method=garch_ar1. at 4.49.
At seed=367, n=100, industry=EGY, sampling_method=garch_ar1. at 4.93.
At seed=368, n=100, industry=EGY, sampling_method=garch_ar1. at 5.36.
At seed=369, n=100, industry=EGY, sampling_method=garch_ar1. at 5.81.
At seed=370, n=100, industry=EGY, sampling_method=garch_ar1. at 6.25.
At seed=366, n=100, industry=EGY, sampling_method=mvn_arch. at 6.69.
At seed=367, n=100, industry=EGY, sampling_method=mvn_arch. at 7.13.
At seed=368, n=100, industry=EGY, sampling_method=mvn_arch. at 7.57.
At seed=369, n=100, industry=EGY, sampling_method=mvn_arch. at 8.01.
At seed=370, n=100, industry=EGY, sampling_method=mvn_arch. at 8.45.
At seed=366, n=200, industry=EGY, sampling_method=ar1. at 8.91.
At seed=367, n=200, industry=EGY, sampling_method=ar1. at 9.68.
At seed=368, n=200, industry=EGY, sampling_method=ar1. at 10.48.
At seed=369, n=200, industry=EGY, sampling_method=ar1. at 11.29.
At seed=370, n=200, industry=EGY, sampling_method=ar1. at 12.06.
At seed=366, n=200, industry=EGY, sampling_method=garch. at 12.82.
At seed=367, n=200, industry=EGY, sampling_method=garch. at 13.62.
At seed=368, n=200, industry=EGY, sampling_method=garch. at 14.38.
At seed=369, n=200, industry=EGY, sampling_method=garch. at 15.21.
At seed=370, n=200, industry=EGY, sampling_method=garch. at 16.0.
At seed=366, n=200, industry=EGY, sampling_method=garch_ar1. at 16.76.
At seed=367, n=200, industry=EGY, sampling_method=garch_ar1. at 17.53.
At seed=368, n=200, industry=EGY, sampling_method=garch_ar1. at 18.29.
At seed=369, n=200, industry=EGY, sampling_method=garch_ar1. at 19.07.
At seed=370, n=200, industry=EGY, sampling_method=garch_ar1. at 19.84.
At seed=366, n=200, industry=EGY, sampling_method=mvn_arch. at 20.6.
At seed=367, n=200, industry=EGY, sampling_method=mvn_arch. at 21.37.
At seed=368, n=200, industry=EGY, sampling_method=mvn_arch. at 22.12.
At seed=369, n=200, industry=EGY, sampling_method=mvn_arch. at 22.87.
At seed=370, n=200, industry=EGY, sampling_method=mvn_arch. at 23.62.
At seed=366, n=300, industry=EGY, sampling_method=ar1. at 24.42.
At seed=367, n=300, industry=EGY, sampling_method=ar1. at 25.51.
At seed=368, n=300, industry=EGY, sampling_method=ar1. at 26.6.
At seed=369, n=300, industry=EGY, sampling_method=ar1. at 27.69.
At seed=370, n=300, industry=EGY, sampling_method=ar1. at 28.76.
At seed=366, n=300, industry=EGY, sampling_method=garch. at 29.82.
At seed=367, n=300, industry=EGY, sampling_method=garch. at 30.89.
At seed=368, n=300, industry=EGY, sampling_method=garch. at 31.97.
At seed=369, n=300, industry=EGY, sampling_method=garch. at 33.05.
At seed=370, n=300, industry=EGY, sampling_method=garch. at 34.11.
At seed=366, n=300, industry=EGY, sampling_method=garch_ar1. at 35.2.
At seed=367, n=300, industry=EGY, sampling_method=garch_ar1. at 36.27.
At seed=368, n=300, industry=EGY, sampling_method=garch_ar1. at 37.42.
At seed=369, n=300, industry=EGY, sampling_method=garch_ar1. at 38.54.
