Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-41-48/
At seed=91, n=100, industry=EGY, sampling_method=ar1. at 0.28.
At seed=92, n=100, industry=EGY, sampling_method=ar1. at 0.83.
At seed=93, n=100, industry=EGY, sampling_method=ar1. at 1.32.
At seed=94, n=100, industry=EGY, sampling_method=ar1. at 1.92.
At seed=95, n=100, industry=EGY, sampling_method=ar1. at 2.43.
At seed=91, n=100, industry=EGY, sampling_method=garch. at 2.99.
At seed=92, n=100, industry=EGY, sampling_method=garch. at 3.51.
At seed=93, n=100, industry=EGY, sampling_method=garch. at 4.03.
At seed=94, n=100, industry=EGY, sampling_method=garch. at 4.56.
At seed=95, n=100, industry=EGY, sampling_method=garch. at 5.16.
At seed=91, n=100, industry=EGY, sampling_method=garch_ar1. at 5.71.
At seed=92, n=100, industry=EGY, sampling_method=garch_ar1. at 6.37.
At seed=93, n=100, industry=EGY, sampling_method=garch_ar1. at 7.02.
At seed=94, n=100, industry=EGY, sampling_method=garch_ar1. at 7.82.
At seed=95, n=100, industry=EGY, sampling_method=garch_ar1. at 8.65.
At seed=91, n=100, industry=EGY, sampling_method=mvn_arch. at 40.55.
At seed=92, n=100, industry=EGY, sampling_method=mvn_arch. at 41.01.
At seed=93, n=100, industry=EGY, sampling_method=mvn_arch. at 41.45.
At seed=94, n=100, industry=EGY, sampling_method=mvn_arch. at 41.89.
At seed=95, n=100, industry=EGY, sampling_method=mvn_arch. at 42.38.
At seed=91, n=200, industry=EGY, sampling_method=ar1. at 42.82.
At seed=92, n=200, industry=EGY, sampling_method=ar1. at 43.54.
At seed=93, n=200, industry=EGY, sampling_method=ar1. at 44.27.
At seed=94, n=200, industry=EGY, sampling_method=ar1. at 44.99.
At seed=95, n=200, industry=EGY, sampling_method=ar1. at 45.73.
At seed=91, n=200, industry=EGY, sampling_method=garch. at 46.46.
At seed=92, n=200, industry=EGY, sampling_method=garch. at 47.19.
At seed=93, n=200, industry=EGY, sampling_method=garch. at 47.94.
At seed=94, n=200, industry=EGY, sampling_method=garch. at 48.68.
At seed=95, n=200, industry=EGY, sampling_method=garch. at 49.42.
At seed=91, n=200, industry=EGY, sampling_method=garch_ar1. at 50.17.
At seed=92, n=200, industry=EGY, sampling_method=garch_ar1. at 50.9.
At seed=93, n=200, industry=EGY, sampling_method=garch_ar1. at 51.64.
