Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-41-48/
At seed=116, n=100, industry=EGY, sampling_method=ar1. at 0.19.
At seed=117, n=100, industry=EGY, sampling_method=ar1. at 0.7.
At seed=118, n=100, industry=EGY, sampling_method=ar1. at 1.2.
At seed=119, n=100, industry=EGY, sampling_method=ar1. at 1.7.
At seed=120, n=100, industry=EGY, sampling_method=ar1. at 2.29.
At seed=116, n=100, industry=EGY, sampling_method=garch. at 2.84.
At seed=117, n=100, industry=EGY, sampling_method=garch. at 3.34.
At seed=118, n=100, industry=EGY, sampling_method=garch. at 3.87.
At seed=119, n=100, industry=EGY, sampling_method=garch. at 4.47.
At seed=120, n=100, industry=EGY, sampling_method=garch. at 5.04.
At seed=116, n=100, industry=EGY, sampling_method=garch_ar1. at 5.6.
At seed=117, n=100, industry=EGY, sampling_method=garch_ar1. at 6.24.
At seed=118, n=100, industry=EGY, sampling_method=garch_ar1. at 6.9.
At seed=119, n=100, industry=EGY, sampling_method=garch_ar1. at 7.56.
At seed=120, n=100, industry=EGY, sampling_method=garch_ar1. at 8.37.
At seed=116, n=100, industry=EGY, sampling_method=mvn_arch. at 22.09.
At seed=117, n=100, industry=EGY, sampling_method=mvn_arch. at 22.52.
At seed=118, n=100, industry=EGY, sampling_method=mvn_arch. at 22.96.
At seed=119, n=100, industry=EGY, sampling_method=mvn_arch. at 23.39.
At seed=120, n=100, industry=EGY, sampling_method=mvn_arch. at 23.84.
At seed=116, n=200, industry=EGY, sampling_method=ar1. at 24.27.
At seed=117, n=200, industry=EGY, sampling_method=ar1. at 24.99.
At seed=118, n=200, industry=EGY, sampling_method=ar1. at 25.73.
At seed=119, n=200, industry=EGY, sampling_method=ar1. at 26.46.
At seed=120, n=200, industry=EGY, sampling_method=ar1. at 27.19.
At seed=116, n=200, industry=EGY, sampling_method=garch. at 27.91.
At seed=117, n=200, industry=EGY, sampling_method=garch. at 28.65.
At seed=118, n=200, industry=EGY, sampling_method=garch. at 29.38.
At seed=119, n=200, industry=EGY, sampling_method=garch. at 30.11.
At seed=120, n=200, industry=EGY, sampling_method=garch. at 30.84.
At seed=116, n=200, industry=EGY, sampling_method=garch_ar1. at 31.56.
At seed=117, n=200, industry=EGY, sampling_method=garch_ar1. at 32.34.
At seed=118, n=200, industry=EGY, sampling_method=garch_ar1. at 33.06.
At seed=119, n=200, industry=EGY, sampling_method=garch_ar1. at 33.79.
At seed=120, n=200, industry=EGY, sampling_method=garch_ar1. at 34.51.
At seed=116, n=200, industry=EGY, sampling_method=mvn_arch. at 35.23.
At seed=117, n=200, industry=EGY, sampling_method=mvn_arch. at 35.95.
At seed=118, n=200, industry=EGY, sampling_method=mvn_arch. at 36.66.
At seed=119, n=200, industry=EGY, sampling_method=mvn_arch. at 37.38.
At seed=120, n=200, industry=EGY, sampling_method=mvn_arch. at 38.1.
At seed=116, n=300, industry=EGY, sampling_method=ar1. at 38.82.
At seed=117, n=300, industry=EGY, sampling_method=ar1. at 39.83.
At seed=118, n=300, industry=EGY, sampling_method=ar1. at 40.85.
At seed=119, n=300, industry=EGY, sampling_method=ar1. at 41.86.
At seed=120, n=300, industry=EGY, sampling_method=ar1. at 42.94.
At seed=116, n=300, industry=EGY, sampling_method=garch. at 43.96.
At seed=117, n=300, industry=EGY, sampling_method=garch. at 45.01.
At seed=118, n=300, industry=EGY, sampling_method=garch. at 46.04.
At seed=119, n=300, industry=EGY, sampling_method=garch. at 47.08.
At seed=120, n=300, industry=EGY, sampling_method=garch. at 48.11.
At seed=116, n=300, industry=EGY, sampling_method=garch_ar1. at 49.16.
At seed=117, n=300, industry=EGY, sampling_method=garch_ar1. at 50.19.
At seed=118, n=300, industry=EGY, sampling_method=garch_ar1. at 51.22.
At seed=119, n=300, industry=EGY, sampling_method=garch_ar1. at 52.25.
At seed=120, n=300, industry=EGY, sampling_method=garch_ar1. at 53.27.
At seed=116, n=300, industry=EGY, sampling_method=mvn_arch. at 54.3.
At seed=117, n=300, industry=EGY, sampling_method=mvn_arch. at 55.32.
At seed=118, n=300, industry=EGY, sampling_method=mvn_arch. at 56.34.
At seed=119, n=300, industry=EGY, sampling_method=mvn_arch. at 57.36.
At seed=120, n=300, industry=EGY, sampling_method=mvn_arch. at 58.37.
At seed=116, n=400, industry=EGY, sampling_method=ar1. at 59.39.
At seed=117, n=400, industry=EGY, sampling_method=ar1. at 60.71.
At seed=118, n=400, industry=EGY, sampling_method=ar1. at 62.02.
At seed=119, n=400, industry=EGY, sampling_method=ar1. at 63.34.
At seed=120, n=400, industry=EGY, sampling_method=ar1. at 64.65.
At seed=116, n=400, industry=EGY, sampling_method=garch. at 65.97.
At seed=117, n=400, industry=EGY, sampling_method=garch. at 67.31.
At seed=118, n=400, industry=EGY, sampling_method=garch. at 68.63.
At seed=119, n=400, industry=EGY, sampling_method=garch. at 69.96.
At seed=120, n=400, industry=EGY, sampling_method=garch. at 71.3.
At seed=116, n=400, industry=EGY, sampling_method=garch_ar1. at 72.63.
At seed=117, n=400, industry=EGY, sampling_method=garch_ar1. at 73.97.
At seed=118, n=400, industry=EGY, sampling_method=garch_ar1. at 75.41.
At seed=119, n=400, industry=EGY, sampling_method=garch_ar1. at 76.75.
At seed=120, n=400, industry=EGY, sampling_method=garch_ar1. at 78.08.
