Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-41-46/
At seed=106, n=100, industry=EGY, sampling_method=ar1. at 0.36.
At seed=107, n=100, industry=EGY, sampling_method=ar1. at 0.89.
At seed=108, n=100, industry=EGY, sampling_method=ar1. at 1.41.
At seed=109, n=100, industry=EGY, sampling_method=ar1. at 1.95.
At seed=110, n=100, industry=EGY, sampling_method=ar1. at 2.47.
At seed=106, n=100, industry=EGY, sampling_method=garch. at 3.06.
At seed=107, n=100, industry=EGY, sampling_method=garch. at 3.69.
At seed=108, n=100, industry=EGY, sampling_method=garch. at 4.2.
At seed=109, n=100, industry=EGY, sampling_method=garch. at 4.72.
At seed=110, n=100, industry=EGY, sampling_method=garch. at 5.27.
At seed=106, n=100, industry=EGY, sampling_method=garch_ar1. at 5.82.
At seed=107, n=100, industry=EGY, sampling_method=garch_ar1. at 6.34.
At seed=108, n=100, industry=EGY, sampling_method=garch_ar1. at 6.86.
At seed=109, n=100, industry=EGY, sampling_method=garch_ar1. at 7.44.
At seed=110, n=100, industry=EGY, sampling_method=garch_ar1. at 8.02.
At seed=106, n=100, industry=EGY, sampling_method=mvn_arch. at 8.74.
At seed=107, n=100, industry=EGY, sampling_method=mvn_arch. at 9.5.
At seed=108, n=100, industry=EGY, sampling_method=mvn_arch. at 23.49.
At seed=109, n=100, industry=EGY, sampling_method=mvn_arch. at 23.92.
At seed=110, n=100, industry=EGY, sampling_method=mvn_arch. at 24.37.
At seed=106, n=200, industry=EGY, sampling_method=ar1. at 24.8.
At seed=107, n=200, industry=EGY, sampling_method=ar1. at 25.56.
At seed=108, n=200, industry=EGY, sampling_method=ar1. at 26.28.
At seed=109, n=200, industry=EGY, sampling_method=ar1. at 27.04.
At seed=110, n=200, industry=EGY, sampling_method=ar1. at 27.76.
At seed=106, n=200, industry=EGY, sampling_method=garch. at 28.49.
At seed=107, n=200, industry=EGY, sampling_method=garch. at 29.23.
At seed=108, n=200, industry=EGY, sampling_method=garch. at 29.96.
At seed=109, n=200, industry=EGY, sampling_method=garch. at 30.69.
At seed=110, n=200, industry=EGY, sampling_method=garch. at 31.41.
At seed=106, n=200, industry=EGY, sampling_method=garch_ar1. at 32.14.
At seed=107, n=200, industry=EGY, sampling_method=garch_ar1. at 32.87.
At seed=108, n=200, industry=EGY, sampling_method=garch_ar1. at 33.59.
At seed=109, n=200, industry=EGY, sampling_method=garch_ar1. at 34.32.
At seed=110, n=200, industry=EGY, sampling_method=garch_ar1. at 35.06.
At seed=106, n=200, industry=EGY, sampling_method=mvn_arch. at 35.86.
At seed=107, n=200, industry=EGY, sampling_method=mvn_arch. at 36.59.
At seed=108, n=200, industry=EGY, sampling_method=mvn_arch. at 37.31.
At seed=109, n=200, industry=EGY, sampling_method=mvn_arch. at 38.04.
At seed=110, n=200, industry=EGY, sampling_method=mvn_arch. at 38.76.
At seed=106, n=300, industry=EGY, sampling_method=ar1. at 39.49.
At seed=107, n=300, industry=EGY, sampling_method=ar1. at 40.5.
At seed=108, n=300, industry=EGY, sampling_method=ar1. at 41.52.
At seed=109, n=300, industry=EGY, sampling_method=ar1. at 42.54.
At seed=110, n=300, industry=EGY, sampling_method=ar1. at 43.56.
At seed=106, n=300, industry=EGY, sampling_method=garch. at 44.58.
At seed=107, n=300, industry=EGY, sampling_method=garch. at 45.61.
At seed=108, n=300, industry=EGY, sampling_method=garch. at 46.64.
At seed=109, n=300, industry=EGY, sampling_method=garch. at 47.67.
At seed=110, n=300, industry=EGY, sampling_method=garch. at 48.7.
At seed=106, n=300, industry=EGY, sampling_method=garch_ar1. at 49.73.
At seed=107, n=300, industry=EGY, sampling_method=garch_ar1. at 50.77.
At seed=108, n=300, industry=EGY, sampling_method=garch_ar1. at 51.8.
At seed=109, n=300, industry=EGY, sampling_method=garch_ar1. at 52.83.
At seed=110, n=300, industry=EGY, sampling_method=garch_ar1. at 53.87.
At seed=106, n=300, industry=EGY, sampling_method=mvn_arch. at 54.9.
At seed=107, n=300, industry=EGY, sampling_method=mvn_arch. at 55.92.
At seed=108, n=300, industry=EGY, sampling_method=mvn_arch. at 56.94.
At seed=109, n=300, industry=EGY, sampling_method=mvn_arch. at 57.97.
At seed=110, n=300, industry=EGY, sampling_method=mvn_arch. at 59.0.
At seed=106, n=400, industry=EGY, sampling_method=ar1. at 60.01.
At seed=107, n=400, industry=EGY, sampling_method=ar1. at 61.38.
At seed=108, n=400, industry=EGY, sampling_method=ar1. at 62.69.
At seed=109, n=400, industry=EGY, sampling_method=ar1. at 64.01.
At seed=110, n=400, industry=EGY, sampling_method=ar1. at 65.32.
At seed=106, n=400, industry=EGY, sampling_method=garch. at 66.62.
At seed=107, n=400, industry=EGY, sampling_method=garch. at 67.97.
At seed=108, n=400, industry=EGY, sampling_method=garch. at 69.3.
At seed=109, n=400, industry=EGY, sampling_method=garch. at 70.63.
At seed=110, n=400, industry=EGY, sampling_method=garch. at 71.96.
At seed=106, n=400, industry=EGY, sampling_method=garch_ar1. at 73.32.
At seed=107, n=400, industry=EGY, sampling_method=garch_ar1. at 74.66.
At seed=108, n=400, industry=EGY, sampling_method=garch_ar1. at 75.98.
At seed=109, n=400, industry=EGY, sampling_method=garch_ar1. at 77.32.
At seed=110, n=400, industry=EGY, sampling_method=garch_ar1. at 78.66.
At seed=106, n=400, industry=EGY, sampling_method=mvn_arch. at 79.99.
At seed=107, n=400, industry=EGY, sampling_method=mvn_arch. at 81.3.
At seed=108, n=400, industry=EGY, sampling_method=mvn_arch. at 82.6.
At seed=109, n=400, industry=EGY, sampling_method=mvn_arch. at 83.94.
At seed=110, n=400, industry=EGY, sampling_method=mvn_arch. at 85.24.
At seed=106, n=500, industry=EGY, sampling_method=ar1. at 86.55.
At seed=107, n=500, industry=EGY, sampling_method=ar1. at 88.16.
At seed=108, n=500, industry=EGY, sampling_method=ar1. at 89.77.
At seed=109, n=500, industry=EGY, sampling_method=ar1. at 91.38.
At seed=110, n=500, industry=EGY, sampling_method=ar1. at 93.0.
At seed=106, n=500, industry=EGY, sampling_method=garch. at 94.61.
At seed=107, n=500, industry=EGY, sampling_method=garch. at 96.26.
At seed=108, n=500, industry=EGY, sampling_method=garch. at 97.93.
At seed=109, n=500, industry=EGY, sampling_method=garch. at 99.57.
At seed=110, n=500, industry=EGY, sampling_method=garch. at 101.21.
At seed=106, n=500, industry=EGY, sampling_method=garch_ar1. at 102.85.
At seed=107, n=500, industry=EGY, sampling_method=garch_ar1. at 104.5.
At seed=108, n=500, industry=EGY, sampling_method=garch_ar1. at 106.16.
At seed=109, n=500, industry=EGY, sampling_method=garch_ar1. at 107.81.
At seed=110, n=500, industry=EGY, sampling_method=garch_ar1. at 109.47.
At seed=106, n=500, industry=EGY, sampling_method=mvn_arch. at 111.11.
At seed=107, n=500, industry=EGY, sampling_method=mvn_arch. at 112.75.
At seed=108, n=500, industry=EGY, sampling_method=mvn_arch. at 114.38.
At seed=109, n=500, industry=EGY, sampling_method=mvn_arch. at 116.01.
At seed=110, n=500, industry=EGY, sampling_method=mvn_arch. at 117.65.
At seed=106, n=100, industry=FIN, sampling_method=ar1. at 119.31.
At seed=107, n=100, industry=FIN, sampling_method=ar1. at 121.8.
At seed=108, n=100, industry=FIN, sampling_method=ar1. at 124.28.
At seed=109, n=100, industry=FIN, sampling_method=ar1. at 126.79.
At seed=110, n=100, industry=FIN, sampling_method=ar1. at 129.33.
At seed=106, n=100, industry=FIN, sampling_method=garch. at 131.83.
At seed=107, n=100, industry=FIN, sampling_method=garch. at 134.33.
At seed=108, n=100, industry=FIN, sampling_method=garch. at 136.83.
