Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-41-18/
At seed=326, n=100, industry=EGY, sampling_method=ar1. at 0.09.
At seed=327, n=100, industry=EGY, sampling_method=ar1. at 0.41.
At seed=328, n=100, industry=EGY, sampling_method=ar1. at 0.75.
At seed=329, n=100, industry=EGY, sampling_method=ar1. at 1.07.
At seed=330, n=100, industry=EGY, sampling_method=ar1. at 1.42.
At seed=326, n=100, industry=EGY, sampling_method=garch. at 1.8.
At seed=327, n=100, industry=EGY, sampling_method=garch. at 2.16.
At seed=328, n=100, industry=EGY, sampling_method=garch. at 2.55.
At seed=329, n=100, industry=EGY, sampling_method=garch. at 2.93.
At seed=330, n=100, industry=EGY, sampling_method=garch. at 3.29.
At seed=326, n=100, industry=EGY, sampling_method=garch_ar1. at 3.68.
At seed=327, n=100, industry=EGY, sampling_method=garch_ar1. at 4.05.
At seed=328, n=100, industry=EGY, sampling_method=garch_ar1. at 4.46.
At seed=329, n=100, industry=EGY, sampling_method=garch_ar1. at 4.92.
At seed=330, n=100, industry=EGY, sampling_method=garch_ar1. at 5.43.
At seed=326, n=100, industry=EGY, sampling_method=mvn_arch. at 6.04.
At seed=327, n=100, industry=EGY, sampling_method=mvn_arch. at 6.81.
At seed=328, n=100, industry=EGY, sampling_method=mvn_arch. at 8.18.
At seed=329, n=100, industry=EGY, sampling_method=mvn_arch. at 21.76.
At seed=330, n=100, industry=EGY, sampling_method=mvn_arch. at 22.09.
At seed=326, n=200, industry=EGY, sampling_method=ar1. at 22.37.
At seed=327, n=200, industry=EGY, sampling_method=ar1. at 22.79.
At seed=328, n=200, industry=EGY, sampling_method=ar1. at 23.23.
At seed=329, n=200, industry=EGY, sampling_method=ar1. at 23.65.
At seed=330, n=200, industry=EGY, sampling_method=ar1. at 24.08.
At seed=326, n=200, industry=EGY, sampling_method=garch. at 24.51.
At seed=327, n=200, industry=EGY, sampling_method=garch. at 24.96.
At seed=328, n=200, industry=EGY, sampling_method=garch. at 25.4.
At seed=329, n=200, industry=EGY, sampling_method=garch. at 25.85.
At seed=330, n=200, industry=EGY, sampling_method=garch. at 26.29.
At seed=326, n=200, industry=EGY, sampling_method=garch_ar1. at 26.74.
At seed=327, n=200, industry=EGY, sampling_method=garch_ar1. at 27.18.
At seed=328, n=200, industry=EGY, sampling_method=garch_ar1. at 27.64.
At seed=329, n=200, industry=EGY, sampling_method=garch_ar1. at 28.1.
At seed=330, n=200, industry=EGY, sampling_method=garch_ar1. at 28.56.
At seed=326, n=200, industry=EGY, sampling_method=mvn_arch. at 29.04.
At seed=327, n=200, industry=EGY, sampling_method=mvn_arch. at 29.59.
At seed=328, n=200, industry=EGY, sampling_method=mvn_arch. at 30.09.
At seed=329, n=200, industry=EGY, sampling_method=mvn_arch. at 30.6.
At seed=330, n=200, industry=EGY, sampling_method=mvn_arch. at 31.07.
At seed=326, n=300, industry=EGY, sampling_method=ar1. at 31.55.
At seed=327, n=300, industry=EGY, sampling_method=ar1. at 32.25.
At seed=328, n=300, industry=EGY, sampling_method=ar1. at 32.93.
At seed=329, n=300, industry=EGY, sampling_method=ar1. at 33.57.
At seed=330, n=300, industry=EGY, sampling_method=ar1. at 34.25.
At seed=326, n=300, industry=EGY, sampling_method=garch. at 34.9.
At seed=327, n=300, industry=EGY, sampling_method=garch. at 35.58.
At seed=328, n=300, industry=EGY, sampling_method=garch. at 36.32.
At seed=329, n=300, industry=EGY, sampling_method=garch. at 37.1.
At seed=330, n=300, industry=EGY, sampling_method=garch. at 37.96.
At seed=326, n=300, industry=EGY, sampling_method=garch_ar1. at 39.37.
At seed=327, n=300, industry=EGY, sampling_method=garch_ar1. at 52.1.
At seed=328, n=300, industry=EGY, sampling_method=garch_ar1. at 52.67.
At seed=329, n=300, industry=EGY, sampling_method=garch_ar1. at 53.27.
At seed=330, n=300, industry=EGY, sampling_method=garch_ar1. at 53.85.
At seed=326, n=300, industry=EGY, sampling_method=mvn_arch. at 54.41.
At seed=327, n=300, industry=EGY, sampling_method=mvn_arch. at 54.97.
At seed=328, n=300, industry=EGY, sampling_method=mvn_arch. at 55.53.
At seed=329, n=300, industry=EGY, sampling_method=mvn_arch. at 56.12.
At seed=330, n=300, industry=EGY, sampling_method=mvn_arch. at 56.67.
At seed=326, n=400, industry=EGY, sampling_method=ar1. at 57.24.
At seed=327, n=400, industry=EGY, sampling_method=ar1. at 58.01.
At seed=328, n=400, industry=EGY, sampling_method=ar1. at 58.79.
At seed=329, n=400, industry=EGY, sampling_method=ar1. at 59.57.
At seed=330, n=400, industry=EGY, sampling_method=ar1. at 60.36.
At seed=326, n=400, industry=EGY, sampling_method=garch. at 61.15.
At seed=327, n=400, industry=EGY, sampling_method=garch. at 61.94.
At seed=328, n=400, industry=EGY, sampling_method=garch. at 62.73.
At seed=329, n=400, industry=EGY, sampling_method=garch. at 63.53.
At seed=330, n=400, industry=EGY, sampling_method=garch. at 64.35.
At seed=326, n=400, industry=EGY, sampling_method=garch_ar1. at 65.14.
At seed=327, n=400, industry=EGY, sampling_method=garch_ar1. at 65.92.
At seed=328, n=400, industry=EGY, sampling_method=garch_ar1. at 66.72.
At seed=329, n=400, industry=EGY, sampling_method=garch_ar1. at 67.51.
At seed=330, n=400, industry=EGY, sampling_method=garch_ar1. at 68.29.
At seed=326, n=400, industry=EGY, sampling_method=mvn_arch. at 69.08.
At seed=327, n=400, industry=EGY, sampling_method=mvn_arch. at 69.87.
At seed=328, n=400, industry=EGY, sampling_method=mvn_arch. at 70.65.
At seed=329, n=400, industry=EGY, sampling_method=mvn_arch. at 71.43.
At seed=330, n=400, industry=EGY, sampling_method=mvn_arch. at 72.21.
At seed=326, n=500, industry=EGY, sampling_method=ar1. at 72.98.
At seed=327, n=500, industry=EGY, sampling_method=ar1. at 73.89.
At seed=328, n=500, industry=EGY, sampling_method=ar1. at 74.77.
At seed=329, n=500, industry=EGY, sampling_method=ar1. at 75.66.
At seed=330, n=500, industry=EGY, sampling_method=ar1. at 76.57.
At seed=326, n=500, industry=EGY, sampling_method=garch. at 77.45.
At seed=327, n=500, industry=EGY, sampling_method=garch. at 78.35.
At seed=328, n=500, industry=EGY, sampling_method=garch. at 79.25.
At seed=329, n=500, industry=EGY, sampling_method=garch. at 80.16.
At seed=330, n=500, industry=EGY, sampling_method=garch. at 81.05.
At seed=326, n=500, industry=EGY, sampling_method=garch_ar1. at 81.95.
At seed=327, n=500, industry=EGY, sampling_method=garch_ar1. at 82.85.
At seed=328, n=500, industry=EGY, sampling_method=garch_ar1. at 83.76.
At seed=329, n=500, industry=EGY, sampling_method=garch_ar1. at 84.65.
At seed=330, n=500, industry=EGY, sampling_method=garch_ar1. at 85.56.
At seed=326, n=500, industry=EGY, sampling_method=mvn_arch. at 86.47.
At seed=327, n=500, industry=EGY, sampling_method=mvn_arch. at 87.36.
At seed=328, n=500, industry=EGY, sampling_method=mvn_arch. at 88.3.
At seed=329, n=500, industry=EGY, sampling_method=mvn_arch. at 89.19.
At seed=330, n=500, industry=EGY, sampling_method=mvn_arch. at 90.08.
At seed=326, n=100, industry=FIN, sampling_method=ar1. at 90.98.
At seed=327, n=100, industry=FIN, sampling_method=ar1. at 92.11.
At seed=328, n=100, industry=FIN, sampling_method=ar1. at 93.26.
At seed=329, n=100, industry=FIN, sampling_method=ar1. at 94.4.
At seed=330, n=100, industry=FIN, sampling_method=ar1. at 95.58.
At seed=326, n=100, industry=FIN, sampling_method=garch. at 96.79.
