Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-46-02/
At seed=406, n=100, industry=EGY, sampling_method=ar1. at 0.03.
At seed=407, n=100, industry=EGY, sampling_method=ar1. at 0.49.
At seed=408, n=100, industry=EGY, sampling_method=ar1. at 1.05.
At seed=409, n=100, industry=EGY, sampling_method=ar1. at 1.55.
At seed=410, n=100, industry=EGY, sampling_method=ar1. at 2.02.
At seed=406, n=100, industry=EGY, sampling_method=garch. at 2.46.
At seed=407, n=100, industry=EGY, sampling_method=garch. at 2.99.
At seed=408, n=100, industry=EGY, sampling_method=garch. at 3.44.
At seed=409, n=100, industry=EGY, sampling_method=garch. at 3.91.
At seed=410, n=100, industry=EGY, sampling_method=garch. at 4.43.
At seed=406, n=100, industry=EGY, sampling_method=garch_ar1. at 4.91.
At seed=407, n=100, industry=EGY, sampling_method=garch_ar1. at 5.37.
At seed=408, n=100, industry=EGY, sampling_method=garch_ar1. at 5.84.
At seed=409, n=100, industry=EGY, sampling_method=garch_ar1. at 6.43.
At seed=410, n=100, industry=EGY, sampling_method=garch_ar1. at 6.9.
At seed=406, n=100, industry=EGY, sampling_method=mvn_arch. at 7.4.
At seed=407, n=100, industry=EGY, sampling_method=mvn_arch. at 7.89.
At seed=408, n=100, industry=EGY, sampling_method=mvn_arch. at 8.35.
At seed=409, n=100, industry=EGY, sampling_method=mvn_arch. at 8.83.
At seed=410, n=100, industry=EGY, sampling_method=mvn_arch. at 9.33.
At seed=406, n=200, industry=EGY, sampling_method=ar1. at 9.77.
At seed=407, n=200, industry=EGY, sampling_method=ar1. at 10.57.
At seed=408, n=200, industry=EGY, sampling_method=ar1. at 11.35.
At seed=409, n=200, industry=EGY, sampling_method=ar1. at 12.13.
At seed=410, n=200, industry=EGY, sampling_method=ar1. at 12.91.
At seed=406, n=200, industry=EGY, sampling_method=garch. at 13.7.
At seed=407, n=200, industry=EGY, sampling_method=garch. at 14.61.
At seed=408, n=200, industry=EGY, sampling_method=garch. at 15.39.
At seed=409, n=200, industry=EGY, sampling_method=garch. at 16.16.
At seed=410, n=200, industry=EGY, sampling_method=garch. at 16.93.
At seed=406, n=200, industry=EGY, sampling_method=garch_ar1. at 17.74.
At seed=407, n=200, industry=EGY, sampling_method=garch_ar1. at 18.62.
At seed=408, n=200, industry=EGY, sampling_method=garch_ar1. at 19.44.
At seed=409, n=200, industry=EGY, sampling_method=garch_ar1. at 20.26.
At seed=410, n=200, industry=EGY, sampling_method=garch_ar1. at 21.09.
At seed=406, n=200, industry=EGY, sampling_method=mvn_arch. at 21.89.
At seed=407, n=200, industry=EGY, sampling_method=mvn_arch. at 22.7.
At seed=408, n=200, industry=EGY, sampling_method=mvn_arch. at 23.53.
At seed=409, n=200, industry=EGY, sampling_method=mvn_arch. at 24.37.
At seed=410, n=200, industry=EGY, sampling_method=mvn_arch. at 25.27.
At seed=406, n=300, industry=EGY, sampling_method=ar1. at 26.14.
At seed=407, n=300, industry=EGY, sampling_method=ar1. at 27.29.
At seed=408, n=300, industry=EGY, sampling_method=ar1. at 28.43.
At seed=409, n=300, industry=EGY, sampling_method=ar1. at 29.51.
At seed=410, n=300, industry=EGY, sampling_method=ar1. at 30.61.
At seed=406, n=300, industry=EGY, sampling_method=garch. at 31.7.
At seed=407, n=300, industry=EGY, sampling_method=garch. at 32.86.
At seed=408, n=300, industry=EGY, sampling_method=garch. at 34.07.
At seed=409, n=300, industry=EGY, sampling_method=garch. at 35.22.
At seed=410, n=300, industry=EGY, sampling_method=garch. at 36.41.
At seed=406, n=300, industry=EGY, sampling_method=garch_ar1. at 37.58.
At seed=407, n=300, industry=EGY, sampling_method=garch_ar1. at 38.74.
At seed=408, n=300, industry=EGY, sampling_method=garch_ar1. at 39.88.
At seed=409, n=300, industry=EGY, sampling_method=garch_ar1. at 41.02.
At seed=410, n=300, industry=EGY, sampling_method=garch_ar1. at 42.24.
At seed=406, n=300, industry=EGY, sampling_method=mvn_arch. at 43.41.
At seed=407, n=300, industry=EGY, sampling_method=mvn_arch. at 44.56.
At seed=408, n=300, industry=EGY, sampling_method=mvn_arch. at 45.66.
At seed=409, n=300, industry=EGY, sampling_method=mvn_arch. at 46.89.
At seed=410, n=300, industry=EGY, sampling_method=mvn_arch. at 48.04.
At seed=406, n=400, industry=EGY, sampling_method=ar1. at 49.2.
At seed=407, n=400, industry=EGY, sampling_method=ar1. at 50.76.
At seed=408, n=400, industry=EGY, sampling_method=ar1. at 52.31.
