Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-44-52/
At seed=156, n=100, industry=EGY, sampling_method=ar1. at 0.37.
At seed=157, n=100, industry=EGY, sampling_method=ar1. at 0.78.
At seed=158, n=100, industry=EGY, sampling_method=ar1. at 1.26.
At seed=159, n=100, industry=EGY, sampling_method=ar1. at 1.7.
At seed=160, n=100, industry=EGY, sampling_method=ar1. at 2.14.
At seed=156, n=100, industry=EGY, sampling_method=garch. at 2.59.
At seed=157, n=100, industry=EGY, sampling_method=garch. at 3.15.
At seed=158, n=100, industry=EGY, sampling_method=garch. at 3.68.
At seed=159, n=100, industry=EGY, sampling_method=garch. at 4.77.
At seed=160, n=100, industry=EGY, sampling_method=garch. at 17.55.
At seed=156, n=100, industry=EGY, sampling_method=garch_ar1. at 17.96.
At seed=157, n=100, industry=EGY, sampling_method=garch_ar1. at 18.38.
At seed=158, n=100, industry=EGY, sampling_method=garch_ar1. at 18.79.
At seed=159, n=100, industry=EGY, sampling_method=garch_ar1. at 19.19.
At seed=160, n=100, industry=EGY, sampling_method=garch_ar1. at 19.59.
At seed=156, n=100, industry=EGY, sampling_method=mvn_arch. at 19.99.
At seed=157, n=100, industry=EGY, sampling_method=mvn_arch. at 20.38.
At seed=158, n=100, industry=EGY, sampling_method=mvn_arch. at 20.77.
At seed=159, n=100, industry=EGY, sampling_method=mvn_arch. at 21.16.
At seed=160, n=100, industry=EGY, sampling_method=mvn_arch. at 21.55.
At seed=156, n=200, industry=EGY, sampling_method=ar1. at 21.93.
At seed=157, n=200, industry=EGY, sampling_method=ar1. at 22.59.
At seed=158, n=200, industry=EGY, sampling_method=ar1. at 23.27.
At seed=159, n=200, industry=EGY, sampling_method=ar1. at 23.94.
At seed=160, n=200, industry=EGY, sampling_method=ar1. at 24.61.
At seed=156, n=200, industry=EGY, sampling_method=garch. at 25.27.
At seed=157, n=200, industry=EGY, sampling_method=garch. at 25.93.
