Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-44-48/
At seed=286, n=100, industry=EGY, sampling_method=ar1. at 0.14.
At seed=287, n=100, industry=EGY, sampling_method=ar1. at 0.46.
At seed=288, n=100, industry=EGY, sampling_method=ar1. at 0.77.
At seed=289, n=100, industry=EGY, sampling_method=ar1. at 1.08.
At seed=290, n=100, industry=EGY, sampling_method=ar1. at 1.39.
At seed=286, n=100, industry=EGY, sampling_method=garch. at 1.7.
At seed=287, n=100, industry=EGY, sampling_method=garch. at 2.01.
At seed=288, n=100, industry=EGY, sampling_method=garch. at 2.33.
At seed=289, n=100, industry=EGY, sampling_method=garch. at 2.66.
At seed=290, n=100, industry=EGY, sampling_method=garch. at 2.97.
At seed=286, n=100, industry=EGY, sampling_method=garch_ar1. at 3.32.
At seed=287, n=100, industry=EGY, sampling_method=garch_ar1. at 3.65.
At seed=288, n=100, industry=EGY, sampling_method=garch_ar1. at 3.98.
At seed=289, n=100, industry=EGY, sampling_method=garch_ar1. at 4.33.
At seed=290, n=100, industry=EGY, sampling_method=garch_ar1. at 4.69.
At seed=286, n=100, industry=EGY, sampling_method=mvn_arch. at 5.07.
At seed=287, n=100, industry=EGY, sampling_method=mvn_arch. at 5.51.
At seed=288, n=100, industry=EGY, sampling_method=mvn_arch. at 5.96.
At seed=289, n=100, industry=EGY, sampling_method=mvn_arch. at 6.41.
At seed=290, n=100, industry=EGY, sampling_method=mvn_arch. at 6.88.
At seed=286, n=200, industry=EGY, sampling_method=ar1. at 7.47.
At seed=287, n=200, industry=EGY, sampling_method=ar1. at 8.97.
At seed=288, n=200, industry=EGY, sampling_method=ar1. at 22.28.
At seed=289, n=200, industry=EGY, sampling_method=ar1. at 22.96.
At seed=290, n=200, industry=EGY, sampling_method=ar1. at 23.64.
At seed=286, n=200, industry=EGY, sampling_method=garch. at 24.31.
At seed=287, n=200, industry=EGY, sampling_method=garch. at 24.99.
At seed=288, n=200, industry=EGY, sampling_method=garch. at 25.66.
At seed=289, n=200, industry=EGY, sampling_method=garch. at 26.33.
At seed=290, n=200, industry=EGY, sampling_method=garch. at 27.01.
At seed=286, n=200, industry=EGY, sampling_method=garch_ar1. at 27.69.
At seed=287, n=200, industry=EGY, sampling_method=garch_ar1. at 28.38.
At seed=288, n=200, industry=EGY, sampling_method=garch_ar1. at 29.06.
At seed=289, n=200, industry=EGY, sampling_method=garch_ar1. at 29.72.
At seed=290, n=200, industry=EGY, sampling_method=garch_ar1. at 30.39.
At seed=286, n=200, industry=EGY, sampling_method=mvn_arch. at 31.05.
At seed=287, n=200, industry=EGY, sampling_method=mvn_arch. at 31.71.
At seed=288, n=200, industry=EGY, sampling_method=mvn_arch. at 32.37.
At seed=289, n=200, industry=EGY, sampling_method=mvn_arch. at 33.02.
At seed=290, n=200, industry=EGY, sampling_method=mvn_arch. at 33.68.
At seed=286, n=300, industry=EGY, sampling_method=ar1. at 34.35.
At seed=287, n=300, industry=EGY, sampling_method=ar1. at 35.29.
At seed=288, n=300, industry=EGY, sampling_method=ar1. at 36.24.
At seed=289, n=300, industry=EGY, sampling_method=ar1. at 37.2.
At seed=290, n=300, industry=EGY, sampling_method=ar1. at 38.14.
At seed=286, n=300, industry=EGY, sampling_method=garch. at 39.08.
At seed=287, n=300, industry=EGY, sampling_method=garch. at 40.06.
At seed=288, n=300, industry=EGY, sampling_method=garch. at 41.04.
At seed=289, n=300, industry=EGY, sampling_method=garch. at 42.02.
At seed=290, n=300, industry=EGY, sampling_method=garch. at 43.0.
At seed=286, n=300, industry=EGY, sampling_method=garch_ar1. at 43.95.
At seed=287, n=300, industry=EGY, sampling_method=garch_ar1. at 44.91.
At seed=288, n=300, industry=EGY, sampling_method=garch_ar1. at 45.85.
At seed=289, n=300, industry=EGY, sampling_method=garch_ar1. at 46.8.
At seed=290, n=300, industry=EGY, sampling_method=garch_ar1. at 47.75.
At seed=286, n=300, industry=EGY, sampling_method=mvn_arch. at 48.71.
At seed=287, n=300, industry=EGY, sampling_method=mvn_arch. at 49.64.
At seed=288, n=300, industry=EGY, sampling_method=mvn_arch. at 50.55.
At seed=289, n=300, industry=EGY, sampling_method=mvn_arch. at 51.47.
At seed=290, n=300, industry=EGY, sampling_method=mvn_arch. at 52.39.
At seed=286, n=400, industry=EGY, sampling_method=ar1. at 53.3.
At seed=287, n=400, industry=EGY, sampling_method=ar1. at 54.59.
At seed=288, n=400, industry=EGY, sampling_method=ar1. at 55.86.
At seed=289, n=400, industry=EGY, sampling_method=ar1. at 57.11.
At seed=290, n=400, industry=EGY, sampling_method=ar1. at 58.37.
At seed=286, n=400, industry=EGY, sampling_method=garch. at 59.65.
At seed=287, n=400, industry=EGY, sampling_method=garch. at 60.96.
At seed=288, n=400, industry=EGY, sampling_method=garch. at 62.27.
At seed=289, n=400, industry=EGY, sampling_method=garch. at 63.54.
At seed=290, n=400, industry=EGY, sampling_method=garch. at 64.81.
At seed=286, n=400, industry=EGY, sampling_method=garch_ar1. at 66.05.
At seed=287, n=400, industry=EGY, sampling_method=garch_ar1. at 67.29.
At seed=288, n=400, industry=EGY, sampling_method=garch_ar1. at 68.52.
