Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-44-52/
At seed=216, n=100, industry=EGY, sampling_method=ar1. at 0.6.
At seed=217, n=100, industry=EGY, sampling_method=ar1. at 1.04.
At seed=218, n=100, industry=EGY, sampling_method=ar1. at 1.49.
At seed=219, n=100, industry=EGY, sampling_method=ar1. at 1.98.
At seed=220, n=100, industry=EGY, sampling_method=ar1. at 2.45.
At seed=216, n=100, industry=EGY, sampling_method=garch. at 2.94.
At seed=217, n=100, industry=EGY, sampling_method=garch. at 3.47.
At seed=218, n=100, industry=EGY, sampling_method=garch. at 4.22.
At seed=219, n=100, industry=EGY, sampling_method=garch. at 5.0.
At seed=220, n=100, industry=EGY, sampling_method=garch. at 17.54.
At seed=216, n=100, industry=EGY, sampling_method=garch_ar1. at 17.96.
At seed=217, n=100, industry=EGY, sampling_method=garch_ar1. at 18.38.
At seed=218, n=100, industry=EGY, sampling_method=garch_ar1. at 18.79.
At seed=219, n=100, industry=EGY, sampling_method=garch_ar1. at 19.2.
At seed=220, n=100, industry=EGY, sampling_method=garch_ar1. at 19.61.
At seed=216, n=100, industry=EGY, sampling_method=mvn_arch. at 20.01.
At seed=217, n=100, industry=EGY, sampling_method=mvn_arch. at 20.41.
At seed=218, n=100, industry=EGY, sampling_method=mvn_arch. at 20.8.
At seed=219, n=100, industry=EGY, sampling_method=mvn_arch. at 21.2.
At seed=220, n=100, industry=EGY, sampling_method=mvn_arch. at 21.58.
At seed=216, n=200, industry=EGY, sampling_method=ar1. at 21.98.
At seed=217, n=200, industry=EGY, sampling_method=ar1. at 22.64.
At seed=218, n=200, industry=EGY, sampling_method=ar1. at 23.31.
At seed=219, n=200, industry=EGY, sampling_method=ar1. at 23.99.
At seed=220, n=200, industry=EGY, sampling_method=ar1. at 24.65.
At seed=216, n=200, industry=EGY, sampling_method=garch. at 25.3.
At seed=217, n=200, industry=EGY, sampling_method=garch. at 25.97.
At seed=218, n=200, industry=EGY, sampling_method=garch. at 26.63.
At seed=219, n=200, industry=EGY, sampling_method=garch. at 27.3.
At seed=220, n=200, industry=EGY, sampling_method=garch. at 27.97.
At seed=216, n=200, industry=EGY, sampling_method=garch_ar1. at 28.63.
At seed=217, n=200, industry=EGY, sampling_method=garch_ar1. at 29.3.
At seed=218, n=200, industry=EGY, sampling_method=garch_ar1. at 29.97.
At seed=219, n=200, industry=EGY, sampling_method=garch_ar1. at 30.64.
At seed=220, n=200, industry=EGY, sampling_method=garch_ar1. at 31.31.
At seed=216, n=200, industry=EGY, sampling_method=mvn_arch. at 31.98.
At seed=217, n=200, industry=EGY, sampling_method=mvn_arch. at 32.64.
At seed=218, n=200, industry=EGY, sampling_method=mvn_arch. at 33.3.
At seed=219, n=200, industry=EGY, sampling_method=mvn_arch. at 33.96.
At seed=220, n=200, industry=EGY, sampling_method=mvn_arch. at 34.62.
At seed=216, n=300, industry=EGY, sampling_method=ar1. at 35.28.
At seed=217, n=300, industry=EGY, sampling_method=ar1. at 36.22.
At seed=218, n=300, industry=EGY, sampling_method=ar1. at 37.16.
At seed=219, n=300, industry=EGY, sampling_method=ar1. at 38.1.
At seed=220, n=300, industry=EGY, sampling_method=ar1. at 39.03.
At seed=216, n=300, industry=EGY, sampling_method=garch. at 39.95.
At seed=217, n=300, industry=EGY, sampling_method=garch. at 40.88.
At seed=218, n=300, industry=EGY, sampling_method=garch. at 41.82.
At seed=219, n=300, industry=EGY, sampling_method=garch. at 42.75.
At seed=220, n=300, industry=EGY, sampling_method=garch. at 43.68.
At seed=216, n=300, industry=EGY, sampling_method=garch_ar1. at 44.62.
At seed=217, n=300, industry=EGY, sampling_method=garch_ar1. at 45.53.
At seed=218, n=300, industry=EGY, sampling_method=garch_ar1. at 46.45.
At seed=219, n=300, industry=EGY, sampling_method=garch_ar1. at 47.36.
At seed=220, n=300, industry=EGY, sampling_method=garch_ar1. at 48.27.
At seed=216, n=300, industry=EGY, sampling_method=mvn_arch. at 49.19.
At seed=217, n=300, industry=EGY, sampling_method=mvn_arch. at 50.09.
At seed=218, n=300, industry=EGY, sampling_method=mvn_arch. at 50.99.
At seed=219, n=300, industry=EGY, sampling_method=mvn_arch. at 51.88.
At seed=220, n=300, industry=EGY, sampling_method=mvn_arch. at 52.77.
At seed=216, n=400, industry=EGY, sampling_method=ar1. at 53.66.
At seed=217, n=400, industry=EGY, sampling_method=ar1. at 54.9.
At seed=218, n=400, industry=EGY, sampling_method=ar1. at 56.15.
At seed=219, n=400, industry=EGY, sampling_method=ar1. at 57.39.
At seed=220, n=400, industry=EGY, sampling_method=ar1. at 58.6.
At seed=216, n=400, industry=EGY, sampling_method=garch. at 59.8.
At seed=217, n=400, industry=EGY, sampling_method=garch. at 61.02.
At seed=218, n=400, industry=EGY, sampling_method=garch. at 62.21.
At seed=219, n=400, industry=EGY, sampling_method=garch. at 63.41.
At seed=220, n=400, industry=EGY, sampling_method=garch. at 64.6.
At seed=216, n=400, industry=EGY, sampling_method=garch_ar1. at 65.77.
At seed=217, n=400, industry=EGY, sampling_method=garch_ar1. at 66.96.
At seed=218, n=400, industry=EGY, sampling_method=garch_ar1. at 68.12.
At seed=219, n=400, industry=EGY, sampling_method=garch_ar1. at 69.29.
At seed=220, n=400, industry=EGY, sampling_method=garch_ar1. at 70.45.
At seed=216, n=400, industry=EGY, sampling_method=mvn_arch. at 71.6.
At seed=217, n=400, industry=EGY, sampling_method=mvn_arch. at 72.74.
At seed=218, n=400, industry=EGY, sampling_method=mvn_arch. at 73.88.
At seed=219, n=400, industry=EGY, sampling_method=mvn_arch. at 75.03.
At seed=220, n=400, industry=EGY, sampling_method=mvn_arch. at 76.17.
At seed=216, n=500, industry=EGY, sampling_method=ar1. at 77.32.
At seed=217, n=500, industry=EGY, sampling_method=ar1. at 78.62.
At seed=218, n=500, industry=EGY, sampling_method=ar1. at 79.91.
At seed=219, n=500, industry=EGY, sampling_method=ar1. at 81.2.
At seed=220, n=500, industry=EGY, sampling_method=ar1. at 82.5.
At seed=216, n=500, industry=EGY, sampling_method=garch. at 83.78.
At seed=217, n=500, industry=EGY, sampling_method=garch. at 85.1.
At seed=218, n=500, industry=EGY, sampling_method=garch. at 86.41.
At seed=219, n=500, industry=EGY, sampling_method=garch. at 87.72.
At seed=220, n=500, industry=EGY, sampling_method=garch. at 89.04.
At seed=216, n=500, industry=EGY, sampling_method=garch_ar1. at 90.36.
At seed=217, n=500, industry=EGY, sampling_method=garch_ar1. at 91.67.
At seed=218, n=500, industry=EGY, sampling_method=garch_ar1. at 92.96.
At seed=219, n=500, industry=EGY, sampling_method=garch_ar1. at 94.26.
At seed=220, n=500, industry=EGY, sampling_method=garch_ar1. at 95.56.
At seed=216, n=500, industry=EGY, sampling_method=mvn_arch. at 96.84.
At seed=217, n=500, industry=EGY, sampling_method=mvn_arch. at 98.1.
At seed=218, n=500, industry=EGY, sampling_method=mvn_arch. at 99.37.
At seed=219, n=500, industry=EGY, sampling_method=mvn_arch. at 100.64.
At seed=220, n=500, industry=EGY, sampling_method=mvn_arch. at 101.93.
At seed=216, n=100, industry=FIN, sampling_method=ar1. at 103.21.
At seed=217, n=100, industry=FIN, sampling_method=ar1. at 105.01.
