Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-44-52/
At seed=166, n=100, industry=EGY, sampling_method=ar1. at 0.17.
At seed=167, n=100, industry=EGY, sampling_method=ar1. at 0.56.
At seed=168, n=100, industry=EGY, sampling_method=ar1. at 1.0.
At seed=169, n=100, industry=EGY, sampling_method=ar1. at 1.48.
At seed=170, n=100, industry=EGY, sampling_method=ar1. at 1.96.
At seed=166, n=100, industry=EGY, sampling_method=garch. at 2.43.
At seed=167, n=100, industry=EGY, sampling_method=garch. at 2.87.
At seed=168, n=100, industry=EGY, sampling_method=garch. at 3.38.
At seed=169, n=100, industry=EGY, sampling_method=garch. at 4.53.
At seed=170, n=100, industry=EGY, sampling_method=garch. at 17.56.
At seed=166, n=100, industry=EGY, sampling_method=garch_ar1. at 17.98.
At seed=167, n=100, industry=EGY, sampling_method=garch_ar1. at 18.41.
At seed=168, n=100, industry=EGY, sampling_method=garch_ar1. at 18.83.
At seed=169, n=100, industry=EGY, sampling_method=garch_ar1. at 19.25.
At seed=170, n=100, industry=EGY, sampling_method=garch_ar1. at 19.66.
At seed=166, n=100, industry=EGY, sampling_method=mvn_arch. at 20.07.
At seed=167, n=100, industry=EGY, sampling_method=mvn_arch. at 20.48.
At seed=168, n=100, industry=EGY, sampling_method=mvn_arch. at 20.88.
At seed=169, n=100, industry=EGY, sampling_method=mvn_arch. at 21.28.
At seed=170, n=100, industry=EGY, sampling_method=mvn_arch. at 21.68.
At seed=166, n=200, industry=EGY, sampling_method=ar1. at 22.08.
At seed=167, n=200, industry=EGY, sampling_method=ar1. at 22.75.
At seed=168, n=200, industry=EGY, sampling_method=ar1. at 23.42.
At seed=169, n=200, industry=EGY, sampling_method=ar1. at 24.1.
At seed=170, n=200, industry=EGY, sampling_method=ar1. at 24.77.
At seed=166, n=200, industry=EGY, sampling_method=garch. at 25.42.
At seed=167, n=200, industry=EGY, sampling_method=garch. at 26.09.
At seed=168, n=200, industry=EGY, sampling_method=garch. at 26.76.
At seed=169, n=200, industry=EGY, sampling_method=garch. at 27.43.
At seed=170, n=200, industry=EGY, sampling_method=garch. at 28.09.
At seed=166, n=200, industry=EGY, sampling_method=garch_ar1. at 28.76.
At seed=167, n=200, industry=EGY, sampling_method=garch_ar1. at 29.43.
At seed=168, n=200, industry=EGY, sampling_method=garch_ar1. at 30.11.
At seed=169, n=200, industry=EGY, sampling_method=garch_ar1. at 30.78.
At seed=170, n=200, industry=EGY, sampling_method=garch_ar1. at 31.45.
At seed=166, n=200, industry=EGY, sampling_method=mvn_arch. at 32.13.
At seed=167, n=200, industry=EGY, sampling_method=mvn_arch. at 32.8.
At seed=168, n=200, industry=EGY, sampling_method=mvn_arch. at 33.45.
At seed=169, n=200, industry=EGY, sampling_method=mvn_arch. at 34.12.
At seed=170, n=200, industry=EGY, sampling_method=mvn_arch. at 34.78.
At seed=166, n=300, industry=EGY, sampling_method=ar1. at 35.45.
At seed=167, n=300, industry=EGY, sampling_method=ar1. at 36.4.
At seed=168, n=300, industry=EGY, sampling_method=ar1. at 37.36.
At seed=169, n=300, industry=EGY, sampling_method=ar1. at 38.32.
At seed=170, n=300, industry=EGY, sampling_method=ar1. at 39.26.
At seed=166, n=300, industry=EGY, sampling_method=garch. at 40.19.
At seed=167, n=300, industry=EGY, sampling_method=garch. at 41.15.
At seed=168, n=300, industry=EGY, sampling_method=garch. at 42.1.
At seed=169, n=300, industry=EGY, sampling_method=garch. at 43.06.
At seed=170, n=300, industry=EGY, sampling_method=garch. at 44.01.
At seed=166, n=300, industry=EGY, sampling_method=garch_ar1. at 44.96.
At seed=167, n=300, industry=EGY, sampling_method=garch_ar1. at 45.9.
At seed=168, n=300, industry=EGY, sampling_method=garch_ar1. at 46.83.
At seed=169, n=300, industry=EGY, sampling_method=garch_ar1. at 47.76.
