Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-42-10/
At seed=46, n=100, industry=EGY, sampling_method=ar1. at 0.04.
At seed=47, n=100, industry=EGY, sampling_method=ar1. at 0.58.
At seed=48, n=100, industry=EGY, sampling_method=ar1. at 1.06.
At seed=49, n=100, industry=EGY, sampling_method=ar1. at 1.48.
At seed=50, n=100, industry=EGY, sampling_method=ar1. at 1.89.
At seed=46, n=100, industry=EGY, sampling_method=garch. at 2.29.
At seed=47, n=100, industry=EGY, sampling_method=garch. at 2.71.
At seed=48, n=100, industry=EGY, sampling_method=garch. at 3.13.
At seed=49, n=100, industry=EGY, sampling_method=garch. at 3.55.
At seed=50, n=100, industry=EGY, sampling_method=garch. at 3.96.
At seed=46, n=100, industry=EGY, sampling_method=garch_ar1. at 4.39.
At seed=47, n=100, industry=EGY, sampling_method=garch_ar1. at 4.81.
At seed=48, n=100, industry=EGY, sampling_method=garch_ar1. at 5.25.
At seed=49, n=100, industry=EGY, sampling_method=garch_ar1. at 5.69.
At seed=50, n=100, industry=EGY, sampling_method=garch_ar1. at 6.13.
At seed=46, n=100, industry=EGY, sampling_method=mvn_arch. at 6.57.
At seed=47, n=100, industry=EGY, sampling_method=mvn_arch. at 7.01.
At seed=48, n=100, industry=EGY, sampling_method=mvn_arch. at 7.46.
At seed=49, n=100, industry=EGY, sampling_method=mvn_arch. at 7.89.
At seed=50, n=100, industry=EGY, sampling_method=mvn_arch. at 8.33.
At seed=46, n=200, industry=EGY, sampling_method=ar1. at 8.76.
At seed=47, n=200, industry=EGY, sampling_method=ar1. at 9.49.
At seed=48, n=200, industry=EGY, sampling_method=ar1. at 10.29.
At seed=49, n=200, industry=EGY, sampling_method=ar1. at 11.02.
At seed=50, n=200, industry=EGY, sampling_method=ar1. at 11.75.
At seed=46, n=200, industry=EGY, sampling_method=garch. at 12.47.
At seed=47, n=200, industry=EGY, sampling_method=garch. at 13.21.
At seed=48, n=200, industry=EGY, sampling_method=garch. at 13.94.
At seed=49, n=200, industry=EGY, sampling_method=garch. at 14.68.
At seed=50, n=200, industry=EGY, sampling_method=garch. at 15.41.
At seed=46, n=200, industry=EGY, sampling_method=garch_ar1. at 16.15.
At seed=47, n=200, industry=EGY, sampling_method=garch_ar1. at 16.88.
At seed=48, n=200, industry=EGY, sampling_method=garch_ar1. at 17.62.
At seed=49, n=200, industry=EGY, sampling_method=garch_ar1. at 18.36.
At seed=50, n=200, industry=EGY, sampling_method=garch_ar1. at 19.11.
At seed=46, n=200, industry=EGY, sampling_method=mvn_arch. at 19.84.
At seed=47, n=200, industry=EGY, sampling_method=mvn_arch. at 20.62.
At seed=48, n=200, industry=EGY, sampling_method=mvn_arch. at 21.35.
At seed=49, n=200, industry=EGY, sampling_method=mvn_arch. at 22.08.
At seed=50, n=200, industry=EGY, sampling_method=mvn_arch. at 22.84.
At seed=46, n=300, industry=EGY, sampling_method=ar1. at 23.57.
At seed=47, n=300, industry=EGY, sampling_method=ar1. at 24.59.
At seed=48, n=300, industry=EGY, sampling_method=ar1. at 25.63.
At seed=49, n=300, industry=EGY, sampling_method=ar1. at 26.68.
At seed=50, n=300, industry=EGY, sampling_method=ar1. at 27.71.
At seed=46, n=300, industry=EGY, sampling_method=garch. at 28.73.
At seed=47, n=300, industry=EGY, sampling_method=garch. at 29.78.
At seed=48, n=300, industry=EGY, sampling_method=garch. at 30.84.
At seed=49, n=300, industry=EGY, sampling_method=garch. at 31.9.
At seed=50, n=300, industry=EGY, sampling_method=garch. at 32.94.
At seed=46, n=300, industry=EGY, sampling_method=garch_ar1. at 33.99.
At seed=47, n=300, industry=EGY, sampling_method=garch_ar1. at 35.04.
At seed=48, n=300, industry=EGY, sampling_method=garch_ar1. at 36.13.
At seed=49, n=300, industry=EGY, sampling_method=garch_ar1. at 37.17.
At seed=50, n=300, industry=EGY, sampling_method=garch_ar1. at 38.21.
At seed=46, n=300, industry=EGY, sampling_method=mvn_arch. at 39.25.
At seed=47, n=300, industry=EGY, sampling_method=mvn_arch. at 40.28.
At seed=48, n=300, industry=EGY, sampling_method=mvn_arch. at 41.32.
At seed=49, n=300, industry=EGY, sampling_method=mvn_arch. at 42.36.
At seed=50, n=300, industry=EGY, sampling_method=mvn_arch. at 43.4.
At seed=46, n=400, industry=EGY, sampling_method=ar1. at 44.44.
At seed=47, n=400, industry=EGY, sampling_method=ar1. at 45.76.
At seed=48, n=400, industry=EGY, sampling_method=ar1. at 47.09.
At seed=49, n=400, industry=EGY, sampling_method=ar1. at 48.44.
At seed=50, n=400, industry=EGY, sampling_method=ar1. at 49.78.
At seed=46, n=400, industry=EGY, sampling_method=garch. at 51.1.
At seed=47, n=400, industry=EGY, sampling_method=garch. at 52.44.
At seed=48, n=400, industry=EGY, sampling_method=garch. at 53.79.
At seed=49, n=400, industry=EGY, sampling_method=garch. at 55.15.
At seed=50, n=400, industry=EGY, sampling_method=garch. at 56.5.
At seed=46, n=400, industry=EGY, sampling_method=garch_ar1. at 57.84.
At seed=47, n=400, industry=EGY, sampling_method=garch_ar1. at 59.19.
At seed=48, n=400, industry=EGY, sampling_method=garch_ar1. at 60.56.
At seed=49, n=400, industry=EGY, sampling_method=garch_ar1. at 61.91.
At seed=50, n=400, industry=EGY, sampling_method=garch_ar1. at 63.28.
At seed=46, n=400, industry=EGY, sampling_method=mvn_arch. at 64.62.
At seed=47, n=400, industry=EGY, sampling_method=mvn_arch. at 65.96.
At seed=48, n=400, industry=EGY, sampling_method=mvn_arch. at 67.29.
At seed=49, n=400, industry=EGY, sampling_method=mvn_arch. at 68.63.
At seed=50, n=400, industry=EGY, sampling_method=mvn_arch. at 69.97.
At seed=46, n=500, industry=EGY, sampling_method=ar1. at 71.32.
At seed=47, n=500, industry=EGY, sampling_method=ar1. at 72.97.
At seed=48, n=500, industry=EGY, sampling_method=ar1. at 74.62.
At seed=49, n=500, industry=EGY, sampling_method=ar1. at 76.26.
At seed=50, n=500, industry=EGY, sampling_method=ar1. at 77.95.
At seed=46, n=500, industry=EGY, sampling_method=garch. at 79.64.
At seed=47, n=500, industry=EGY, sampling_method=garch. at 81.33.
At seed=48, n=500, industry=EGY, sampling_method=garch. at 83.04.
At seed=49, n=500, industry=EGY, sampling_method=garch. at 84.74.
At seed=50, n=500, industry=EGY, sampling_method=garch. at 86.42.
At seed=46, n=500, industry=EGY, sampling_method=garch_ar1. at 88.1.
At seed=47, n=500, industry=EGY, sampling_method=garch_ar1. at 89.78.
At seed=48, n=500, industry=EGY, sampling_method=garch_ar1. at 91.46.
At seed=49, n=500, industry=EGY, sampling_method=garch_ar1. at 93.13.
At seed=50, n=500, industry=EGY, sampling_method=garch_ar1. at 94.85.
At seed=46, n=500, industry=EGY, sampling_method=mvn_arch. at 96.53.
At seed=47, n=500, industry=EGY, sampling_method=mvn_arch. at 98.19.
At seed=48, n=500, industry=EGY, sampling_method=mvn_arch. at 99.86.
At seed=49, n=500, industry=EGY, sampling_method=mvn_arch. at 101.53.
At seed=50, n=500, industry=EGY, sampling_method=mvn_arch. at 103.19.
At seed=46, n=100, industry=FIN, sampling_method=ar1. at 104.86.
At seed=47, n=100, industry=FIN, sampling_method=ar1. at 107.36.
At seed=48, n=100, industry=FIN, sampling_method=ar1. at 109.89.
At seed=49, n=100, industry=FIN, sampling_method=ar1. at 112.44.
At seed=50, n=100, industry=FIN, sampling_method=ar1. at 115.0.
At seed=46, n=100, industry=FIN, sampling_method=garch. at 117.69.
At seed=47, n=100, industry=FIN, sampling_method=garch. at 120.26.
At seed=48, n=100, industry=FIN, sampling_method=garch. at 122.81.
At seed=49, n=100, industry=FIN, sampling_method=garch. at 125.36.
At seed=50, n=100, industry=FIN, sampling_method=garch. at 127.92.
At seed=46, n=100, industry=FIN, sampling_method=garch_ar1. at 130.53.
At seed=47, n=100, industry=FIN, sampling_method=garch_ar1. at 133.09.
At seed=48, n=100, industry=FIN, sampling_method=garch_ar1. at 135.64.
At seed=49, n=100, industry=FIN, sampling_method=garch_ar1. at 138.21.
At seed=50, n=100, industry=FIN, sampling_method=garch_ar1. at 140.75.
At seed=46, n=100, industry=FIN, sampling_method=mvn_arch. at 143.32.
At seed=47, n=100, industry=FIN, sampling_method=mvn_arch. at 145.9.
At seed=48, n=100, industry=FIN, sampling_method=mvn_arch. at 148.47.
At seed=49, n=100, industry=FIN, sampling_method=mvn_arch. at 151.03.
At seed=50, n=100, industry=FIN, sampling_method=mvn_arch. at 153.58.
At seed=46, n=200, industry=FIN, sampling_method=ar1. at 156.14.
At seed=47, n=200, industry=FIN, sampling_method=ar1. at 159.75.
At seed=48, n=200, industry=FIN, sampling_method=ar1. at 163.35.
At seed=49, n=200, industry=FIN, sampling_method=ar1. at 167.01.
At seed=50, n=200, industry=FIN, sampling_method=ar1. at 170.68.
At seed=46, n=200, industry=FIN, sampling_method=garch. at 174.33.
At seed=47, n=200, industry=FIN, sampling_method=garch. at 178.03.
At seed=48, n=200, industry=FIN, sampling_method=garch. at 181.68.
