Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-41-17/
At seed=336, n=100, industry=EGY, sampling_method=ar1. at 0.2.
At seed=337, n=100, industry=EGY, sampling_method=ar1. at 0.56.
At seed=338, n=100, industry=EGY, sampling_method=ar1. at 0.88.
At seed=339, n=100, industry=EGY, sampling_method=ar1. at 1.25.
At seed=340, n=100, industry=EGY, sampling_method=ar1. at 1.6.
At seed=336, n=100, industry=EGY, sampling_method=garch. at 1.95.
At seed=337, n=100, industry=EGY, sampling_method=garch. at 2.31.
At seed=338, n=100, industry=EGY, sampling_method=garch. at 2.67.
At seed=339, n=100, industry=EGY, sampling_method=garch. at 3.05.
At seed=340, n=100, industry=EGY, sampling_method=garch. at 3.46.
At seed=336, n=100, industry=EGY, sampling_method=garch_ar1. at 3.85.
At seed=337, n=100, industry=EGY, sampling_method=garch_ar1. at 4.27.
At seed=338, n=100, industry=EGY, sampling_method=garch_ar1. at 4.67.
At seed=339, n=100, industry=EGY, sampling_method=garch_ar1. at 5.17.
At seed=340, n=100, industry=EGY, sampling_method=garch_ar1. at 5.65.
At seed=336, n=100, industry=EGY, sampling_method=mvn_arch. at 6.24.
At seed=337, n=100, industry=EGY, sampling_method=mvn_arch. at 6.95.
At seed=338, n=100, industry=EGY, sampling_method=mvn_arch. at 8.12.
At seed=339, n=100, industry=EGY, sampling_method=mvn_arch. at 22.16.
At seed=340, n=100, industry=EGY, sampling_method=mvn_arch. at 22.5.
At seed=336, n=200, industry=EGY, sampling_method=ar1. at 22.77.
At seed=337, n=200, industry=EGY, sampling_method=ar1. at 23.2.
At seed=338, n=200, industry=EGY, sampling_method=ar1. at 23.63.
At seed=339, n=200, industry=EGY, sampling_method=ar1. at 24.08.
At seed=340, n=200, industry=EGY, sampling_method=ar1. at 24.5.
At seed=336, n=200, industry=EGY, sampling_method=garch. at 24.93.
At seed=337, n=200, industry=EGY, sampling_method=garch. at 25.38.
At seed=338, n=200, industry=EGY, sampling_method=garch. at 25.82.
At seed=339, n=200, industry=EGY, sampling_method=garch. at 26.27.
At seed=340, n=200, industry=EGY, sampling_method=garch. at 26.71.
At seed=336, n=200, industry=EGY, sampling_method=garch_ar1. at 27.16.
At seed=337, n=200, industry=EGY, sampling_method=garch_ar1. at 27.61.
At seed=338, n=200, industry=EGY, sampling_method=garch_ar1. at 28.1.
At seed=339, n=200, industry=EGY, sampling_method=garch_ar1. at 28.59.
At seed=340, n=200, industry=EGY, sampling_method=garch_ar1. at 29.04.
At seed=336, n=200, industry=EGY, sampling_method=mvn_arch. at 29.53.
At seed=337, n=200, industry=EGY, sampling_method=mvn_arch. at 30.0.
At seed=338, n=200, industry=EGY, sampling_method=mvn_arch. at 30.47.
At seed=339, n=200, industry=EGY, sampling_method=mvn_arch. at 30.95.
At seed=340, n=200, industry=EGY, sampling_method=mvn_arch. at 31.43.
At seed=336, n=300, industry=EGY, sampling_method=ar1. at 31.91.
At seed=337, n=300, industry=EGY, sampling_method=ar1. at 32.54.
At seed=338, n=300, industry=EGY, sampling_method=ar1. at 33.19.
At seed=339, n=300, industry=EGY, sampling_method=ar1. at 33.84.
At seed=340, n=300, industry=EGY, sampling_method=ar1. at 34.51.
At seed=336, n=300, industry=EGY, sampling_method=garch. at 35.17.
At seed=337, n=300, industry=EGY, sampling_method=garch. at 35.86.
At seed=338, n=300, industry=EGY, sampling_method=garch. at 36.64.
At seed=339, n=300, industry=EGY, sampling_method=garch. at 37.38.
At seed=340, n=300, industry=EGY, sampling_method=garch. at 38.27.
At seed=336, n=300, industry=EGY, sampling_method=garch_ar1. at 39.57.
At seed=337, n=300, industry=EGY, sampling_method=garch_ar1. at 52.16.
At seed=338, n=300, industry=EGY, sampling_method=garch_ar1. at 52.73.
At seed=339, n=300, industry=EGY, sampling_method=garch_ar1. at 53.3.
At seed=340, n=300, industry=EGY, sampling_method=garch_ar1. at 53.87.
At seed=336, n=300, industry=EGY, sampling_method=mvn_arch. at 54.45.
At seed=337, n=300, industry=EGY, sampling_method=mvn_arch. at 55.01.
At seed=338, n=300, industry=EGY, sampling_method=mvn_arch. at 55.62.
At seed=339, n=300, industry=EGY, sampling_method=mvn_arch. at 56.21.
At seed=340, n=300, industry=EGY, sampling_method=mvn_arch. at 56.78.
At seed=336, n=400, industry=EGY, sampling_method=ar1. at 57.34.
At seed=337, n=400, industry=EGY, sampling_method=ar1. at 58.11.
At seed=338, n=400, industry=EGY, sampling_method=ar1. at 58.92.
At seed=339, n=400, industry=EGY, sampling_method=ar1. at 59.73.
At seed=340, n=400, industry=EGY, sampling_method=ar1. at 60.51.
At seed=336, n=400, industry=EGY, sampling_method=garch. at 61.29.
At seed=337, n=400, industry=EGY, sampling_method=garch. at 62.1.
At seed=338, n=400, industry=EGY, sampling_method=garch. at 62.89.
At seed=339, n=400, industry=EGY, sampling_method=garch. at 63.69.
At seed=340, n=400, industry=EGY, sampling_method=garch. at 64.48.
At seed=336, n=400, industry=EGY, sampling_method=garch_ar1. at 65.27.
At seed=337, n=400, industry=EGY, sampling_method=garch_ar1. at 66.06.
At seed=338, n=400, industry=EGY, sampling_method=garch_ar1. at 66.87.
At seed=339, n=400, industry=EGY, sampling_method=garch_ar1. at 67.66.
At seed=340, n=400, industry=EGY, sampling_method=garch_ar1. at 68.45.
At seed=336, n=400, industry=EGY, sampling_method=mvn_arch. at 69.24.
At seed=337, n=400, industry=EGY, sampling_method=mvn_arch. at 70.02.
At seed=338, n=400, industry=EGY, sampling_method=mvn_arch. at 70.81.
At seed=339, n=400, industry=EGY, sampling_method=mvn_arch. at 71.63.
At seed=340, n=400, industry=EGY, sampling_method=mvn_arch. at 72.41.
At seed=336, n=500, industry=EGY, sampling_method=ar1. at 73.2.
At seed=337, n=500, industry=EGY, sampling_method=ar1. at 74.08.
At seed=338, n=500, industry=EGY, sampling_method=ar1. at 74.97.
At seed=339, n=500, industry=EGY, sampling_method=ar1. at 75.85.
At seed=340, n=500, industry=EGY, sampling_method=ar1. at 76.73.
At seed=336, n=500, industry=EGY, sampling_method=garch. at 77.61.
