Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-41-46/
At seed=81, n=100, industry=EGY, sampling_method=ar1. at 0.36.
At seed=82, n=100, industry=EGY, sampling_method=ar1. at 0.9.
At seed=83, n=100, industry=EGY, sampling_method=ar1. at 1.42.
At seed=84, n=100, industry=EGY, sampling_method=ar1. at 1.98.
At seed=85, n=100, industry=EGY, sampling_method=ar1. at 2.47.
At seed=81, n=100, industry=EGY, sampling_method=garch. at 3.1.
At seed=82, n=100, industry=EGY, sampling_method=garch. at 3.64.
At seed=83, n=100, industry=EGY, sampling_method=garch. at 4.16.
At seed=84, n=100, industry=EGY, sampling_method=garch. at 4.69.
At seed=85, n=100, industry=EGY, sampling_method=garch. at 5.25.
At seed=81, n=100, industry=EGY, sampling_method=garch_ar1. at 5.82.
At seed=82, n=100, industry=EGY, sampling_method=garch_ar1. at 6.34.
At seed=83, n=100, industry=EGY, sampling_method=garch_ar1. at 6.93.
At seed=84, n=100, industry=EGY, sampling_method=garch_ar1. at 7.53.
At seed=85, n=100, industry=EGY, sampling_method=garch_ar1. at 8.18.
At seed=81, n=100, industry=EGY, sampling_method=mvn_arch. at 8.84.
At seed=82, n=100, industry=EGY, sampling_method=mvn_arch. at 9.65.
At seed=83, n=100, industry=EGY, sampling_method=mvn_arch. at 23.06.
At seed=84, n=100, industry=EGY, sampling_method=mvn_arch. at 23.48.
At seed=85, n=100, industry=EGY, sampling_method=mvn_arch. at 23.91.
At seed=81, n=200, industry=EGY, sampling_method=ar1. at 24.35.
At seed=82, n=200, industry=EGY, sampling_method=ar1. at 25.06.
At seed=83, n=200, industry=EGY, sampling_method=ar1. at 25.77.
At seed=84, n=200, industry=EGY, sampling_method=ar1. at 26.51.
At seed=85, n=200, industry=EGY, sampling_method=ar1. at 27.23.
At seed=81, n=200, industry=EGY, sampling_method=garch. at 27.94.
At seed=82, n=200, industry=EGY, sampling_method=garch. at 28.67.
At seed=83, n=200, industry=EGY, sampling_method=garch. at 29.39.
At seed=84, n=200, industry=EGY, sampling_method=garch. at 30.11.
At seed=85, n=200, industry=EGY, sampling_method=garch. at 30.86.
At seed=81, n=200, industry=EGY, sampling_method=garch_ar1. at 31.59.
At seed=82, n=200, industry=EGY, sampling_method=garch_ar1. at 32.32.
At seed=83, n=200, industry=EGY, sampling_method=garch_ar1. at 33.04.
