Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-42-59/
At seed=386, n=100, industry=EGY, sampling_method=ar1. at 0.05.
At seed=387, n=100, industry=EGY, sampling_method=ar1. at 0.74.
At seed=388, n=100, industry=EGY, sampling_method=ar1. at 1.22.
At seed=389, n=100, industry=EGY, sampling_method=ar1. at 1.7.
At seed=390, n=100, industry=EGY, sampling_method=ar1. at 2.19.
At seed=386, n=100, industry=EGY, sampling_method=garch. at 2.66.
At seed=387, n=100, industry=EGY, sampling_method=garch. at 3.24.
At seed=388, n=100, industry=EGY, sampling_method=garch. at 3.74.
At seed=389, n=100, industry=EGY, sampling_method=garch. at 4.23.
At seed=390, n=100, industry=EGY, sampling_method=garch. at 4.77.
At seed=386, n=100, industry=EGY, sampling_method=garch_ar1. at 5.27.
At seed=387, n=100, industry=EGY, sampling_method=garch_ar1. at 5.79.
At seed=388, n=100, industry=EGY, sampling_method=garch_ar1. at 6.3.
At seed=389, n=100, industry=EGY, sampling_method=garch_ar1. at 6.81.
At seed=390, n=100, industry=EGY, sampling_method=garch_ar1. at 7.27.
At seed=386, n=100, industry=EGY, sampling_method=mvn_arch. at 7.74.
At seed=387, n=100, industry=EGY, sampling_method=mvn_arch. at 8.19.
At seed=388, n=100, industry=EGY, sampling_method=mvn_arch. at 8.65.
At seed=389, n=100, industry=EGY, sampling_method=mvn_arch. at 9.17.
At seed=390, n=100, industry=EGY, sampling_method=mvn_arch. at 9.7.
At seed=386, n=200, industry=EGY, sampling_method=ar1. at 10.23.
At seed=387, n=200, industry=EGY, sampling_method=ar1. at 10.99.
At seed=388, n=200, industry=EGY, sampling_method=ar1. at 11.74.
At seed=389, n=200, industry=EGY, sampling_method=ar1. at 12.67.
At seed=390, n=200, industry=EGY, sampling_method=ar1. at 13.48.
At seed=386, n=200, industry=EGY, sampling_method=garch. at 14.33.
At seed=387, n=200, industry=EGY, sampling_method=garch. at 15.21.
At seed=388, n=200, industry=EGY, sampling_method=garch. at 15.96.
At seed=389, n=200, industry=EGY, sampling_method=garch. at 16.73.
At seed=390, n=200, industry=EGY, sampling_method=garch. at 17.53.
At seed=386, n=200, industry=EGY, sampling_method=garch_ar1. at 18.39.
At seed=387, n=200, industry=EGY, sampling_method=garch_ar1. at 19.29.
At seed=388, n=200, industry=EGY, sampling_method=garch_ar1. at 20.18.
At seed=389, n=200, industry=EGY, sampling_method=garch_ar1. at 21.06.
At seed=390, n=200, industry=EGY, sampling_method=garch_ar1. at 21.91.
At seed=386, n=200, industry=EGY, sampling_method=mvn_arch. at 22.71.
At seed=387, n=200, industry=EGY, sampling_method=mvn_arch. at 23.63.
At seed=388, n=200, industry=EGY, sampling_method=mvn_arch. at 24.48.
At seed=389, n=200, industry=EGY, sampling_method=mvn_arch. at 25.27.
At seed=390, n=200, industry=EGY, sampling_method=mvn_arch. at 26.09.
At seed=386, n=300, industry=EGY, sampling_method=ar1. at 26.89.
At seed=387, n=300, industry=EGY, sampling_method=ar1. at 28.01.
At seed=388, n=300, industry=EGY, sampling_method=ar1. at 29.17.
At seed=389, n=300, industry=EGY, sampling_method=ar1. at 30.3.
At seed=390, n=300, industry=EGY, sampling_method=ar1. at 31.39.
