Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-41-46/
At seed=131, n=100, industry=EGY, sampling_method=ar1. at 0.17.
At seed=132, n=100, industry=EGY, sampling_method=ar1. at 0.65.
At seed=133, n=100, industry=EGY, sampling_method=ar1. at 1.2.
At seed=134, n=100, industry=EGY, sampling_method=ar1. at 1.7.
At seed=135, n=100, industry=EGY, sampling_method=ar1. at 2.23.
At seed=131, n=100, industry=EGY, sampling_method=garch. at 2.71.
At seed=132, n=100, industry=EGY, sampling_method=garch. at 3.31.
At seed=133, n=100, industry=EGY, sampling_method=garch. at 3.82.
At seed=134, n=100, industry=EGY, sampling_method=garch. at 4.46.
At seed=135, n=100, industry=EGY, sampling_method=garch. at 4.98.
At seed=131, n=100, industry=EGY, sampling_method=garch_ar1. at 5.54.
At seed=132, n=100, industry=EGY, sampling_method=garch_ar1. at 6.11.
At seed=133, n=100, industry=EGY, sampling_method=garch_ar1. at 6.64.
At seed=134, n=100, industry=EGY, sampling_method=garch_ar1. at 7.23.
At seed=135, n=100, industry=EGY, sampling_method=garch_ar1. at 7.81.
At seed=131, n=100, industry=EGY, sampling_method=mvn_arch. at 8.4.
At seed=132, n=100, industry=EGY, sampling_method=mvn_arch. at 9.13.
At seed=133, n=100, industry=EGY, sampling_method=mvn_arch. at 10.11.
At seed=134, n=100, industry=EGY, sampling_method=mvn_arch. at 23.44.
At seed=135, n=100, industry=EGY, sampling_method=mvn_arch. at 23.88.
At seed=131, n=200, industry=EGY, sampling_method=ar1. at 24.31.
At seed=132, n=200, industry=EGY, sampling_method=ar1. at 25.03.
At seed=133, n=200, industry=EGY, sampling_method=ar1. at 25.76.
At seed=134, n=200, industry=EGY, sampling_method=ar1. at 26.5.
At seed=135, n=200, industry=EGY, sampling_method=ar1. at 27.21.
At seed=131, n=200, industry=EGY, sampling_method=garch. at 27.93.
At seed=132, n=200, industry=EGY, sampling_method=garch. at 28.66.
At seed=133, n=200, industry=EGY, sampling_method=garch. at 29.38.
At seed=134, n=200, industry=EGY, sampling_method=garch. at 30.1.
At seed=135, n=200, industry=EGY, sampling_method=garch. at 30.86.
At seed=131, n=200, industry=EGY, sampling_method=garch_ar1. at 31.6.
At seed=132, n=200, industry=EGY, sampling_method=garch_ar1. at 32.32.
At seed=133, n=200, industry=EGY, sampling_method=garch_ar1. at 33.04.
At seed=134, n=200, industry=EGY, sampling_method=garch_ar1. at 33.77.
At seed=135, n=200, industry=EGY, sampling_method=garch_ar1. at 34.5.
At seed=131, n=200, industry=EGY, sampling_method=mvn_arch. at 35.23.
At seed=132, n=200, industry=EGY, sampling_method=mvn_arch. at 35.94.
At seed=133, n=200, industry=EGY, sampling_method=mvn_arch. at 36.66.
At seed=134, n=200, industry=EGY, sampling_method=mvn_arch. at 37.38.
At seed=135, n=200, industry=EGY, sampling_method=mvn_arch. at 38.1.
At seed=131, n=300, industry=EGY, sampling_method=ar1. at 38.82.
At seed=132, n=300, industry=EGY, sampling_method=ar1. at 39.83.
At seed=133, n=300, industry=EGY, sampling_method=ar1. at 40.84.
At seed=134, n=300, industry=EGY, sampling_method=ar1. at 41.85.
At seed=135, n=300, industry=EGY, sampling_method=ar1. at 42.86.
At seed=131, n=300, industry=EGY, sampling_method=garch. at 43.87.
At seed=132, n=300, industry=EGY, sampling_method=garch. at 44.9.
At seed=133, n=300, industry=EGY, sampling_method=garch. at 45.93.
At seed=134, n=300, industry=EGY, sampling_method=garch. at 46.97.
At seed=135, n=300, industry=EGY, sampling_method=garch. at 48.0.
At seed=131, n=300, industry=EGY, sampling_method=garch_ar1. at 49.02.
At seed=132, n=300, industry=EGY, sampling_method=garch_ar1. at 50.08.
At seed=133, n=300, industry=EGY, sampling_method=garch_ar1. at 51.11.
At seed=134, n=300, industry=EGY, sampling_method=garch_ar1. at 52.14.
At seed=135, n=300, industry=EGY, sampling_method=garch_ar1. at 53.17.
At seed=131, n=300, industry=EGY, sampling_method=mvn_arch. at 54.2.
At seed=132, n=300, industry=EGY, sampling_method=mvn_arch. at 55.22.
At seed=133, n=300, industry=EGY, sampling_method=mvn_arch. at 56.24.
At seed=134, n=300, industry=EGY, sampling_method=mvn_arch. at 57.25.
At seed=135, n=300, industry=EGY, sampling_method=mvn_arch. at 58.28.
At seed=131, n=400, industry=EGY, sampling_method=ar1. at 59.3.
At seed=132, n=400, industry=EGY, sampling_method=ar1. at 60.62.
At seed=133, n=400, industry=EGY, sampling_method=ar1. at 61.93.
At seed=134, n=400, industry=EGY, sampling_method=ar1. at 63.25.
At seed=135, n=400, industry=EGY, sampling_method=ar1. at 64.56.
At seed=131, n=400, industry=EGY, sampling_method=garch. at 65.88.
At seed=132, n=400, industry=EGY, sampling_method=garch. at 67.28.
At seed=133, n=400, industry=EGY, sampling_method=garch. at 68.63.
At seed=134, n=400, industry=EGY, sampling_method=garch. at 69.96.
At seed=135, n=400, industry=EGY, sampling_method=garch. at 71.3.
At seed=131, n=400, industry=EGY, sampling_method=garch_ar1. at 72.64.
At seed=132, n=400, industry=EGY, sampling_method=garch_ar1. at 73.98.
At seed=133, n=400, industry=EGY, sampling_method=garch_ar1. at 75.31.
At seed=134, n=400, industry=EGY, sampling_method=garch_ar1. at 76.64.
At seed=135, n=400, industry=EGY, sampling_method=garch_ar1. at 77.97.
At seed=131, n=400, industry=EGY, sampling_method=mvn_arch. at 79.3.
At seed=132, n=400, industry=EGY, sampling_method=mvn_arch. at 80.62.
At seed=133, n=400, industry=EGY, sampling_method=mvn_arch. at 81.92.
At seed=134, n=400, industry=EGY, sampling_method=mvn_arch. at 83.23.
At seed=135, n=400, industry=EGY, sampling_method=mvn_arch. at 84.54.
At seed=131, n=500, industry=EGY, sampling_method=ar1. at 85.85.
At seed=132, n=500, industry=EGY, sampling_method=ar1. at 87.45.
At seed=133, n=500, industry=EGY, sampling_method=ar1. at 89.11.
At seed=134, n=500, industry=EGY, sampling_method=ar1. at 90.73.
At seed=135, n=500, industry=EGY, sampling_method=ar1. at 92.35.
At seed=131, n=500, industry=EGY, sampling_method=garch. at 93.96.
At seed=132, n=500, industry=EGY, sampling_method=garch. at 95.61.
At seed=133, n=500, industry=EGY, sampling_method=garch. at 97.26.
At seed=134, n=500, industry=EGY, sampling_method=garch. at 98.91.
At seed=135, n=500, industry=EGY, sampling_method=garch. at 100.57.
At seed=131, n=500, industry=EGY, sampling_method=garch_ar1. at 102.21.
At seed=132, n=500, industry=EGY, sampling_method=garch_ar1. at 103.86.
At seed=133, n=500, industry=EGY, sampling_method=garch_ar1. at 105.51.
At seed=134, n=500, industry=EGY, sampling_method=garch_ar1. at 107.17.
At seed=135, n=500, industry=EGY, sampling_method=garch_ar1. at 108.83.
At seed=131, n=500, industry=EGY, sampling_method=mvn_arch. at 110.48.
At seed=132, n=500, industry=EGY, sampling_method=mvn_arch. at 112.12.
