Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-41-46/
At seed=96, n=100, industry=EGY, sampling_method=ar1. at 0.19.
At seed=97, n=100, industry=EGY, sampling_method=ar1. at 0.73.
At seed=98, n=100, industry=EGY, sampling_method=ar1. at 1.22.
At seed=99, n=100, industry=EGY, sampling_method=ar1. at 1.89.
At seed=100, n=100, industry=EGY, sampling_method=ar1. at 2.39.
At seed=96, n=100, industry=EGY, sampling_method=garch. at 2.89.
At seed=97, n=100, industry=EGY, sampling_method=garch. at 3.4.
At seed=98, n=100, industry=EGY, sampling_method=garch. at 3.91.
At seed=99, n=100, industry=EGY, sampling_method=garch. at 4.43.
At seed=100, n=100, industry=EGY, sampling_method=garch. at 4.95.
At seed=96, n=100, industry=EGY, sampling_method=garch_ar1. at 5.5.
At seed=97, n=100, industry=EGY, sampling_method=garch_ar1. at 6.08.
At seed=98, n=100, industry=EGY, sampling_method=garch_ar1. at 6.63.
At seed=99, n=100, industry=EGY, sampling_method=garch_ar1. at 7.24.
At seed=100, n=100, industry=EGY, sampling_method=garch_ar1. at 7.81.
At seed=96, n=100, industry=EGY, sampling_method=mvn_arch. at 8.46.
At seed=97, n=100, industry=EGY, sampling_method=mvn_arch. at 9.15.
At seed=98, n=100, industry=EGY, sampling_method=mvn_arch. at 10.43.
At seed=99, n=100, industry=EGY, sampling_method=mvn_arch. at 23.64.
At seed=100, n=100, industry=EGY, sampling_method=mvn_arch. at 24.08.
At seed=96, n=200, industry=EGY, sampling_method=ar1. at 24.54.
At seed=97, n=200, industry=EGY, sampling_method=ar1. at 25.27.
At seed=98, n=200, industry=EGY, sampling_method=ar1. at 25.99.
At seed=99, n=200, industry=EGY, sampling_method=ar1. at 26.71.
At seed=100, n=200, industry=EGY, sampling_method=ar1. at 27.44.
At seed=96, n=200, industry=EGY, sampling_method=garch. at 28.16.
At seed=97, n=200, industry=EGY, sampling_method=garch. at 28.9.
At seed=98, n=200, industry=EGY, sampling_method=garch. at 29.68.
At seed=99, n=200, industry=EGY, sampling_method=garch. at 30.49.
At seed=100, n=200, industry=EGY, sampling_method=garch. at 31.22.
At seed=96, n=200, industry=EGY, sampling_method=garch_ar1. at 31.95.
At seed=97, n=200, industry=EGY, sampling_method=garch_ar1. at 32.68.
At seed=98, n=200, industry=EGY, sampling_method=garch_ar1. at 33.42.
At seed=99, n=200, industry=EGY, sampling_method=garch_ar1. at 34.15.
At seed=100, n=200, industry=EGY, sampling_method=garch_ar1. at 34.89.
At seed=96, n=200, industry=EGY, sampling_method=mvn_arch. at 35.62.
At seed=97, n=200, industry=EGY, sampling_method=mvn_arch. at 36.35.
At seed=98, n=200, industry=EGY, sampling_method=mvn_arch. at 37.09.
At seed=99, n=200, industry=EGY, sampling_method=mvn_arch. at 37.83.
At seed=100, n=200, industry=EGY, sampling_method=mvn_arch. at 38.55.
At seed=96, n=300, industry=EGY, sampling_method=ar1. at 39.29.
At seed=97, n=300, industry=EGY, sampling_method=ar1. at 40.32.
At seed=98, n=300, industry=EGY, sampling_method=ar1. at 41.33.
At seed=99, n=300, industry=EGY, sampling_method=ar1. at 42.36.
At seed=100, n=300, industry=EGY, sampling_method=ar1. at 43.39.
At seed=96, n=300, industry=EGY, sampling_method=garch. at 44.41.
At seed=97, n=300, industry=EGY, sampling_method=garch. at 45.47.
At seed=98, n=300, industry=EGY, sampling_method=garch. at 46.51.
At seed=99, n=300, industry=EGY, sampling_method=garch. at 47.55.
At seed=100, n=300, industry=EGY, sampling_method=garch. at 48.59.
At seed=96, n=300, industry=EGY, sampling_method=garch_ar1. at 49.63.
At seed=97, n=300, industry=EGY, sampling_method=garch_ar1. at 50.67.
At seed=98, n=300, industry=EGY, sampling_method=garch_ar1. at 51.7.
At seed=99, n=300, industry=EGY, sampling_method=garch_ar1. at 52.74.
At seed=100, n=300, industry=EGY, sampling_method=garch_ar1. at 53.8.
At seed=96, n=300, industry=EGY, sampling_method=mvn_arch. at 54.83.
At seed=97, n=300, industry=EGY, sampling_method=mvn_arch. at 55.86.
At seed=98, n=300, industry=EGY, sampling_method=mvn_arch. at 56.89.
At seed=99, n=300, industry=EGY, sampling_method=mvn_arch. at 57.92.
At seed=100, n=300, industry=EGY, sampling_method=mvn_arch. at 58.95.
At seed=96, n=400, industry=EGY, sampling_method=ar1. at 60.01.
At seed=97, n=400, industry=EGY, sampling_method=ar1. at 61.37.
At seed=98, n=400, industry=EGY, sampling_method=ar1. at 62.69.
At seed=99, n=400, industry=EGY, sampling_method=ar1. at 64.01.
