Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-43-24/
At seed=381, n=100, industry=EGY, sampling_method=ar1. at 0.04.
At seed=382, n=100, industry=EGY, sampling_method=ar1. at 0.63.
At seed=383, n=100, industry=EGY, sampling_method=ar1. at 1.16.
At seed=384, n=100, industry=EGY, sampling_method=ar1. at 1.7.
At seed=385, n=100, industry=EGY, sampling_method=ar1. at 2.25.
At seed=381, n=100, industry=EGY, sampling_method=garch. at 2.7.
At seed=382, n=100, industry=EGY, sampling_method=garch. at 3.19.
At seed=383, n=100, industry=EGY, sampling_method=garch. at 3.77.
At seed=384, n=100, industry=EGY, sampling_method=garch. at 4.25.
At seed=385, n=100, industry=EGY, sampling_method=garch. at 4.76.
At seed=381, n=100, industry=EGY, sampling_method=garch_ar1. at 5.28.
At seed=382, n=100, industry=EGY, sampling_method=garch_ar1. at 5.78.
At seed=383, n=100, industry=EGY, sampling_method=garch_ar1. at 6.37.
At seed=384, n=100, industry=EGY, sampling_method=garch_ar1. at 6.85.
At seed=385, n=100, industry=EGY, sampling_method=garch_ar1. at 7.32.
At seed=381, n=100, industry=EGY, sampling_method=mvn_arch. at 7.83.
At seed=382, n=100, industry=EGY, sampling_method=mvn_arch. at 8.37.
At seed=383, n=100, industry=EGY, sampling_method=mvn_arch. at 8.98.
At seed=384, n=100, industry=EGY, sampling_method=mvn_arch. at 9.42.
At seed=385, n=100, industry=EGY, sampling_method=mvn_arch. at 9.91.
At seed=381, n=200, industry=EGY, sampling_method=ar1. at 10.35.
At seed=382, n=200, industry=EGY, sampling_method=ar1. at 11.17.
At seed=383, n=200, industry=EGY, sampling_method=ar1. at 11.97.
At seed=384, n=200, industry=EGY, sampling_method=ar1. at 12.84.
At seed=385, n=200, industry=EGY, sampling_method=ar1. at 13.6.
At seed=381, n=200, industry=EGY, sampling_method=garch. at 14.41.
At seed=382, n=200, industry=EGY, sampling_method=garch. at 15.29.
At seed=383, n=200, industry=EGY, sampling_method=garch. at 16.1.
At seed=384, n=200, industry=EGY, sampling_method=garch. at 16.98.
At seed=385, n=200, industry=EGY, sampling_method=garch. at 17.83.
At seed=381, n=200, industry=EGY, sampling_method=garch_ar1. at 18.65.
At seed=382, n=200, industry=EGY, sampling_method=garch_ar1. at 19.46.
At seed=383, n=200, industry=EGY, sampling_method=garch_ar1. at 20.27.
At seed=384, n=200, industry=EGY, sampling_method=garch_ar1. at 21.04.
At seed=385, n=200, industry=EGY, sampling_method=garch_ar1. at 21.91.
At seed=381, n=200, industry=EGY, sampling_method=mvn_arch. at 22.82.
At seed=382, n=200, industry=EGY, sampling_method=mvn_arch. at 23.63.
At seed=383, n=200, industry=EGY, sampling_method=mvn_arch. at 24.5.
At seed=384, n=200, industry=EGY, sampling_method=mvn_arch. at 25.29.
At seed=385, n=200, industry=EGY, sampling_method=mvn_arch. at 26.11.
At seed=381, n=300, industry=EGY, sampling_method=ar1. at 26.92.
At seed=382, n=300, industry=EGY, sampling_method=ar1. at 27.99.
At seed=383, n=300, industry=EGY, sampling_method=ar1. at 29.11.
At seed=384, n=300, industry=EGY, sampling_method=ar1. at 30.19.
At seed=385, n=300, industry=EGY, sampling_method=ar1. at 31.33.
At seed=381, n=300, industry=EGY, sampling_method=garch. at 32.56.
At seed=382, n=300, industry=EGY, sampling_method=garch. at 33.8.
At seed=383, n=300, industry=EGY, sampling_method=garch. at 34.9.
At seed=384, n=300, industry=EGY, sampling_method=garch. at 36.03.
At seed=385, n=300, industry=EGY, sampling_method=garch. at 37.15.
At seed=381, n=300, industry=EGY, sampling_method=garch_ar1. at 38.32.
At seed=382, n=300, industry=EGY, sampling_method=garch_ar1. at 39.46.
At seed=383, n=300, industry=EGY, sampling_method=garch_ar1. at 40.59.
At seed=384, n=300, industry=EGY, sampling_method=garch_ar1. at 41.82.
At seed=385, n=300, industry=EGY, sampling_method=garch_ar1. at 42.98.
At seed=381, n=300, industry=EGY, sampling_method=mvn_arch. at 44.1.
At seed=382, n=300, industry=EGY, sampling_method=mvn_arch. at 45.19.
At seed=383, n=300, industry=EGY, sampling_method=mvn_arch. at 46.31.
At seed=384, n=300, industry=EGY, sampling_method=mvn_arch. at 47.4.
At seed=385, n=300, industry=EGY, sampling_method=mvn_arch. at 48.52.
At seed=381, n=400, industry=EGY, sampling_method=ar1. at 49.63.
At seed=382, n=400, industry=EGY, sampling_method=ar1. at 51.2.
At seed=383, n=400, industry=EGY, sampling_method=ar1. at 52.72.
At seed=384, n=400, industry=EGY, sampling_method=ar1. at 55.68.
At seed=385, n=400, industry=EGY, sampling_method=ar1. at 57.28.
At seed=381, n=400, industry=EGY, sampling_method=garch. at 58.81.
At seed=382, n=400, industry=EGY, sampling_method=garch. at 60.54.
At seed=383, n=400, industry=EGY, sampling_method=garch. at 62.07.
At seed=384, n=400, industry=EGY, sampling_method=garch. at 63.69.
At seed=385, n=400, industry=EGY, sampling_method=garch. at 65.19.
At seed=381, n=400, industry=EGY, sampling_method=garch_ar1. at 66.73.
At seed=382, n=400, industry=EGY, sampling_method=garch_ar1. at 68.24.
At seed=383, n=400, industry=EGY, sampling_method=garch_ar1. at 69.93.
At seed=384, n=400, industry=EGY, sampling_method=garch_ar1. at 71.57.
At seed=385, n=400, industry=EGY, sampling_method=garch_ar1. at 73.11.
At seed=381, n=400, industry=EGY, sampling_method=mvn_arch. at 74.63.
At seed=382, n=400, industry=EGY, sampling_method=mvn_arch. at 76.21.
At seed=383, n=400, industry=EGY, sampling_method=mvn_arch. at 77.98.
At seed=384, n=400, industry=EGY, sampling_method=mvn_arch. at 79.46.
At seed=385, n=400, industry=EGY, sampling_method=mvn_arch. at 81.05.
At seed=381, n=500, industry=EGY, sampling_method=ar1. at 82.61.
At seed=382, n=500, industry=EGY, sampling_method=ar1. at 84.35.
At seed=383, n=500, industry=EGY, sampling_method=ar1. at 86.08.
At seed=384, n=500, industry=EGY, sampling_method=ar1. at 87.91.
At seed=385, n=500, industry=EGY, sampling_method=ar1. at 89.67.
At seed=381, n=500, industry=EGY, sampling_method=garch. at 91.57.
At seed=382, n=500, industry=EGY, sampling_method=garch. at 93.38.
At seed=383, n=500, industry=EGY, sampling_method=garch. at 95.26.
At seed=384, n=500, industry=EGY, sampling_method=garch. at 97.1.
At seed=385, n=500, industry=EGY, sampling_method=garch. at 98.99.
At seed=381, n=500, industry=EGY, sampling_method=garch_ar1. at 100.92.
At seed=382, n=500, industry=EGY, sampling_method=garch_ar1. at 102.74.
At seed=383, n=500, industry=EGY, sampling_method=garch_ar1. at 104.63.
At seed=384, n=500, industry=EGY, sampling_method=garch_ar1. at 106.42.
At seed=385, n=500, industry=EGY, sampling_method=garch_ar1. at 108.21.
At seed=381, n=500, industry=EGY, sampling_method=mvn_arch. at 110.06.
At seed=382, n=500, industry=EGY, sampling_method=mvn_arch. at 111.86.
At seed=383, n=500, industry=EGY, sampling_method=mvn_arch. at 113.64.
At seed=384, n=500, industry=EGY, sampling_method=mvn_arch. at 115.47.
At seed=385, n=500, industry=EGY, sampling_method=mvn_arch. at 117.23.
At seed=381, n=100, industry=FIN, sampling_method=ar1. at 118.99.
At seed=382, n=100, industry=FIN, sampling_method=ar1. at 121.38.
At seed=383, n=100, industry=FIN, sampling_method=ar1. at 123.76.
At seed=384, n=100, industry=FIN, sampling_method=ar1. at 126.09.
At seed=385, n=100, industry=FIN, sampling_method=ar1. at 128.46.
At seed=381, n=100, industry=FIN, sampling_method=garch. at 130.84.
At seed=382, n=100, industry=FIN, sampling_method=garch. at 133.16.
At seed=383, n=100, industry=FIN, sampling_method=garch. at 135.51.
At seed=384, n=100, industry=FIN, sampling_method=garch. at 137.96.
At seed=385, n=100, industry=FIN, sampling_method=garch. at 140.44.
At seed=381, n=100, industry=FIN, sampling_method=garch_ar1. at 142.9.
At seed=382, n=100, industry=FIN, sampling_method=garch_ar1. at 145.35.
At seed=383, n=100, industry=FIN, sampling_method=garch_ar1. at 147.81.
At seed=384, n=100, industry=FIN, sampling_method=garch_ar1. at 150.25.
At seed=385, n=100, industry=FIN, sampling_method=garch_ar1. at 152.72.
At seed=381, n=100, industry=FIN, sampling_method=mvn_arch. at 155.19.
At seed=382, n=100, industry=FIN, sampling_method=mvn_arch. at 157.81.
At seed=383, n=100, industry=FIN, sampling_method=mvn_arch. at 160.37.
At seed=384, n=100, industry=FIN, sampling_method=mvn_arch. at 162.87.
At seed=385, n=100, industry=FIN, sampling_method=mvn_arch. at 165.38.
At seed=381, n=200, industry=FIN, sampling_method=ar1. at 167.87.
At seed=382, n=200, industry=FIN, sampling_method=ar1. at 171.76.
At seed=383, n=200, industry=FIN, sampling_method=ar1. at 175.76.
At seed=384, n=200, industry=FIN, sampling_method=ar1. at 179.6.
At seed=385, n=200, industry=FIN, sampling_method=ar1. at 183.43.
At seed=381, n=200, industry=FIN, sampling_method=garch. at 187.32.
At seed=382, n=200, industry=FIN, sampling_method=garch. at 191.23.
At seed=383, n=200, industry=FIN, sampling_method=garch. at 195.13.
At seed=384, n=200, industry=FIN, sampling_method=garch. at 199.08.
At seed=385, n=200, industry=FIN, sampling_method=garch. at 203.07.
At seed=381, n=200, industry=FIN, sampling_method=garch_ar1. at 206.99.
At seed=382, n=200, industry=FIN, sampling_method=garch_ar1. at 210.87.
At seed=383, n=200, industry=FIN, sampling_method=garch_ar1. at 214.78.
At seed=384, n=200, industry=FIN, sampling_method=garch_ar1. at 218.81.
At seed=385, n=200, industry=FIN, sampling_method=garch_ar1. at 222.77.
At seed=381, n=200, industry=FIN, sampling_method=mvn_arch. at 226.72.
At seed=382, n=200, industry=FIN, sampling_method=mvn_arch. at 230.71.
At seed=383, n=200, industry=FIN, sampling_method=mvn_arch. at 234.67.
At seed=384, n=200, industry=FIN, sampling_method=mvn_arch. at 238.72.
At seed=385, n=200, industry=FIN, sampling_method=mvn_arch. at 242.64.
At seed=381, n=300, industry=FIN, sampling_method=ar1. at 246.57.
At seed=382, n=300, industry=FIN, sampling_method=ar1. at 251.81.
At seed=383, n=300, industry=FIN, sampling_method=ar1. at 256.95.
At seed=384, n=300, industry=FIN, sampling_method=ar1. at 262.12.
At seed=385, n=300, industry=FIN, sampling_method=ar1. at 267.28.
At seed=381, n=300, industry=FIN, sampling_method=garch. at 272.3.
At seed=382, n=300, industry=FIN, sampling_method=garch. at 277.44.
At seed=383, n=300, industry=FIN, sampling_method=garch. at 282.57.
At seed=384, n=300, industry=FIN, sampling_method=garch. at 287.69.
At seed=385, n=300, industry=FIN, sampling_method=garch. at 292.77.
At seed=381, n=300, industry=FIN, sampling_method=garch_ar1. at 297.84.
At seed=382, n=300, industry=FIN, sampling_method=garch_ar1. at 303.22.
At seed=383, n=300, industry=FIN, sampling_method=garch_ar1. at 308.78.
At seed=384, n=300, industry=FIN, sampling_method=garch_ar1. at 314.13.
At seed=385, n=300, industry=FIN, sampling_method=garch_ar1. at 319.26.
At seed=381, n=300, industry=FIN, sampling_method=mvn_arch. at 324.4.
At seed=382, n=300, industry=FIN, sampling_method=mvn_arch. at 329.6.
At seed=383, n=300, industry=FIN, sampling_method=mvn_arch. at 334.71.
At seed=384, n=300, industry=FIN, sampling_method=mvn_arch. at 339.85.
At seed=385, n=300, industry=FIN, sampling_method=mvn_arch. at 345.0.
