Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-44-52/
At seed=246, n=100, industry=EGY, sampling_method=ar1. at 0.1.
At seed=247, n=100, industry=EGY, sampling_method=ar1. at 0.46.
At seed=248, n=100, industry=EGY, sampling_method=ar1. at 0.88.
At seed=249, n=100, industry=EGY, sampling_method=ar1. at 1.3.
At seed=250, n=100, industry=EGY, sampling_method=ar1. at 1.79.
At seed=246, n=100, industry=EGY, sampling_method=garch. at 2.28.
At seed=247, n=100, industry=EGY, sampling_method=garch. at 2.72.
At seed=248, n=100, industry=EGY, sampling_method=garch. at 3.25.
At seed=249, n=100, industry=EGY, sampling_method=garch. at 3.98.
At seed=250, n=100, industry=EGY, sampling_method=garch. at 5.04.
At seed=246, n=100, industry=EGY, sampling_method=garch_ar1. at 30.15.
At seed=247, n=100, industry=EGY, sampling_method=garch_ar1. at 30.54.
At seed=248, n=100, industry=EGY, sampling_method=garch_ar1. at 30.94.
At seed=249, n=100, industry=EGY, sampling_method=garch_ar1. at 31.34.
At seed=250, n=100, industry=EGY, sampling_method=garch_ar1. at 31.73.
At seed=246, n=100, industry=EGY, sampling_method=mvn_arch. at 32.13.
At seed=247, n=100, industry=EGY, sampling_method=mvn_arch. at 32.52.
At seed=248, n=100, industry=EGY, sampling_method=mvn_arch. at 32.91.
At seed=249, n=100, industry=EGY, sampling_method=mvn_arch. at 33.3.
At seed=250, n=100, industry=EGY, sampling_method=mvn_arch. at 33.69.
At seed=246, n=200, industry=EGY, sampling_method=ar1. at 34.08.
At seed=247, n=200, industry=EGY, sampling_method=ar1. at 34.73.
At seed=248, n=200, industry=EGY, sampling_method=ar1. at 35.38.
At seed=249, n=200, industry=EGY, sampling_method=ar1. at 36.04.
At seed=250, n=200, industry=EGY, sampling_method=ar1. at 36.69.
At seed=246, n=200, industry=EGY, sampling_method=garch. at 37.35.
At seed=247, n=200, industry=EGY, sampling_method=garch. at 38.02.
At seed=248, n=200, industry=EGY, sampling_method=garch. at 38.69.
At seed=249, n=200, industry=EGY, sampling_method=garch. at 39.33.
At seed=250, n=200, industry=EGY, sampling_method=garch. at 39.98.
At seed=246, n=200, industry=EGY, sampling_method=garch_ar1. at 40.63.
At seed=247, n=200, industry=EGY, sampling_method=garch_ar1. at 41.28.
At seed=248, n=200, industry=EGY, sampling_method=garch_ar1. at 41.93.
At seed=249, n=200, industry=EGY, sampling_method=garch_ar1. at 42.58.
At seed=250, n=200, industry=EGY, sampling_method=garch_ar1. at 43.23.
At seed=246, n=200, industry=EGY, sampling_method=mvn_arch. at 43.88.
At seed=247, n=200, industry=EGY, sampling_method=mvn_arch. at 44.53.
At seed=248, n=200, industry=EGY, sampling_method=mvn_arch. at 45.15.
At seed=249, n=200, industry=EGY, sampling_method=mvn_arch. at 45.78.
At seed=250, n=200, industry=EGY, sampling_method=mvn_arch. at 46.4.
At seed=246, n=300, industry=EGY, sampling_method=ar1. at 47.03.
At seed=247, n=300, industry=EGY, sampling_method=ar1. at 47.91.
At seed=248, n=300, industry=EGY, sampling_method=ar1. at 48.79.
At seed=249, n=300, industry=EGY, sampling_method=ar1. at 49.68.
At seed=250, n=300, industry=EGY, sampling_method=ar1. at 50.58.
At seed=246, n=300, industry=EGY, sampling_method=garch. at 51.46.
At seed=247, n=300, industry=EGY, sampling_method=garch. at 52.35.
At seed=248, n=300, industry=EGY, sampling_method=garch. at 53.24.
At seed=249, n=300, industry=EGY, sampling_method=garch. at 54.12.
At seed=250, n=300, industry=EGY, sampling_method=garch. at 55.01.
At seed=246, n=300, industry=EGY, sampling_method=garch_ar1. at 55.91.
At seed=247, n=300, industry=EGY, sampling_method=garch_ar1. at 56.8.
At seed=248, n=300, industry=EGY, sampling_method=garch_ar1. at 57.68.
At seed=249, n=300, industry=EGY, sampling_method=garch_ar1. at 58.55.
At seed=250, n=300, industry=EGY, sampling_method=garch_ar1. at 59.41.
At seed=246, n=300, industry=EGY, sampling_method=mvn_arch. at 60.27.
At seed=247, n=300, industry=EGY, sampling_method=mvn_arch. at 61.11.
At seed=248, n=300, industry=EGY, sampling_method=mvn_arch. at 61.93.
At seed=249, n=300, industry=EGY, sampling_method=mvn_arch. at 62.76.
At seed=250, n=300, industry=EGY, sampling_method=mvn_arch. at 63.58.
At seed=246, n=400, industry=EGY, sampling_method=ar1. at 64.4.
At seed=247, n=400, industry=EGY, sampling_method=ar1. at 65.53.
At seed=248, n=400, industry=EGY, sampling_method=ar1. at 66.67.
At seed=249, n=400, industry=EGY, sampling_method=ar1. at 67.8.
At seed=250, n=400, industry=EGY, sampling_method=ar1. at 68.92.
At seed=246, n=400, industry=EGY, sampling_method=garch. at 70.05.
At seed=247, n=400, industry=EGY, sampling_method=garch. at 71.18.
At seed=248, n=400, industry=EGY, sampling_method=garch. at 72.32.
At seed=249, n=400, industry=EGY, sampling_method=garch. at 73.45.
At seed=250, n=400, industry=EGY, sampling_method=garch. at 74.59.
At seed=246, n=400, industry=EGY, sampling_method=garch_ar1. at 75.73.
At seed=247, n=400, industry=EGY, sampling_method=garch_ar1. at 76.87.
At seed=248, n=400, industry=EGY, sampling_method=garch_ar1. at 78.01.
At seed=249, n=400, industry=EGY, sampling_method=garch_ar1. at 79.15.
At seed=250, n=400, industry=EGY, sampling_method=garch_ar1. at 80.27.
At seed=246, n=400, industry=EGY, sampling_method=mvn_arch. at 81.4.
At seed=247, n=400, industry=EGY, sampling_method=mvn_arch. at 82.51.
At seed=248, n=400, industry=EGY, sampling_method=mvn_arch. at 83.62.
At seed=249, n=400, industry=EGY, sampling_method=mvn_arch. at 84.73.
At seed=250, n=400, industry=EGY, sampling_method=mvn_arch. at 85.84.
At seed=246, n=500, industry=EGY, sampling_method=ar1. at 86.96.
At seed=247, n=500, industry=EGY, sampling_method=ar1. at 88.22.
At seed=248, n=500, industry=EGY, sampling_method=ar1. at 89.48.
At seed=249, n=500, industry=EGY, sampling_method=ar1. at 90.74.
At seed=250, n=500, industry=EGY, sampling_method=ar1. at 91.98.
At seed=246, n=500, industry=EGY, sampling_method=garch. at 93.22.
At seed=247, n=500, industry=EGY, sampling_method=garch. at 94.49.
At seed=248, n=500, industry=EGY, sampling_method=garch. at 95.75.
At seed=249, n=500, industry=EGY, sampling_method=garch. at 97.01.
At seed=250, n=500, industry=EGY, sampling_method=garch. at 98.25.
At seed=246, n=500, industry=EGY, sampling_method=garch_ar1. at 99.49.
At seed=247, n=500, industry=EGY, sampling_method=garch_ar1. at 100.75.
At seed=248, n=500, industry=EGY, sampling_method=garch_ar1. at 102.01.
At seed=249, n=500, industry=EGY, sampling_method=garch_ar1. at 103.28.
At seed=250, n=500, industry=EGY, sampling_method=garch_ar1. at 104.55.
At seed=246, n=500, industry=EGY, sampling_method=mvn_arch. at 105.83.
At seed=247, n=500, industry=EGY, sampling_method=mvn_arch. at 107.09.
At seed=248, n=500, industry=EGY, sampling_method=mvn_arch. at 108.34.
At seed=249, n=500, industry=EGY, sampling_method=mvn_arch. at 109.57.
At seed=250, n=500, industry=EGY, sampling_method=mvn_arch. at 110.82.
At seed=246, n=100, industry=FIN, sampling_method=ar1. at 112.06.
At seed=247, n=100, industry=FIN, sampling_method=ar1. at 113.78.
At seed=248, n=100, industry=FIN, sampling_method=ar1. at 115.48.
At seed=249, n=100, industry=FIN, sampling_method=ar1. at 117.22.
At seed=250, n=100, industry=FIN, sampling_method=ar1. at 118.97.
At seed=246, n=100, industry=FIN, sampling_method=garch. at 120.71.
At seed=247, n=100, industry=FIN, sampling_method=garch. at 122.42.
At seed=248, n=100, industry=FIN, sampling_method=garch. at 124.16.
At seed=249, n=100, industry=FIN, sampling_method=garch. at 125.9.
At seed=250, n=100, industry=FIN, sampling_method=garch. at 127.63.
At seed=246, n=100, industry=FIN, sampling_method=garch_ar1. at 129.34.
At seed=247, n=100, industry=FIN, sampling_method=garch_ar1. at 131.09.
At seed=248, n=100, industry=FIN, sampling_method=garch_ar1. at 132.84.
At seed=249, n=100, industry=FIN, sampling_method=garch_ar1. at 134.6.
At seed=250, n=100, industry=FIN, sampling_method=garch_ar1. at 136.42.
