Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-47-58/
At seed=466, n=100, industry=EGY, sampling_method=ar1. at 0.02.
At seed=467, n=100, industry=EGY, sampling_method=ar1. at 0.44.
At seed=468, n=100, industry=EGY, sampling_method=ar1. at 0.86.
At seed=469, n=100, industry=EGY, sampling_method=ar1. at 1.28.
At seed=470, n=100, industry=EGY, sampling_method=ar1. at 1.7.
At seed=466, n=100, industry=EGY, sampling_method=garch. at 2.12.
At seed=467, n=100, industry=EGY, sampling_method=garch. at 2.55.
At seed=468, n=100, industry=EGY, sampling_method=garch. at 2.98.
At seed=469, n=100, industry=EGY, sampling_method=garch. at 3.41.
At seed=470, n=100, industry=EGY, sampling_method=garch. at 3.83.
At seed=466, n=100, industry=EGY, sampling_method=garch_ar1. at 4.26.
At seed=467, n=100, industry=EGY, sampling_method=garch_ar1. at 4.69.
At seed=468, n=100, industry=EGY, sampling_method=garch_ar1. at 5.11.
At seed=469, n=100, industry=EGY, sampling_method=garch_ar1. at 5.54.
At seed=470, n=100, industry=EGY, sampling_method=garch_ar1. at 5.97.
At seed=466, n=100, industry=EGY, sampling_method=mvn_arch. at 6.4.
At seed=467, n=100, industry=EGY, sampling_method=mvn_arch. at 6.82.
At seed=468, n=100, industry=EGY, sampling_method=mvn_arch. at 7.24.
At seed=469, n=100, industry=EGY, sampling_method=mvn_arch. at 7.66.
At seed=470, n=100, industry=EGY, sampling_method=mvn_arch. at 8.08.
At seed=466, n=200, industry=EGY, sampling_method=ar1. at 8.5.
At seed=467, n=200, industry=EGY, sampling_method=ar1. at 9.24.
At seed=468, n=200, industry=EGY, sampling_method=ar1. at 9.97.
At seed=469, n=200, industry=EGY, sampling_method=ar1. at 10.71.
At seed=470, n=200, industry=EGY, sampling_method=ar1. at 11.45.
At seed=466, n=200, industry=EGY, sampling_method=garch. at 12.19.
At seed=467, n=200, industry=EGY, sampling_method=garch. at 12.94.
At seed=468, n=200, industry=EGY, sampling_method=garch. at 13.68.
At seed=469, n=200, industry=EGY, sampling_method=garch. at 14.43.
At seed=470, n=200, industry=EGY, sampling_method=garch. at 15.18.
At seed=466, n=200, industry=EGY, sampling_method=garch_ar1. at 15.93.
At seed=467, n=200, industry=EGY, sampling_method=garch_ar1. at 16.67.
At seed=468, n=200, industry=EGY, sampling_method=garch_ar1. at 17.41.
At seed=469, n=200, industry=EGY, sampling_method=garch_ar1. at 18.16.
At seed=470, n=200, industry=EGY, sampling_method=garch_ar1. at 18.9.
At seed=466, n=200, industry=EGY, sampling_method=mvn_arch. at 19.65.
At seed=467, n=200, industry=EGY, sampling_method=mvn_arch. at 20.4.
At seed=468, n=200, industry=EGY, sampling_method=mvn_arch. at 21.14.
At seed=469, n=200, industry=EGY, sampling_method=mvn_arch. at 21.88.
At seed=470, n=200, industry=EGY, sampling_method=mvn_arch. at 22.62.
At seed=466, n=300, industry=EGY, sampling_method=ar1. at 23.37.
At seed=467, n=300, industry=EGY, sampling_method=ar1. at 24.42.
At seed=468, n=300, industry=EGY, sampling_method=ar1. at 25.48.
At seed=469, n=300, industry=EGY, sampling_method=ar1. at 26.54.
At seed=470, n=300, industry=EGY, sampling_method=ar1. at 27.6.
At seed=466, n=300, industry=EGY, sampling_method=garch. at 28.66.
At seed=467, n=300, industry=EGY, sampling_method=garch. at 29.73.
At seed=468, n=300, industry=EGY, sampling_method=garch. at 30.8.
At seed=469, n=300, industry=EGY, sampling_method=garch. at 31.87.
At seed=470, n=300, industry=EGY, sampling_method=garch. at 32.95.
At seed=466, n=300, industry=EGY, sampling_method=garch_ar1. at 34.03.
At seed=467, n=300, industry=EGY, sampling_method=garch_ar1. at 35.11.
At seed=468, n=300, industry=EGY, sampling_method=garch_ar1. at 36.17.
