Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/23-47-59/
At seed=2061, n=300, industry=EGY, sampling_method=ar1. at 0.02.
At seed=2062, n=300, industry=EGY, sampling_method=ar1. at 0.49.
At seed=2063, n=300, industry=EGY, sampling_method=ar1. at 0.9.
At seed=2064, n=300, industry=EGY, sampling_method=ar1. at 1.32.
At seed=2065, n=300, industry=EGY, sampling_method=ar1. at 1.74.
At seed=2066, n=300, industry=EGY, sampling_method=ar1. at 2.15.
At seed=2067, n=300, industry=EGY, sampling_method=ar1. at 2.57.
At seed=2068, n=300, industry=EGY, sampling_method=ar1. at 2.98.
At seed=2069, n=300, industry=EGY, sampling_method=ar1. at 3.39.
At seed=2070, n=300, industry=EGY, sampling_method=ar1. at 3.81.
At seed=2071, n=300, industry=EGY, sampling_method=ar1. at 4.22.
At seed=2072, n=300, industry=EGY, sampling_method=ar1. at 4.64.
At seed=2073, n=300, industry=EGY, sampling_method=ar1. at 5.06.
At seed=2074, n=300, industry=EGY, sampling_method=ar1. at 5.48.
At seed=2075, n=300, industry=EGY, sampling_method=ar1. at 5.89.
At seed=2076, n=300, industry=EGY, sampling_method=ar1. at 6.29.
At seed=2077, n=300, industry=EGY, sampling_method=ar1. at 6.7.
At seed=2078, n=300, industry=EGY, sampling_method=ar1. at 7.11.
At seed=2079, n=300, industry=EGY, sampling_method=ar1. at 7.52.
At seed=2080, n=300, industry=EGY, sampling_method=ar1. at 7.93.
At seed=2061, n=300, industry=EGY, sampling_method=garch. at 8.34.
At seed=2062, n=300, industry=EGY, sampling_method=garch. at 8.75.
At seed=2063, n=300, industry=EGY, sampling_method=garch. at 9.17.
At seed=2064, n=300, industry=EGY, sampling_method=garch. at 9.59.
At seed=2065, n=300, industry=EGY, sampling_method=garch. at 10.0.
At seed=2066, n=300, industry=EGY, sampling_method=garch. at 10.42.
At seed=2067, n=300, industry=EGY, sampling_method=garch. at 10.84.
At seed=2068, n=300, industry=EGY, sampling_method=garch. at 11.25.
At seed=2069, n=300, industry=EGY, sampling_method=garch. at 11.67.
At seed=2070, n=300, industry=EGY, sampling_method=garch. at 12.08.
At seed=2071, n=300, industry=EGY, sampling_method=garch. at 12.5.
At seed=2072, n=300, industry=EGY, sampling_method=garch. at 12.9.
At seed=2073, n=300, industry=EGY, sampling_method=garch. at 13.32.
At seed=2074, n=300, industry=EGY, sampling_method=garch. at 13.74.
At seed=2075, n=300, industry=EGY, sampling_method=garch. at 14.15.
At seed=2076, n=300, industry=EGY, sampling_method=garch. at 14.57.
At seed=2077, n=300, industry=EGY, sampling_method=garch. at 14.99.
At seed=2078, n=300, industry=EGY, sampling_method=garch. at 15.4.
At seed=2079, n=300, industry=EGY, sampling_method=garch. at 15.82.
At seed=2080, n=300, industry=EGY, sampling_method=garch. at 16.24.
At seed=2061, n=300, industry=EGY, sampling_method=garch_ar1. at 16.65.
At seed=2062, n=300, industry=EGY, sampling_method=garch_ar1. at 17.07.
At seed=2063, n=300, industry=EGY, sampling_method=garch_ar1. at 17.49.
At seed=2064, n=300, industry=EGY, sampling_method=garch_ar1. at 17.9.
At seed=2065, n=300, industry=EGY, sampling_method=garch_ar1. at 18.32.
At seed=2066, n=300, industry=EGY, sampling_method=garch_ar1. at 18.74.
At seed=2067, n=300, industry=EGY, sampling_method=garch_ar1. at 19.15.
At seed=2068, n=300, industry=EGY, sampling_method=garch_ar1. at 19.57.
At seed=2069, n=300, industry=EGY, sampling_method=garch_ar1. at 19.98.
At seed=2070, n=300, industry=EGY, sampling_method=garch_ar1. at 20.4.
At seed=2071, n=300, industry=EGY, sampling_method=garch_ar1. at 20.81.
At seed=2072, n=300, industry=EGY, sampling_method=garch_ar1. at 21.23.
At seed=2073, n=300, industry=EGY, sampling_method=garch_ar1. at 21.64.
At seed=2074, n=300, industry=EGY, sampling_method=garch_ar1. at 22.06.
At seed=2075, n=300, industry=EGY, sampling_method=garch_ar1. at 22.48.
At seed=2076, n=300, industry=EGY, sampling_method=garch_ar1. at 22.89.
At seed=2077, n=300, industry=EGY, sampling_method=garch_ar1. at 23.31.
At seed=2078, n=300, industry=EGY, sampling_method=garch_ar1. at 23.72.
At seed=2079, n=300, industry=EGY, sampling_method=garch_ar1. at 24.14.
At seed=2080, n=300, industry=EGY, sampling_method=garch_ar1. at 24.55.
At seed=2061, n=300, industry=EGY, sampling_method=mvn_arch. at 24.97.
At seed=2062, n=300, industry=EGY, sampling_method=mvn_arch. at 25.38.
At seed=2063, n=300, industry=EGY, sampling_method=mvn_arch. at 25.79.
At seed=2064, n=300, industry=EGY, sampling_method=mvn_arch. at 26.2.
At seed=2065, n=300, industry=EGY, sampling_method=mvn_arch. at 26.61.
At seed=2066, n=300, industry=EGY, sampling_method=mvn_arch. at 27.02.
At seed=2067, n=300, industry=EGY, sampling_method=mvn_arch. at 27.43.
At seed=2068, n=300, industry=EGY, sampling_method=mvn_arch. at 27.84.
At seed=2069, n=300, industry=EGY, sampling_method=mvn_arch. at 28.25.
At seed=2070, n=300, industry=EGY, sampling_method=mvn_arch. at 28.66.
At seed=2071, n=300, industry=EGY, sampling_method=mvn_arch. at 29.07.
At seed=2072, n=300, industry=EGY, sampling_method=mvn_arch. at 29.48.
At seed=2073, n=300, industry=EGY, sampling_method=mvn_arch. at 29.89.
At seed=2074, n=300, industry=EGY, sampling_method=mvn_arch. at 30.3.
At seed=2075, n=300, industry=EGY, sampling_method=mvn_arch. at 30.71.
At seed=2076, n=300, industry=EGY, sampling_method=mvn_arch. at 31.12.
At seed=2077, n=300, industry=EGY, sampling_method=mvn_arch. at 31.53.
At seed=2078, n=300, industry=EGY, sampling_method=mvn_arch. at 31.94.
At seed=2079, n=300, industry=EGY, sampling_method=mvn_arch. at 32.35.
At seed=2080, n=300, industry=EGY, sampling_method=mvn_arch. at 32.76.
At seed=2061, n=300, industry=FIN, sampling_method=ar1. at 33.17.
At seed=2062, n=300, industry=FIN, sampling_method=ar1. at 34.76.
At seed=2063, n=300, industry=FIN, sampling_method=ar1. at 36.29.
At seed=2064, n=300, industry=FIN, sampling_method=ar1. at 37.83.
At seed=2065, n=300, industry=FIN, sampling_method=ar1. at 39.37.
At seed=2066, n=300, industry=FIN, sampling_method=ar1. at 40.91.
At seed=2067, n=300, industry=FIN, sampling_method=ar1. at 42.44.
At seed=2068, n=300, industry=FIN, sampling_method=ar1. at 43.98.
At seed=2069, n=300, industry=FIN, sampling_method=ar1. at 45.52.
At seed=2070, n=300, industry=FIN, sampling_method=ar1. at 47.06.
At seed=2071, n=300, industry=FIN, sampling_method=ar1. at 48.59.
At seed=2072, n=300, industry=FIN, sampling_method=ar1. at 50.13.
At seed=2073, n=300, industry=FIN, sampling_method=ar1. at 51.68.
At seed=2074, n=300, industry=FIN, sampling_method=ar1. at 53.22.
At seed=2075, n=300, industry=FIN, sampling_method=ar1. at 54.75.
At seed=2076, n=300, industry=FIN, sampling_method=ar1. at 56.29.
At seed=2077, n=300, industry=FIN, sampling_method=ar1. at 57.83.
At seed=2078, n=300, industry=FIN, sampling_method=ar1. at 59.37.
At seed=2079, n=300, industry=FIN, sampling_method=ar1. at 60.91.
At seed=2080, n=300, industry=FIN, sampling_method=ar1. at 62.44.
At seed=2061, n=300, industry=FIN, sampling_method=garch. at 63.98.
At seed=2062, n=300, industry=FIN, sampling_method=garch. at 65.53.
At seed=2063, n=300, industry=FIN, sampling_method=garch. at 67.09.
At seed=2064, n=300, industry=FIN, sampling_method=garch. at 68.64.
At seed=2065, n=300, industry=FIN, sampling_method=garch. at 70.19.
At seed=2066, n=300, industry=FIN, sampling_method=garch. at 71.74.
At seed=2067, n=300, industry=FIN, sampling_method=garch. at 73.3.
At seed=2068, n=300, industry=FIN, sampling_method=garch. at 74.85.
At seed=2069, n=300, industry=FIN, sampling_method=garch. at 76.4.
At seed=2070, n=300, industry=FIN, sampling_method=garch. at 77.95.
At seed=2071, n=300, industry=FIN, sampling_method=garch. at 79.5.
At seed=2072, n=300, industry=FIN, sampling_method=garch. at 81.06.
At seed=2073, n=300, industry=FIN, sampling_method=garch. at 82.61.
At seed=2074, n=300, industry=FIN, sampling_method=garch. at 84.17.
At seed=2075, n=300, industry=FIN, sampling_method=garch. at 85.72.
At seed=2076, n=300, industry=FIN, sampling_method=garch. at 87.27.
At seed=2077, n=300, industry=FIN, sampling_method=garch. at 88.82.
At seed=2078, n=300, industry=FIN, sampling_method=garch. at 90.38.
At seed=2079, n=300, industry=FIN, sampling_method=garch. at 91.93.
At seed=2080, n=300, industry=FIN, sampling_method=garch. at 93.48.
At seed=2061, n=300, industry=FIN, sampling_method=garch_ar1. at 95.04.
At seed=2062, n=300, industry=FIN, sampling_method=garch_ar1. at 96.58.
At seed=2063, n=300, industry=FIN, sampling_method=garch_ar1. at 98.14.
At seed=2064, n=300, industry=FIN, sampling_method=garch_ar1. at 99.69.
At seed=2065, n=300, industry=FIN, sampling_method=garch_ar1. at 101.27.
At seed=2066, n=300, industry=FIN, sampling_method=garch_ar1. at 102.82.
At seed=2067, n=300, industry=FIN, sampling_method=garch_ar1. at 104.38.
At seed=2068, n=300, industry=FIN, sampling_method=garch_ar1. at 105.93.
At seed=2069, n=300, industry=FIN, sampling_method=garch_ar1. at 107.48.
At seed=2070, n=300, industry=FIN, sampling_method=garch_ar1. at 109.03.
At seed=2071, n=300, industry=FIN, sampling_method=garch_ar1. at 110.58.
At seed=2072, n=300, industry=FIN, sampling_method=garch_ar1. at 112.13.
At seed=2073, n=300, industry=FIN, sampling_method=garch_ar1. at 113.69.
At seed=2074, n=300, industry=FIN, sampling_method=garch_ar1. at 115.25.
At seed=2075, n=300, industry=FIN, sampling_method=garch_ar1. at 116.8.
At seed=2076, n=300, industry=FIN, sampling_method=garch_ar1. at 118.35.
At seed=2077, n=300, industry=FIN, sampling_method=garch_ar1. at 119.9.
At seed=2078, n=300, industry=FIN, sampling_method=garch_ar1. at 121.46.
At seed=2079, n=300, industry=FIN, sampling_method=garch_ar1. at 123.01.
At seed=2080, n=300, industry=FIN, sampling_method=garch_ar1. at 124.57.
At seed=2061, n=300, industry=FIN, sampling_method=mvn_arch. at 126.12.
At seed=2062, n=300, industry=FIN, sampling_method=mvn_arch. at 127.67.
At seed=2063, n=300, industry=FIN, sampling_method=mvn_arch. at 129.22.
At seed=2064, n=300, industry=FIN, sampling_method=mvn_arch. at 130.77.
At seed=2065, n=300, industry=FIN, sampling_method=mvn_arch. at 132.32.
At seed=2066, n=300, industry=FIN, sampling_method=mvn_arch. at 133.87.
At seed=2067, n=300, industry=FIN, sampling_method=mvn_arch. at 135.4.
At seed=2068, n=300, industry=FIN, sampling_method=mvn_arch. at 136.95.
At seed=2069, n=300, industry=FIN, sampling_method=mvn_arch. at 138.5.
At seed=2070, n=300, industry=FIN, sampling_method=mvn_arch. at 140.05.
At seed=2071, n=300, industry=FIN, sampling_method=mvn_arch. at 141.6.
At seed=2072, n=300, industry=FIN, sampling_method=mvn_arch. at 143.15.
At seed=2073, n=300, industry=FIN, sampling_method=mvn_arch. at 144.69.
At seed=2074, n=300, industry=FIN, sampling_method=mvn_arch. at 146.24.
At seed=2075, n=300, industry=FIN, sampling_method=mvn_arch. at 147.79.
At seed=2076, n=300, industry=FIN, sampling_method=mvn_arch. at 149.34.
