Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-44-52/
At seed=241, n=100, industry=EGY, sampling_method=ar1. at 0.64.
At seed=242, n=100, industry=EGY, sampling_method=ar1. at 1.08.
At seed=243, n=100, industry=EGY, sampling_method=ar1. at 1.55.
At seed=244, n=100, industry=EGY, sampling_method=ar1. at 2.02.
At seed=245, n=100, industry=EGY, sampling_method=ar1. at 2.5.
At seed=241, n=100, industry=EGY, sampling_method=garch. at 3.05.
At seed=242, n=100, industry=EGY, sampling_method=garch. at 3.53.
At seed=243, n=100, industry=EGY, sampling_method=garch. at 4.49.
At seed=244, n=100, industry=EGY, sampling_method=garch. at 17.54.
At seed=245, n=100, industry=EGY, sampling_method=garch. at 17.94.
At seed=241, n=100, industry=EGY, sampling_method=garch_ar1. at 18.36.
At seed=242, n=100, industry=EGY, sampling_method=garch_ar1. at 18.77.
At seed=243, n=100, industry=EGY, sampling_method=garch_ar1. at 19.17.
At seed=244, n=100, industry=EGY, sampling_method=garch_ar1. at 19.57.
At seed=245, n=100, industry=EGY, sampling_method=garch_ar1. at 19.97.
At seed=241, n=100, industry=EGY, sampling_method=mvn_arch. at 20.37.
At seed=242, n=100, industry=EGY, sampling_method=mvn_arch. at 20.76.
At seed=243, n=100, industry=EGY, sampling_method=mvn_arch. at 21.15.
At seed=244, n=100, industry=EGY, sampling_method=mvn_arch. at 21.53.
At seed=245, n=100, industry=EGY, sampling_method=mvn_arch. at 21.92.
At seed=241, n=200, industry=EGY, sampling_method=ar1. at 22.31.
At seed=242, n=200, industry=EGY, sampling_method=ar1. at 22.96.
At seed=243, n=200, industry=EGY, sampling_method=ar1. at 23.62.
At seed=244, n=200, industry=EGY, sampling_method=ar1. at 24.28.
At seed=245, n=200, industry=EGY, sampling_method=ar1. at 24.92.
At seed=241, n=200, industry=EGY, sampling_method=garch. at 25.56.
At seed=242, n=200, industry=EGY, sampling_method=garch. at 26.22.
At seed=243, n=200, industry=EGY, sampling_method=garch. at 26.87.
At seed=244, n=200, industry=EGY, sampling_method=garch. at 27.53.
At seed=245, n=200, industry=EGY, sampling_method=garch. at 28.18.
At seed=241, n=200, industry=EGY, sampling_method=garch_ar1. at 28.84.
At seed=242, n=200, industry=EGY, sampling_method=garch_ar1. at 29.49.
At seed=243, n=200, industry=EGY, sampling_method=garch_ar1. at 30.16.
At seed=244, n=200, industry=EGY, sampling_method=garch_ar1. at 30.82.
At seed=245, n=200, industry=EGY, sampling_method=garch_ar1. at 31.49.
At seed=241, n=200, industry=EGY, sampling_method=mvn_arch. at 32.15.
At seed=242, n=200, industry=EGY, sampling_method=mvn_arch. at 32.81.
At seed=243, n=200, industry=EGY, sampling_method=mvn_arch. at 33.46.
At seed=244, n=200, industry=EGY, sampling_method=mvn_arch. at 34.12.
At seed=245, n=200, industry=EGY, sampling_method=mvn_arch. at 34.78.
At seed=241, n=300, industry=EGY, sampling_method=ar1. at 35.43.
At seed=242, n=300, industry=EGY, sampling_method=ar1. at 36.37.
At seed=243, n=300, industry=EGY, sampling_method=ar1. at 37.3.
At seed=244, n=300, industry=EGY, sampling_method=ar1. at 38.23.
At seed=245, n=300, industry=EGY, sampling_method=ar1. at 39.14.
At seed=241, n=300, industry=EGY, sampling_method=garch. at 40.05.
At seed=242, n=300, industry=EGY, sampling_method=garch. at 40.97.
At seed=243, n=300, industry=EGY, sampling_method=garch. at 41.9.
At seed=244, n=300, industry=EGY, sampling_method=garch. at 42.83.
At seed=245, n=300, industry=EGY, sampling_method=garch. at 43.75.
At seed=241, n=300, industry=EGY, sampling_method=garch_ar1. at 44.68.
At seed=242, n=300, industry=EGY, sampling_method=garch_ar1. at 45.58.
At seed=243, n=300, industry=EGY, sampling_method=garch_ar1. at 46.49.
At seed=244, n=300, industry=EGY, sampling_method=garch_ar1. at 47.39.
At seed=245, n=300, industry=EGY, sampling_method=garch_ar1. at 48.29.
At seed=241, n=300, industry=EGY, sampling_method=mvn_arch. at 49.2.
At seed=242, n=300, industry=EGY, sampling_method=mvn_arch. at 50.09.
At seed=243, n=300, industry=EGY, sampling_method=mvn_arch. at 50.99.
At seed=244, n=300, industry=EGY, sampling_method=mvn_arch. at 51.87.
At seed=245, n=300, industry=EGY, sampling_method=mvn_arch. at 52.75.
At seed=241, n=400, industry=EGY, sampling_method=ar1. at 53.62.
At seed=242, n=400, industry=EGY, sampling_method=ar1. at 54.84.
At seed=243, n=400, industry=EGY, sampling_method=ar1. at 56.06.
At seed=244, n=400, industry=EGY, sampling_method=ar1. at 57.29.
At seed=245, n=400, industry=EGY, sampling_method=ar1. at 58.48.
At seed=241, n=400, industry=EGY, sampling_method=garch. at 59.66.
At seed=242, n=400, industry=EGY, sampling_method=garch. at 60.86.
At seed=243, n=400, industry=EGY, sampling_method=garch. at 62.04.
At seed=244, n=400, industry=EGY, sampling_method=garch. at 63.21.
At seed=245, n=400, industry=EGY, sampling_method=garch. at 64.37.
At seed=241, n=400, industry=EGY, sampling_method=garch_ar1. at 65.53.
At seed=242, n=400, industry=EGY, sampling_method=garch_ar1. at 66.69.
At seed=243, n=400, industry=EGY, sampling_method=garch_ar1. at 67.84.
At seed=244, n=400, industry=EGY, sampling_method=garch_ar1. at 68.98.
At seed=245, n=400, industry=EGY, sampling_method=garch_ar1. at 70.13.
At seed=241, n=400, industry=EGY, sampling_method=mvn_arch. at 71.27.
At seed=242, n=400, industry=EGY, sampling_method=mvn_arch. at 72.39.
At seed=243, n=400, industry=EGY, sampling_method=mvn_arch. at 73.51.
At seed=244, n=400, industry=EGY, sampling_method=mvn_arch. at 74.63.
At seed=245, n=400, industry=EGY, sampling_method=mvn_arch. at 75.76.
At seed=241, n=500, industry=EGY, sampling_method=ar1. at 76.89.
At seed=242, n=500, industry=EGY, sampling_method=ar1. at 78.15.
At seed=243, n=500, industry=EGY, sampling_method=ar1. at 79.41.
At seed=244, n=500, industry=EGY, sampling_method=ar1. at 80.66.
At seed=245, n=500, industry=EGY, sampling_method=ar1. at 81.91.
At seed=241, n=500, industry=EGY, sampling_method=garch. at 83.16.
At seed=242, n=500, industry=EGY, sampling_method=garch. at 84.44.
At seed=243, n=500, industry=EGY, sampling_method=garch. at 85.71.
At seed=244, n=500, industry=EGY, sampling_method=garch. at 86.99.
At seed=245, n=500, industry=EGY, sampling_method=garch. at 88.28.
At seed=241, n=500, industry=EGY, sampling_method=garch_ar1. at 89.57.
At seed=242, n=500, industry=EGY, sampling_method=garch_ar1. at 90.85.
At seed=243, n=500, industry=EGY, sampling_method=garch_ar1. at 92.12.
At seed=244, n=500, industry=EGY, sampling_method=garch_ar1. at 93.38.
At seed=245, n=500, industry=EGY, sampling_method=garch_ar1. at 94.65.
At seed=241, n=500, industry=EGY, sampling_method=mvn_arch. at 95.91.
At seed=242, n=500, industry=EGY, sampling_method=mvn_arch. at 97.14.
At seed=243, n=500, industry=EGY, sampling_method=mvn_arch. at 98.37.
At seed=244, n=500, industry=EGY, sampling_method=mvn_arch. at 99.59.
At seed=245, n=500, industry=EGY, sampling_method=mvn_arch. at 100.83.
At seed=241, n=100, industry=FIN, sampling_method=ar1. at 102.07.
At seed=242, n=100, industry=FIN, sampling_method=ar1. at 103.72.
At seed=243, n=100, industry=FIN, sampling_method=ar1. at 105.4.
At seed=244, n=100, industry=FIN, sampling_method=ar1. at 107.09.
At seed=245, n=100, industry=FIN, sampling_method=ar1. at 108.76.
