Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-41-17/
At seed=331, n=100, industry=EGY, sampling_method=ar1. at 0.11.
At seed=332, n=100, industry=EGY, sampling_method=ar1. at 0.55.
At seed=333, n=100, industry=EGY, sampling_method=ar1. at 0.89.
At seed=334, n=100, industry=EGY, sampling_method=ar1. at 1.23.
At seed=335, n=100, industry=EGY, sampling_method=ar1. at 1.57.
At seed=331, n=100, industry=EGY, sampling_method=garch. at 1.93.
At seed=332, n=100, industry=EGY, sampling_method=garch. at 2.29.
At seed=333, n=100, industry=EGY, sampling_method=garch. at 2.65.
At seed=334, n=100, industry=EGY, sampling_method=garch. at 3.05.
At seed=335, n=100, industry=EGY, sampling_method=garch. at 3.47.
At seed=331, n=100, industry=EGY, sampling_method=garch_ar1. at 3.87.
At seed=332, n=100, industry=EGY, sampling_method=garch_ar1. at 4.24.
At seed=333, n=100, industry=EGY, sampling_method=garch_ar1. at 4.65.
At seed=334, n=100, industry=EGY, sampling_method=garch_ar1. at 5.14.
At seed=335, n=100, industry=EGY, sampling_method=garch_ar1. at 5.61.
At seed=331, n=100, industry=EGY, sampling_method=mvn_arch. at 6.18.
At seed=332, n=100, industry=EGY, sampling_method=mvn_arch. at 6.87.
At seed=333, n=100, industry=EGY, sampling_method=mvn_arch. at 7.88.
At seed=334, n=100, industry=EGY, sampling_method=mvn_arch. at 22.14.
At seed=335, n=100, industry=EGY, sampling_method=mvn_arch. at 22.48.
At seed=331, n=200, industry=EGY, sampling_method=ar1. at 22.75.
At seed=332, n=200, industry=EGY, sampling_method=ar1. at 23.18.
At seed=333, n=200, industry=EGY, sampling_method=ar1. at 23.62.
At seed=334, n=200, industry=EGY, sampling_method=ar1. at 24.06.
At seed=335, n=200, industry=EGY, sampling_method=ar1. at 24.48.
At seed=331, n=200, industry=EGY, sampling_method=garch. at 24.91.
At seed=332, n=200, industry=EGY, sampling_method=garch. at 25.36.
At seed=333, n=200, industry=EGY, sampling_method=garch. at 25.8.
At seed=334, n=200, industry=EGY, sampling_method=garch. at 26.26.
At seed=335, n=200, industry=EGY, sampling_method=garch. at 26.7.
At seed=331, n=200, industry=EGY, sampling_method=garch_ar1. at 27.15.
At seed=332, n=200, industry=EGY, sampling_method=garch_ar1. at 27.6.
At seed=333, n=200, industry=EGY, sampling_method=garch_ar1. at 28.07.
At seed=334, n=200, industry=EGY, sampling_method=garch_ar1. at 28.51.
At seed=335, n=200, industry=EGY, sampling_method=garch_ar1. at 28.97.
At seed=331, n=200, industry=EGY, sampling_method=mvn_arch. at 29.45.
At seed=332, n=200, industry=EGY, sampling_method=mvn_arch. at 29.95.
At seed=333, n=200, industry=EGY, sampling_method=mvn_arch. at 30.42.
At seed=334, n=200, industry=EGY, sampling_method=mvn_arch. at 30.92.
At seed=335, n=200, industry=EGY, sampling_method=mvn_arch. at 31.39.
At seed=331, n=300, industry=EGY, sampling_method=ar1. at 31.88.
At seed=332, n=300, industry=EGY, sampling_method=ar1. at 32.56.
At seed=333, n=300, industry=EGY, sampling_method=ar1. at 33.21.
At seed=334, n=300, industry=EGY, sampling_method=ar1. at 33.85.
At seed=335, n=300, industry=EGY, sampling_method=ar1. at 34.48.
At seed=331, n=300, industry=EGY, sampling_method=garch. at 35.13.
At seed=332, n=300, industry=EGY, sampling_method=garch. at 35.8.
At seed=333, n=300, industry=EGY, sampling_method=garch. at 36.57.
At seed=334, n=300, industry=EGY, sampling_method=garch. at 37.34.
At seed=335, n=300, industry=EGY, sampling_method=garch. at 38.2.
At seed=331, n=300, industry=EGY, sampling_method=garch_ar1. at 39.37.
At seed=332, n=300, industry=EGY, sampling_method=garch_ar1. at 52.28.
At seed=333, n=300, industry=EGY, sampling_method=garch_ar1. at 52.85.
At seed=334, n=300, industry=EGY, sampling_method=garch_ar1. at 53.46.
At seed=335, n=300, industry=EGY, sampling_method=garch_ar1. at 54.03.
At seed=331, n=300, industry=EGY, sampling_method=mvn_arch. at 54.59.
At seed=332, n=300, industry=EGY, sampling_method=mvn_arch. at 55.17.
At seed=333, n=300, industry=EGY, sampling_method=mvn_arch. at 55.72.
At seed=334, n=300, industry=EGY, sampling_method=mvn_arch. at 56.29.
At seed=335, n=300, industry=EGY, sampling_method=mvn_arch. at 56.84.
At seed=331, n=400, industry=EGY, sampling_method=ar1. at 57.41.
At seed=332, n=400, industry=EGY, sampling_method=ar1. at 58.18.
At seed=333, n=400, industry=EGY, sampling_method=ar1. at 58.95.
At seed=334, n=400, industry=EGY, sampling_method=ar1. at 59.73.
At seed=335, n=400, industry=EGY, sampling_method=ar1. at 60.5.
At seed=331, n=400, industry=EGY, sampling_method=garch. at 61.27.
At seed=332, n=400, industry=EGY, sampling_method=garch. at 62.08.
At seed=333, n=400, industry=EGY, sampling_method=garch. at 62.88.
At seed=334, n=400, industry=EGY, sampling_method=garch. at 63.67.
At seed=335, n=400, industry=EGY, sampling_method=garch. at 64.46.
At seed=331, n=400, industry=EGY, sampling_method=garch_ar1. at 65.25.
At seed=332, n=400, industry=EGY, sampling_method=garch_ar1. at 66.04.
At seed=333, n=400, industry=EGY, sampling_method=garch_ar1. at 66.82.
At seed=334, n=400, industry=EGY, sampling_method=garch_ar1. at 67.61.
At seed=335, n=400, industry=EGY, sampling_method=garch_ar1. at 68.4.
At seed=331, n=400, industry=EGY, sampling_method=mvn_arch. at 69.19.
At seed=332, n=400, industry=EGY, sampling_method=mvn_arch. at 69.96.
At seed=333, n=400, industry=EGY, sampling_method=mvn_arch. at 70.75.
At seed=334, n=400, industry=EGY, sampling_method=mvn_arch. at 71.53.
At seed=335, n=400, industry=EGY, sampling_method=mvn_arch. at 72.31.
At seed=331, n=500, industry=EGY, sampling_method=ar1. at 73.08.
At seed=332, n=500, industry=EGY, sampling_method=ar1. at 73.95.
At seed=333, n=500, industry=EGY, sampling_method=ar1. at 74.82.
At seed=334, n=500, industry=EGY, sampling_method=ar1. at 75.7.
At seed=335, n=500, industry=EGY, sampling_method=ar1. at 76.6.
At seed=331, n=500, industry=EGY, sampling_method=garch. at 77.48.
At seed=332, n=500, industry=EGY, sampling_method=garch. at 78.37.
At seed=333, n=500, industry=EGY, sampling_method=garch. at 79.28.
At seed=334, n=500, industry=EGY, sampling_method=garch. at 80.18.
At seed=335, n=500, industry=EGY, sampling_method=garch. at 81.08.
At seed=331, n=500, industry=EGY, sampling_method=garch_ar1. at 81.97.
At seed=332, n=500, industry=EGY, sampling_method=garch_ar1. at 82.87.
At seed=333, n=500, industry=EGY, sampling_method=garch_ar1. at 83.76.
At seed=334, n=500, industry=EGY, sampling_method=garch_ar1. at 84.66.
At seed=335, n=500, industry=EGY, sampling_method=garch_ar1. at 85.55.
At seed=331, n=500, industry=EGY, sampling_method=mvn_arch. at 86.45.
At seed=332, n=500, industry=EGY, sampling_method=mvn_arch. at 87.33.
At seed=333, n=500, industry=EGY, sampling_method=mvn_arch. at 88.21.
At seed=334, n=500, industry=EGY, sampling_method=mvn_arch. at 89.09.
At seed=335, n=500, industry=EGY, sampling_method=mvn_arch. at 89.97.
At seed=331, n=100, industry=FIN, sampling_method=ar1. at 90.86.
At seed=332, n=100, industry=FIN, sampling_method=ar1. at 91.97.
At seed=333, n=100, industry=FIN, sampling_method=ar1. at 93.14.
At seed=334, n=100, industry=FIN, sampling_method=ar1. at 94.3.
At seed=335, n=100, industry=FIN, sampling_method=ar1. at 95.44.
At seed=331, n=100, industry=FIN, sampling_method=garch. at 96.58.
At seed=332, n=100, industry=FIN, sampling_method=garch. at 97.77.
At seed=333, n=100, industry=FIN, sampling_method=garch. at 98.95.
At seed=334, n=100, industry=FIN, sampling_method=garch. at 100.12.
At seed=335, n=100, industry=FIN, sampling_method=garch. at 101.29.
At seed=331, n=100, industry=FIN, sampling_method=garch_ar1. at 102.46.
At seed=332, n=100, industry=FIN, sampling_method=garch_ar1. at 103.63.
At seed=333, n=100, industry=FIN, sampling_method=garch_ar1. at 104.78.
At seed=334, n=100, industry=FIN, sampling_method=garch_ar1. at 105.96.
At seed=335, n=100, industry=FIN, sampling_method=garch_ar1. at 107.12.
At seed=331, n=100, industry=FIN, sampling_method=mvn_arch. at 108.29.
At seed=332, n=100, industry=FIN, sampling_method=mvn_arch. at 109.44.
At seed=333, n=100, industry=FIN, sampling_method=mvn_arch. at 110.59.
At seed=334, n=100, industry=FIN, sampling_method=mvn_arch. at 111.75.
At seed=335, n=100, industry=FIN, sampling_method=mvn_arch. at 112.9.
At seed=331, n=200, industry=FIN, sampling_method=ar1. at 114.08.
At seed=332, n=200, industry=FIN, sampling_method=ar1. at 115.81.
At seed=333, n=200, industry=FIN, sampling_method=ar1. at 117.53.
At seed=334, n=200, industry=FIN, sampling_method=ar1. at 119.24.
At seed=335, n=200, industry=FIN, sampling_method=ar1. at 120.94.
At seed=331, n=200, industry=FIN, sampling_method=garch. at 122.7.
At seed=332, n=200, industry=FIN, sampling_method=garch. at 124.5.
At seed=333, n=200, industry=FIN, sampling_method=garch. at 126.21.
At seed=334, n=200, industry=FIN, sampling_method=garch. at 127.93.
At seed=335, n=200, industry=FIN, sampling_method=garch. at 129.68.
At seed=331, n=200, industry=FIN, sampling_method=garch_ar1. at 131.42.
At seed=332, n=200, industry=FIN, sampling_method=garch_ar1. at 133.17.
At seed=333, n=200, industry=FIN, sampling_method=garch_ar1. at 134.96.
At seed=334, n=200, industry=FIN, sampling_method=garch_ar1. at 136.77.
At seed=335, n=200, industry=FIN, sampling_method=garch_ar1. at 138.55.
At seed=331, n=200, industry=FIN, sampling_method=mvn_arch. at 140.33.
At seed=332, n=200, industry=FIN, sampling_method=mvn_arch. at 142.09.
At seed=333, n=200, industry=FIN, sampling_method=mvn_arch. at 143.83.
At seed=334, n=200, industry=FIN, sampling_method=mvn_arch. at 145.6.
At seed=335, n=200, industry=FIN, sampling_method=mvn_arch. at 147.37.
At seed=331, n=300, industry=FIN, sampling_method=ar1. at 149.17.
At seed=332, n=300, industry=FIN, sampling_method=ar1. at 151.34.
At seed=333, n=300, industry=FIN, sampling_method=ar1. at 153.56.
At seed=334, n=300, industry=FIN, sampling_method=ar1. at 155.79.
At seed=335, n=300, industry=FIN, sampling_method=ar1. at 158.0.
At seed=331, n=300, industry=FIN, sampling_method=garch. at 160.21.
At seed=332, n=300, industry=FIN, sampling_method=garch. at 162.41.
At seed=333, n=300, industry=FIN, sampling_method=garch. at 164.62.
At seed=334, n=300, industry=FIN, sampling_method=garch. at 166.86.
At seed=335, n=300, industry=FIN, sampling_method=garch. at 169.08.
At seed=331, n=300, industry=FIN, sampling_method=garch_ar1. at 171.27.
