Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-41-48/
At seed=76, n=100, industry=EGY, sampling_method=ar1. at 0.21.
At seed=77, n=100, industry=EGY, sampling_method=ar1. at 0.8.
At seed=78, n=100, industry=EGY, sampling_method=ar1. at 1.28.
At seed=79, n=100, industry=EGY, sampling_method=ar1. at 1.78.
At seed=80, n=100, industry=EGY, sampling_method=ar1. at 2.3.
At seed=76, n=100, industry=EGY, sampling_method=garch. at 2.84.
At seed=77, n=100, industry=EGY, sampling_method=garch. at 3.34.
At seed=78, n=100, industry=EGY, sampling_method=garch. at 3.89.
At seed=79, n=100, industry=EGY, sampling_method=garch. at 4.43.
At seed=80, n=100, industry=EGY, sampling_method=garch. at 4.97.
At seed=76, n=100, industry=EGY, sampling_method=garch_ar1. at 5.52.
At seed=77, n=100, industry=EGY, sampling_method=garch_ar1. at 6.07.
At seed=78, n=100, industry=EGY, sampling_method=garch_ar1. at 6.7.
At seed=79, n=100, industry=EGY, sampling_method=garch_ar1. at 7.4.
At seed=80, n=100, industry=EGY, sampling_method=garch_ar1. at 8.18.
At seed=76, n=100, industry=EGY, sampling_method=mvn_arch. at 22.0.
At seed=77, n=100, industry=EGY, sampling_method=mvn_arch. at 22.45.
At seed=78, n=100, industry=EGY, sampling_method=mvn_arch. at 22.89.
At seed=79, n=100, industry=EGY, sampling_method=mvn_arch. at 23.32.
At seed=80, n=100, industry=EGY, sampling_method=mvn_arch. at 23.76.
At seed=76, n=200, industry=EGY, sampling_method=ar1. at 24.19.
At seed=77, n=200, industry=EGY, sampling_method=ar1. at 24.92.
At seed=78, n=200, industry=EGY, sampling_method=ar1. at 25.63.
At seed=79, n=200, industry=EGY, sampling_method=ar1. at 26.34.
At seed=80, n=200, industry=EGY, sampling_method=ar1. at 27.07.
At seed=76, n=200, industry=EGY, sampling_method=garch. at 27.78.
At seed=77, n=200, industry=EGY, sampling_method=garch. at 28.51.
At seed=78, n=200, industry=EGY, sampling_method=garch. at 29.23.
At seed=79, n=200, industry=EGY, sampling_method=garch. at 30.01.
At seed=80, n=200, industry=EGY, sampling_method=garch. at 30.73.
