Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/23-55-29/
At seed=2801, n=300, industry=EGY, sampling_method=ar1. at 0.08.
At seed=2802, n=300, industry=EGY, sampling_method=ar1. at 0.54.
At seed=2803, n=300, industry=EGY, sampling_method=ar1. at 1.03.
At seed=2804, n=300, industry=EGY, sampling_method=ar1. at 1.59.
At seed=2805, n=300, industry=EGY, sampling_method=ar1. at 2.09.
At seed=2806, n=300, industry=EGY, sampling_method=ar1. at 2.58.
At seed=2807, n=300, industry=EGY, sampling_method=ar1. at 3.1.
At seed=2808, n=300, industry=EGY, sampling_method=ar1. at 3.54.
At seed=2809, n=300, industry=EGY, sampling_method=ar1. at 3.96.
At seed=2810, n=300, industry=EGY, sampling_method=ar1. at 4.39.
At seed=2811, n=300, industry=EGY, sampling_method=ar1. at 4.85.
At seed=2812, n=300, industry=EGY, sampling_method=ar1. at 5.27.
At seed=2813, n=300, industry=EGY, sampling_method=ar1. at 5.75.
At seed=2814, n=300, industry=EGY, sampling_method=ar1. at 6.16.
At seed=2815, n=300, industry=EGY, sampling_method=ar1. at 6.65.
At seed=2816, n=300, industry=EGY, sampling_method=ar1. at 7.11.
At seed=2817, n=300, industry=EGY, sampling_method=ar1. at 7.52.
At seed=2818, n=300, industry=EGY, sampling_method=ar1. at 7.98.
At seed=2819, n=300, industry=EGY, sampling_method=ar1. at 8.42.
At seed=2820, n=300, industry=EGY, sampling_method=ar1. at 8.84.
At seed=2801, n=300, industry=EGY, sampling_method=garch. at 9.3.
At seed=2802, n=300, industry=EGY, sampling_method=garch. at 9.76.
At seed=2803, n=300, industry=EGY, sampling_method=garch. at 10.2.
At seed=2804, n=300, industry=EGY, sampling_method=garch. at 10.65.
At seed=2805, n=300, industry=EGY, sampling_method=garch. at 11.12.
At seed=2806, n=300, industry=EGY, sampling_method=garch. at 11.58.
At seed=2807, n=300, industry=EGY, sampling_method=garch. at 12.04.
At seed=2808, n=300, industry=EGY, sampling_method=garch. at 12.49.
At seed=2809, n=300, industry=EGY, sampling_method=garch. at 12.96.
At seed=2810, n=300, industry=EGY, sampling_method=garch. at 13.43.
At seed=2811, n=300, industry=EGY, sampling_method=garch. at 13.87.
At seed=2812, n=300, industry=EGY, sampling_method=garch. at 14.33.
At seed=2813, n=300, industry=EGY, sampling_method=garch. at 14.83.
At seed=2814, n=300, industry=EGY, sampling_method=garch. at 15.34.
At seed=2815, n=300, industry=EGY, sampling_method=garch. at 15.83.
At seed=2816, n=300, industry=EGY, sampling_method=garch. at 16.28.
At seed=2817, n=300, industry=EGY, sampling_method=garch. at 16.74.
At seed=2818, n=300, industry=EGY, sampling_method=garch. at 17.17.
At seed=2819, n=300, industry=EGY, sampling_method=garch. at 17.64.
At seed=2820, n=300, industry=EGY, sampling_method=garch. at 18.08.
At seed=2801, n=300, industry=EGY, sampling_method=garch_ar1. at 18.53.
At seed=2802, n=300, industry=EGY, sampling_method=garch_ar1. at 18.99.
At seed=2803, n=300, industry=EGY, sampling_method=garch_ar1. at 19.42.
At seed=2804, n=300, industry=EGY, sampling_method=garch_ar1. at 19.91.
At seed=2805, n=300, industry=EGY, sampling_method=garch_ar1. at 20.37.
At seed=2806, n=300, industry=EGY, sampling_method=garch_ar1. at 20.85.
At seed=2807, n=300, industry=EGY, sampling_method=garch_ar1. at 21.26.
At seed=2808, n=300, industry=EGY, sampling_method=garch_ar1. at 21.72.
At seed=2809, n=300, industry=EGY, sampling_method=garch_ar1. at 22.17.
At seed=2810, n=300, industry=EGY, sampling_method=garch_ar1. at 22.65.
At seed=2811, n=300, industry=EGY, sampling_method=garch_ar1. at 23.11.
At seed=2812, n=300, industry=EGY, sampling_method=garch_ar1. at 23.55.
At seed=2813, n=300, industry=EGY, sampling_method=garch_ar1. at 24.04.
At seed=2814, n=300, industry=EGY, sampling_method=garch_ar1. at 24.53.
At seed=2815, n=300, industry=EGY, sampling_method=garch_ar1. at 24.95.
At seed=2816, n=300, industry=EGY, sampling_method=garch_ar1. at 25.38.
