Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-44-52/
At seed=151, n=100, industry=EGY, sampling_method=ar1. at 0.62.
At seed=152, n=100, industry=EGY, sampling_method=ar1. at 1.09.
At seed=153, n=100, industry=EGY, sampling_method=ar1. at 1.55.
At seed=154, n=100, industry=EGY, sampling_method=ar1. at 2.03.
At seed=155, n=100, industry=EGY, sampling_method=ar1. at 2.54.
At seed=151, n=100, industry=EGY, sampling_method=garch. at 3.03.
At seed=152, n=100, industry=EGY, sampling_method=garch. at 3.61.
At seed=153, n=100, industry=EGY, sampling_method=garch. at 4.55.
At seed=154, n=100, industry=EGY, sampling_method=garch. at 17.53.
At seed=155, n=100, industry=EGY, sampling_method=garch. at 17.94.
At seed=151, n=100, industry=EGY, sampling_method=garch_ar1. at 18.35.
At seed=152, n=100, industry=EGY, sampling_method=garch_ar1. at 18.77.
At seed=153, n=100, industry=EGY, sampling_method=garch_ar1. at 19.17.
At seed=154, n=100, industry=EGY, sampling_method=garch_ar1. at 19.57.
At seed=155, n=100, industry=EGY, sampling_method=garch_ar1. at 19.97.
At seed=151, n=100, industry=EGY, sampling_method=mvn_arch. at 20.37.
At seed=152, n=100, industry=EGY, sampling_method=mvn_arch. at 20.76.
At seed=153, n=100, industry=EGY, sampling_method=mvn_arch. at 21.15.
At seed=154, n=100, industry=EGY, sampling_method=mvn_arch. at 21.53.
At seed=155, n=100, industry=EGY, sampling_method=mvn_arch. at 21.92.
At seed=151, n=200, industry=EGY, sampling_method=ar1. at 22.31.
At seed=152, n=200, industry=EGY, sampling_method=ar1. at 22.97.
At seed=153, n=200, industry=EGY, sampling_method=ar1. at 23.64.
At seed=154, n=200, industry=EGY, sampling_method=ar1. at 24.32.
At seed=155, n=200, industry=EGY, sampling_method=ar1. at 24.97.
At seed=151, n=200, industry=EGY, sampling_method=garch. at 25.63.
At seed=152, n=200, industry=EGY, sampling_method=garch. at 26.3.
At seed=153, n=200, industry=EGY, sampling_method=garch. at 26.97.
At seed=154, n=200, industry=EGY, sampling_method=garch. at 27.63.
At seed=155, n=200, industry=EGY, sampling_method=garch. at 28.3.
At seed=151, n=200, industry=EGY, sampling_method=garch_ar1. at 28.97.
At seed=152, n=200, industry=EGY, sampling_method=garch_ar1. at 29.63.
At seed=153, n=200, industry=EGY, sampling_method=garch_ar1. at 30.31.
At seed=154, n=200, industry=EGY, sampling_method=garch_ar1. at 30.98.
At seed=155, n=200, industry=EGY, sampling_method=garch_ar1. at 31.65.
At seed=151, n=200, industry=EGY, sampling_method=mvn_arch. at 32.31.
At seed=152, n=200, industry=EGY, sampling_method=mvn_arch. at 32.98.
At seed=153, n=200, industry=EGY, sampling_method=mvn_arch. at 33.64.
At seed=154, n=200, industry=EGY, sampling_method=mvn_arch. at 34.3.
At seed=155, n=200, industry=EGY, sampling_method=mvn_arch. at 34.96.
At seed=151, n=300, industry=EGY, sampling_method=ar1. at 35.62.
At seed=152, n=300, industry=EGY, sampling_method=ar1. at 36.58.
At seed=153, n=300, industry=EGY, sampling_method=ar1. at 37.55.
At seed=154, n=300, industry=EGY, sampling_method=ar1. at 38.51.
At seed=155, n=300, industry=EGY, sampling_method=ar1. at 39.45.
At seed=151, n=300, industry=EGY, sampling_method=garch. at 40.38.
At seed=152, n=300, industry=EGY, sampling_method=garch. at 41.34.
At seed=153, n=300, industry=EGY, sampling_method=garch. at 42.3.
At seed=154, n=300, industry=EGY, sampling_method=garch. at 43.26.
