Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-44-52/
At seed=226, n=100, industry=EGY, sampling_method=ar1. at 0.57.
At seed=227, n=100, industry=EGY, sampling_method=ar1. at 1.03.
At seed=228, n=100, industry=EGY, sampling_method=ar1. at 1.52.
At seed=229, n=100, industry=EGY, sampling_method=ar1. at 2.06.
At seed=230, n=100, industry=EGY, sampling_method=ar1. at 2.52.
At seed=226, n=100, industry=EGY, sampling_method=garch. at 3.06.
At seed=227, n=100, industry=EGY, sampling_method=garch. at 3.95.
At seed=228, n=100, industry=EGY, sampling_method=garch. at 4.8.
At seed=229, n=100, industry=EGY, sampling_method=garch. at 17.55.
At seed=230, n=100, industry=EGY, sampling_method=garch. at 17.98.
At seed=226, n=100, industry=EGY, sampling_method=garch_ar1. at 18.4.
At seed=227, n=100, industry=EGY, sampling_method=garch_ar1. at 18.82.
At seed=228, n=100, industry=EGY, sampling_method=garch_ar1. at 19.25.
At seed=229, n=100, industry=EGY, sampling_method=garch_ar1. at 19.67.
At seed=230, n=100, industry=EGY, sampling_method=garch_ar1. at 20.08.
At seed=226, n=100, industry=EGY, sampling_method=mvn_arch. at 20.49.
At seed=227, n=100, industry=EGY, sampling_method=mvn_arch. at 20.89.
At seed=228, n=100, industry=EGY, sampling_method=mvn_arch. at 21.29.
At seed=229, n=100, industry=EGY, sampling_method=mvn_arch. at 21.69.
At seed=230, n=100, industry=EGY, sampling_method=mvn_arch. at 22.09.
At seed=226, n=200, industry=EGY, sampling_method=ar1. at 22.49.
At seed=227, n=200, industry=EGY, sampling_method=ar1. at 23.18.
At seed=228, n=200, industry=EGY, sampling_method=ar1. at 23.85.
At seed=229, n=200, industry=EGY, sampling_method=ar1. at 24.54.
At seed=230, n=200, industry=EGY, sampling_method=ar1. at 25.21.
At seed=226, n=200, industry=EGY, sampling_method=garch. at 25.87.
At seed=227, n=200, industry=EGY, sampling_method=garch. at 26.55.
At seed=228, n=200, industry=EGY, sampling_method=garch. at 27.23.
At seed=229, n=200, industry=EGY, sampling_method=garch. at 27.91.
At seed=230, n=200, industry=EGY, sampling_method=garch. at 28.58.
At seed=226, n=200, industry=EGY, sampling_method=garch_ar1. at 29.26.
At seed=227, n=200, industry=EGY, sampling_method=garch_ar1. at 29.94.
At seed=228, n=200, industry=EGY, sampling_method=garch_ar1. at 30.64.
At seed=229, n=200, industry=EGY, sampling_method=garch_ar1. at 31.32.
At seed=230, n=200, industry=EGY, sampling_method=garch_ar1. at 32.01.
At seed=226, n=200, industry=EGY, sampling_method=mvn_arch. at 32.69.
At seed=227, n=200, industry=EGY, sampling_method=mvn_arch. at 33.36.
At seed=228, n=200, industry=EGY, sampling_method=mvn_arch. at 34.04.
At seed=229, n=200, industry=EGY, sampling_method=mvn_arch. at 34.71.
At seed=230, n=200, industry=EGY, sampling_method=mvn_arch. at 35.38.
At seed=226, n=300, industry=EGY, sampling_method=ar1. at 36.06.
At seed=227, n=300, industry=EGY, sampling_method=ar1. at 37.03.
At seed=228, n=300, industry=EGY, sampling_method=ar1. at 37.99.
At seed=229, n=300, industry=EGY, sampling_method=ar1. at 38.94.
At seed=230, n=300, industry=EGY, sampling_method=ar1. at 39.88.
At seed=226, n=300, industry=EGY, sampling_method=garch. at 40.82.
At seed=227, n=300, industry=EGY, sampling_method=garch. at 41.78.
At seed=228, n=300, industry=EGY, sampling_method=garch. at 42.73.
At seed=229, n=300, industry=EGY, sampling_method=garch. at 43.7.
At seed=230, n=300, industry=EGY, sampling_method=garch. at 44.66.
At seed=226, n=300, industry=EGY, sampling_method=garch_ar1. at 45.59.
At seed=227, n=300, industry=EGY, sampling_method=garch_ar1. at 46.52.
At seed=228, n=300, industry=EGY, sampling_method=garch_ar1. at 47.46.
At seed=229, n=300, industry=EGY, sampling_method=garch_ar1. at 48.39.
At seed=230, n=300, industry=EGY, sampling_method=garch_ar1. at 49.33.
At seed=226, n=300, industry=EGY, sampling_method=mvn_arch. at 50.26.
At seed=227, n=300, industry=EGY, sampling_method=mvn_arch. at 51.18.
