Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-44-52/
At seed=251, n=100, industry=EGY, sampling_method=ar1. at 0.28.
At seed=252, n=100, industry=EGY, sampling_method=ar1. at 0.67.
At seed=253, n=100, industry=EGY, sampling_method=ar1. at 1.1.
At seed=254, n=100, industry=EGY, sampling_method=ar1. at 1.53.
At seed=255, n=100, industry=EGY, sampling_method=ar1. at 2.03.
At seed=251, n=100, industry=EGY, sampling_method=garch. at 2.51.
At seed=252, n=100, industry=EGY, sampling_method=garch. at 2.98.
At seed=253, n=100, industry=EGY, sampling_method=garch. at 3.79.
At seed=254, n=100, industry=EGY, sampling_method=garch. at 4.62.
At seed=255, n=100, industry=EGY, sampling_method=garch. at 17.91.
At seed=251, n=100, industry=EGY, sampling_method=garch_ar1. at 18.32.
At seed=252, n=100, industry=EGY, sampling_method=garch_ar1. at 18.73.
At seed=253, n=100, industry=EGY, sampling_method=garch_ar1. at 19.14.
At seed=254, n=100, industry=EGY, sampling_method=garch_ar1. at 19.53.
At seed=255, n=100, industry=EGY, sampling_method=garch_ar1. at 19.93.
At seed=251, n=100, industry=EGY, sampling_method=mvn_arch. at 20.32.
At seed=252, n=100, industry=EGY, sampling_method=mvn_arch. at 20.72.
At seed=253, n=100, industry=EGY, sampling_method=mvn_arch. at 21.1.
At seed=254, n=100, industry=EGY, sampling_method=mvn_arch. at 21.49.
At seed=255, n=100, industry=EGY, sampling_method=mvn_arch. at 21.87.
At seed=251, n=200, industry=EGY, sampling_method=ar1. at 22.26.
At seed=252, n=200, industry=EGY, sampling_method=ar1. at 22.91.
At seed=253, n=200, industry=EGY, sampling_method=ar1. at 23.56.
At seed=254, n=200, industry=EGY, sampling_method=ar1. at 24.22.
At seed=255, n=200, industry=EGY, sampling_method=ar1. at 24.86.
At seed=251, n=200, industry=EGY, sampling_method=garch. at 25.5.
At seed=252, n=200, industry=EGY, sampling_method=garch. at 26.15.
At seed=253, n=200, industry=EGY, sampling_method=garch. at 26.8.
At seed=254, n=200, industry=EGY, sampling_method=garch. at 27.45.
At seed=255, n=200, industry=EGY, sampling_method=garch. at 28.1.
At seed=251, n=200, industry=EGY, sampling_method=garch_ar1. at 28.75.
At seed=252, n=200, industry=EGY, sampling_method=garch_ar1. at 29.4.
At seed=253, n=200, industry=EGY, sampling_method=garch_ar1. at 30.07.
At seed=254, n=200, industry=EGY, sampling_method=garch_ar1. at 30.72.
At seed=255, n=200, industry=EGY, sampling_method=garch_ar1. at 31.37.
At seed=251, n=200, industry=EGY, sampling_method=mvn_arch. at 32.03.
At seed=252, n=200, industry=EGY, sampling_method=mvn_arch. at 32.67.
At seed=253, n=200, industry=EGY, sampling_method=mvn_arch. at 33.31.
At seed=254, n=200, industry=EGY, sampling_method=mvn_arch. at 33.96.
At seed=255, n=200, industry=EGY, sampling_method=mvn_arch. at 34.6.
At seed=251, n=300, industry=EGY, sampling_method=ar1. at 35.25.
At seed=252, n=300, industry=EGY, sampling_method=ar1. at 36.17.
At seed=253, n=300, industry=EGY, sampling_method=ar1. at 37.09.
At seed=254, n=300, industry=EGY, sampling_method=ar1. at 38.0.
At seed=255, n=300, industry=EGY, sampling_method=ar1. at 38.91.
At seed=251, n=300, industry=EGY, sampling_method=garch. at 39.81.
At seed=252, n=300, industry=EGY, sampling_method=garch. at 40.72.
At seed=253, n=300, industry=EGY, sampling_method=garch. at 41.63.
At seed=254, n=300, industry=EGY, sampling_method=garch. at 42.54.
At seed=255, n=300, industry=EGY, sampling_method=garch. at 43.45.
At seed=251, n=300, industry=EGY, sampling_method=garch_ar1. at 44.37.
At seed=252, n=300, industry=EGY, sampling_method=garch_ar1. at 45.26.
At seed=253, n=300, industry=EGY, sampling_method=garch_ar1. at 46.15.
At seed=254, n=300, industry=EGY, sampling_method=garch_ar1. at 47.04.
At seed=255, n=300, industry=EGY, sampling_method=garch_ar1. at 47.93.
At seed=251, n=300, industry=EGY, sampling_method=mvn_arch. at 48.81.
At seed=252, n=300, industry=EGY, sampling_method=mvn_arch. at 49.7.
At seed=253, n=300, industry=EGY, sampling_method=mvn_arch. at 50.58.
At seed=254, n=300, industry=EGY, sampling_method=mvn_arch. at 51.45.
At seed=255, n=300, industry=EGY, sampling_method=mvn_arch. at 52.31.
At seed=251, n=400, industry=EGY, sampling_method=ar1. at 53.18.
At seed=252, n=400, industry=EGY, sampling_method=ar1. at 54.38.
At seed=253, n=400, industry=EGY, sampling_method=ar1. at 55.58.
At seed=254, n=400, industry=EGY, sampling_method=ar1. at 56.79.
At seed=255, n=400, industry=EGY, sampling_method=ar1. at 57.98.
At seed=251, n=400, industry=EGY, sampling_method=garch. at 59.15.
At seed=252, n=400, industry=EGY, sampling_method=garch. at 60.33.
At seed=253, n=400, industry=EGY, sampling_method=garch. at 61.5.
At seed=254, n=400, industry=EGY, sampling_method=garch. at 62.65.
At seed=255, n=400, industry=EGY, sampling_method=garch. at 63.8.
At seed=251, n=400, industry=EGY, sampling_method=garch_ar1. at 64.95.
At seed=252, n=400, industry=EGY, sampling_method=garch_ar1. at 66.08.
At seed=253, n=400, industry=EGY, sampling_method=garch_ar1. at 67.23.
At seed=254, n=400, industry=EGY, sampling_method=garch_ar1. at 68.35.
At seed=255, n=400, industry=EGY, sampling_method=garch_ar1. at 69.48.
At seed=251, n=400, industry=EGY, sampling_method=mvn_arch. at 70.59.
At seed=252, n=400, industry=EGY, sampling_method=mvn_arch. at 71.69.
At seed=253, n=400, industry=EGY, sampling_method=mvn_arch. at 72.79.
At seed=254, n=400, industry=EGY, sampling_method=mvn_arch. at 73.89.
At seed=255, n=400, industry=EGY, sampling_method=mvn_arch. at 74.99.
At seed=251, n=500, industry=EGY, sampling_method=ar1. at 76.1.
At seed=252, n=500, industry=EGY, sampling_method=ar1. at 77.35.
At seed=253, n=500, industry=EGY, sampling_method=ar1. at 78.59.
At seed=254, n=500, industry=EGY, sampling_method=ar1. at 79.82.
At seed=255, n=500, industry=EGY, sampling_method=ar1. at 81.05.
At seed=251, n=500, industry=EGY, sampling_method=garch. at 82.28.
At seed=252, n=500, industry=EGY, sampling_method=garch. at 83.54.
At seed=253, n=500, industry=EGY, sampling_method=garch. at 84.8.
At seed=254, n=500, industry=EGY, sampling_method=garch. at 86.05.
