Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-42-30/
At seed=11, n=100, industry=EGY, sampling_method=ar1. at 0.06.
At seed=12, n=100, industry=EGY, sampling_method=ar1. at 0.43.
At seed=13, n=100, industry=EGY, sampling_method=ar1. at 0.78.
At seed=14, n=100, industry=EGY, sampling_method=ar1. at 1.04.
At seed=15, n=100, industry=EGY, sampling_method=ar1. at 1.43.
At seed=11, n=100, industry=EGY, sampling_method=garch. at 1.72.
At seed=12, n=100, industry=EGY, sampling_method=garch. at 2.06.
At seed=13, n=100, industry=EGY, sampling_method=garch. at 2.45.
At seed=14, n=100, industry=EGY, sampling_method=garch. at 2.74.
At seed=15, n=100, industry=EGY, sampling_method=garch. at 3.08.
At seed=11, n=100, industry=EGY, sampling_method=garch_ar1. at 3.54.
At seed=12, n=100, industry=EGY, sampling_method=garch_ar1. at 3.88.
At seed=13, n=100, industry=EGY, sampling_method=garch_ar1. at 4.21.
At seed=14, n=100, industry=EGY, sampling_method=garch_ar1. at 4.55.
At seed=15, n=100, industry=EGY, sampling_method=garch_ar1. at 4.88.
At seed=11, n=100, industry=EGY, sampling_method=mvn_arch. at 5.25.
At seed=12, n=100, industry=EGY, sampling_method=mvn_arch. at 5.56.
At seed=13, n=100, industry=EGY, sampling_method=mvn_arch. at 6.08.
At seed=14, n=100, industry=EGY, sampling_method=mvn_arch. at 6.44.
At seed=15, n=100, industry=EGY, sampling_method=mvn_arch. at 6.7.
At seed=11, n=200, industry=EGY, sampling_method=ar1. at 7.05.
At seed=12, n=200, industry=EGY, sampling_method=ar1. at 7.56.
At seed=13, n=200, industry=EGY, sampling_method=ar1. at 7.99.
At seed=14, n=200, industry=EGY, sampling_method=ar1. at 8.4.
At seed=15, n=200, industry=EGY, sampling_method=ar1. at 8.81.
At seed=11, n=200, industry=EGY, sampling_method=garch. at 9.22.
At seed=12, n=200, industry=EGY, sampling_method=garch. at 9.66.
At seed=13, n=200, industry=EGY, sampling_method=garch. at 10.04.
At seed=14, n=200, industry=EGY, sampling_method=garch. at 10.49.
At seed=15, n=200, industry=EGY, sampling_method=garch. at 11.04.
At seed=11, n=200, industry=EGY, sampling_method=garch_ar1. at 11.5.
At seed=12, n=200, industry=EGY, sampling_method=garch_ar1. at 12.0.
At seed=13, n=200, industry=EGY, sampling_method=garch_ar1. at 12.47.
At seed=14, n=200, industry=EGY, sampling_method=garch_ar1. at 12.98.
At seed=15, n=200, industry=EGY, sampling_method=garch_ar1. at 13.41.
At seed=11, n=200, industry=EGY, sampling_method=mvn_arch. at 13.97.
At seed=12, n=200, industry=EGY, sampling_method=mvn_arch. at 14.58.
At seed=13, n=200, industry=EGY, sampling_method=mvn_arch. at 15.09.
At seed=14, n=200, industry=EGY, sampling_method=mvn_arch. at 15.59.
At seed=15, n=200, industry=EGY, sampling_method=mvn_arch. at 16.19.
At seed=11, n=300, industry=EGY, sampling_method=ar1. at 16.6.
At seed=12, n=300, industry=EGY, sampling_method=ar1. at 17.28.
At seed=13, n=300, industry=EGY, sampling_method=ar1. at 17.86.
At seed=14, n=300, industry=EGY, sampling_method=ar1. at 18.49.
At seed=15, n=300, industry=EGY, sampling_method=ar1. at 19.04.
At seed=11, n=300, industry=EGY, sampling_method=garch. at 19.6.
At seed=12, n=300, industry=EGY, sampling_method=garch. at 20.17.
At seed=13, n=300, industry=EGY, sampling_method=garch. at 20.76.
At seed=14, n=300, industry=EGY, sampling_method=garch. at 21.36.
At seed=15, n=300, industry=EGY, sampling_method=garch. at 21.96.
At seed=11, n=300, industry=EGY, sampling_method=garch_ar1. at 22.59.
At seed=12, n=300, industry=EGY, sampling_method=garch_ar1. at 23.18.
At seed=13, n=300, industry=EGY, sampling_method=garch_ar1. at 23.9.
At seed=14, n=300, industry=EGY, sampling_method=garch_ar1. at 24.46.
At seed=15, n=300, industry=EGY, sampling_method=garch_ar1. at 25.04.
At seed=11, n=300, industry=EGY, sampling_method=mvn_arch. at 25.59.
At seed=12, n=300, industry=EGY, sampling_method=mvn_arch. at 26.17.
At seed=13, n=300, industry=EGY, sampling_method=mvn_arch. at 26.71.
At seed=14, n=300, industry=EGY, sampling_method=mvn_arch. at 27.26.
At seed=15, n=300, industry=EGY, sampling_method=mvn_arch. at 27.83.
At seed=11, n=400, industry=EGY, sampling_method=ar1. at 28.42.
At seed=12, n=400, industry=EGY, sampling_method=ar1. at 29.22.
At seed=13, n=400, industry=EGY, sampling_method=ar1. at 30.05.
At seed=14, n=400, industry=EGY, sampling_method=ar1. at 30.88.
At seed=15, n=400, industry=EGY, sampling_method=ar1. at 31.69.
At seed=11, n=400, industry=EGY, sampling_method=garch. at 32.52.
At seed=12, n=400, industry=EGY, sampling_method=garch. at 33.35.
At seed=13, n=400, industry=EGY, sampling_method=garch. at 34.17.
At seed=14, n=400, industry=EGY, sampling_method=garch. at 34.98.
At seed=15, n=400, industry=EGY, sampling_method=garch. at 35.84.
At seed=11, n=400, industry=EGY, sampling_method=garch_ar1. at 36.66.
At seed=12, n=400, industry=EGY, sampling_method=garch_ar1. at 37.46.
At seed=13, n=400, industry=EGY, sampling_method=garch_ar1. at 38.25.
At seed=14, n=400, industry=EGY, sampling_method=garch_ar1. at 39.13.
At seed=15, n=400, industry=EGY, sampling_method=garch_ar1. at 39.99.
At seed=11, n=400, industry=EGY, sampling_method=mvn_arch. at 40.81.
At seed=12, n=400, industry=EGY, sampling_method=mvn_arch. at 41.63.
At seed=13, n=400, industry=EGY, sampling_method=mvn_arch. at 42.49.
At seed=14, n=400, industry=EGY, sampling_method=mvn_arch. at 43.35.
At seed=15, n=400, industry=EGY, sampling_method=mvn_arch. at 44.22.
At seed=11, n=500, industry=EGY, sampling_method=ar1. at 45.02.
At seed=12, n=500, industry=EGY, sampling_method=ar1. at 45.92.
At seed=13, n=500, industry=EGY, sampling_method=ar1. at 46.83.
At seed=14, n=500, industry=EGY, sampling_method=ar1. at 47.71.
At seed=15, n=500, industry=EGY, sampling_method=ar1. at 48.64.
At seed=11, n=500, industry=EGY, sampling_method=garch. at 49.63.
At seed=12, n=500, industry=EGY, sampling_method=garch. at 50.57.
At seed=13, n=500, industry=EGY, sampling_method=garch. at 51.52.
At seed=14, n=500, industry=EGY, sampling_method=garch. at 52.44.
At seed=15, n=500, industry=EGY, sampling_method=garch. at 53.34.
At seed=11, n=500, industry=EGY, sampling_method=garch_ar1. at 54.29.
At seed=12, n=500, industry=EGY, sampling_method=garch_ar1. at 55.22.
At seed=13, n=500, industry=EGY, sampling_method=garch_ar1. at 56.14.
At seed=14, n=500, industry=EGY, sampling_method=garch_ar1. at 57.07.
At seed=15, n=500, industry=EGY, sampling_method=garch_ar1. at 58.02.
At seed=11, n=500, industry=EGY, sampling_method=mvn_arch. at 58.92.
At seed=12, n=500, industry=EGY, sampling_method=mvn_arch. at 59.9.
At seed=13, n=500, industry=EGY, sampling_method=mvn_arch. at 60.86.
At seed=14, n=500, industry=EGY, sampling_method=mvn_arch. at 61.78.
At seed=15, n=500, industry=EGY, sampling_method=mvn_arch. at 62.66.
At seed=11, n=100, industry=FIN, sampling_method=ar1. at 63.61.
At seed=12, n=100, industry=FIN, sampling_method=ar1. at 64.99.
At seed=13, n=100, industry=FIN, sampling_method=ar1. at 66.45.
At seed=14, n=100, industry=FIN, sampling_method=ar1. at 67.8.
At seed=15, n=100, industry=FIN, sampling_method=ar1. at 69.28.
At seed=11, n=100, industry=FIN, sampling_method=garch. at 70.72.
At seed=12, n=100, industry=FIN, sampling_method=garch. at 72.0.
At seed=13, n=100, industry=FIN, sampling_method=garch. at 73.3.
At seed=14, n=100, industry=FIN, sampling_method=garch. at 74.73.
At seed=15, n=100, industry=FIN, sampling_method=garch. at 76.1.
At seed=11, n=100, industry=FIN, sampling_method=garch_ar1. at 77.61.
At seed=12, n=100, industry=FIN, sampling_method=garch_ar1. at 78.91.
At seed=13, n=100, industry=FIN, sampling_method=garch_ar1. at 80.28.
At seed=14, n=100, industry=FIN, sampling_method=garch_ar1. at 81.71.
At seed=15, n=100, industry=FIN, sampling_method=garch_ar1. at 83.07.
At seed=11, n=100, industry=FIN, sampling_method=mvn_arch. at 84.43.
At seed=12, n=100, industry=FIN, sampling_method=mvn_arch. at 85.8.
At seed=13, n=100, industry=FIN, sampling_method=mvn_arch. at 87.15.
At seed=14, n=100, industry=FIN, sampling_method=mvn_arch. at 88.58.
At seed=15, n=100, industry=FIN, sampling_method=mvn_arch. at 89.92.
At seed=11, n=200, industry=FIN, sampling_method=ar1. at 91.3.
At seed=12, n=200, industry=FIN, sampling_method=ar1. at 93.21.
At seed=13, n=200, industry=FIN, sampling_method=ar1. at 95.14.
At seed=14, n=200, industry=FIN, sampling_method=ar1. at 97.12.
At seed=15, n=200, industry=FIN, sampling_method=ar1. at 99.03.
At seed=11, n=200, industry=FIN, sampling_method=garch. at 100.89.
At seed=12, n=200, industry=FIN, sampling_method=garch. at 102.77.
At seed=13, n=200, industry=FIN, sampling_method=garch. at 104.67.
At seed=14, n=200, industry=FIN, sampling_method=garch. at 106.58.
At seed=15, n=200, industry=FIN, sampling_method=garch. at 108.65.
At seed=11, n=200, industry=FIN, sampling_method=garch_ar1. at 110.62.
At seed=12, n=200, industry=FIN, sampling_method=garch_ar1. at 112.63.
At seed=13, n=200, industry=FIN, sampling_method=garch_ar1. at 114.61.
At seed=14, n=200, industry=FIN, sampling_method=garch_ar1. at 116.6.
At seed=15, n=200, industry=FIN, sampling_method=garch_ar1. at 118.58.
At seed=11, n=200, industry=FIN, sampling_method=mvn_arch. at 120.62.
At seed=12, n=200, industry=FIN, sampling_method=mvn_arch. at 122.52.
At seed=13, n=200, industry=FIN, sampling_method=mvn_arch. at 124.39.
At seed=14, n=200, industry=FIN, sampling_method=mvn_arch. at 126.26.
At seed=15, n=200, industry=FIN, sampling_method=mvn_arch. at 128.19.
At seed=11, n=300, industry=FIN, sampling_method=ar1. at 130.13.
At seed=12, n=300, industry=FIN, sampling_method=ar1. at 132.59.
At seed=13, n=300, industry=FIN, sampling_method=ar1. at 134.97.
At seed=14, n=300, industry=FIN, sampling_method=ar1. at 137.34.
At seed=15, n=300, industry=FIN, sampling_method=ar1. at 139.77.
At seed=11, n=300, industry=FIN, sampling_method=garch. at 142.23.
At seed=12, n=300, industry=FIN, sampling_method=garch. at 144.56.
At seed=13, n=300, industry=FIN, sampling_method=garch. at 146.9.
At seed=14, n=300, industry=FIN, sampling_method=garch. at 149.36.
At seed=15, n=300, industry=FIN, sampling_method=garch. at 151.77.
At seed=11, n=300, industry=FIN, sampling_method=garch_ar1. at 154.04.
At seed=12, n=300, industry=FIN, sampling_method=garch_ar1. at 156.4.
At seed=13, n=300, industry=FIN, sampling_method=garch_ar1. at 158.84.
At seed=14, n=300, industry=FIN, sampling_method=garch_ar1. at 161.27.
At seed=15, n=300, industry=FIN, sampling_method=garch_ar1. at 163.65.
At seed=11, n=300, industry=FIN, sampling_method=mvn_arch. at 166.03.
At seed=12, n=300, industry=FIN, sampling_method=mvn_arch. at 168.29.
At seed=13, n=300, industry=FIN, sampling_method=mvn_arch. at 170.64.
At seed=14, n=300, industry=FIN, sampling_method=mvn_arch. at 172.95.
At seed=15, n=300, industry=FIN, sampling_method=mvn_arch. at 175.35.
At seed=11, n=400, industry=FIN, sampling_method=ar1. at 177.83.
At seed=12, n=400, industry=FIN, sampling_method=ar1. at 180.97.
At seed=13, n=400, industry=FIN, sampling_method=ar1. at 184.04.
At seed=14, n=400, industry=FIN, sampling_method=ar1. at 187.18.
At seed=15, n=400, industry=FIN, sampling_method=ar1. at 190.31.
At seed=11, n=400, industry=FIN, sampling_method=garch. at 193.29.
At seed=12, n=400, industry=FIN, sampling_method=garch. at 196.37.
At seed=13, n=400, industry=FIN, sampling_method=garch. at 199.43.
At seed=14, n=400, industry=FIN, sampling_method=garch. at 202.69.
At seed=15, n=400, industry=FIN, sampling_method=garch. at 205.74.
At seed=11, n=400, industry=FIN, sampling_method=garch_ar1. at 208.96.
At seed=12, n=400, industry=FIN, sampling_method=garch_ar1. at 212.17.
At seed=13, n=400, industry=FIN, sampling_method=garch_ar1. at 215.32.
At seed=14, n=400, industry=FIN, sampling_method=garch_ar1. at 218.36.
At seed=15, n=400, industry=FIN, sampling_method=garch_ar1. at 221.5.
At seed=11, n=400, industry=FIN, sampling_method=mvn_arch. at 224.66.
At seed=12, n=400, industry=FIN, sampling_method=mvn_arch. at 227.69.
At seed=13, n=400, industry=FIN, sampling_method=mvn_arch. at 230.67.
At seed=14, n=400, industry=FIN, sampling_method=mvn_arch. at 233.71.
At seed=15, n=400, industry=FIN, sampling_method=mvn_arch. at 236.9.
At seed=11, n=500, industry=FIN, sampling_method=ar1. at 240.1.
At seed=12, n=500, industry=FIN, sampling_method=ar1. at 243.93.
At seed=13, n=500, industry=FIN, sampling_method=ar1. at 247.63.
At seed=14, n=500, industry=FIN, sampling_method=ar1. at 251.36.
At seed=15, n=500, industry=FIN, sampling_method=ar1. at 255.12.
At seed=11, n=500, industry=FIN, sampling_method=garch. at 258.86.
At seed=12, n=500, industry=FIN, sampling_method=garch. at 262.75.
At seed=13, n=500, industry=FIN, sampling_method=garch. at 266.59.
At seed=14, n=500, industry=FIN, sampling_method=garch. at 270.44.
At seed=15, n=500, industry=FIN, sampling_method=garch. at 274.19.
At seed=11, n=500, industry=FIN, sampling_method=garch_ar1. at 277.95.
At seed=12, n=500, industry=FIN, sampling_method=garch_ar1. at 281.71.
At seed=13, n=500, industry=FIN, sampling_method=garch_ar1. at 285.49.
At seed=14, n=500, industry=FIN, sampling_method=garch_ar1. at 289.32.
At seed=15, n=500, industry=FIN, sampling_method=garch_ar1. at 293.04.
At seed=11, n=500, industry=FIN, sampling_method=mvn_arch. at 296.68.
At seed=12, n=500, industry=FIN, sampling_method=mvn_arch. at 300.48.
At seed=13, n=500, industry=FIN, sampling_method=mvn_arch. at 304.42.
At seed=14, n=500, industry=FIN, sampling_method=mvn_arch. at 308.31.
At seed=15, n=500, industry=FIN, sampling_method=mvn_arch. at 312.13.
At seed=11, n=100, industry=HLC, sampling_method=ar1. at 316.02.
At seed=12, n=100, industry=HLC, sampling_method=ar1. at 316.8.
At seed=13, n=100, industry=HLC, sampling_method=ar1. at 317.56.
At seed=14, n=100, industry=HLC, sampling_method=ar1. at 318.3.
At seed=15, n=100, industry=HLC, sampling_method=ar1. at 319.16.
At seed=11, n=100, industry=HLC, sampling_method=garch. at 319.94.
At seed=12, n=100, industry=HLC, sampling_method=garch. at 320.71.
At seed=13, n=100, industry=HLC, sampling_method=garch. at 321.47.
At seed=14, n=100, industry=HLC, sampling_method=garch. at 322.28.
At seed=15, n=100, industry=HLC, sampling_method=garch. at 323.03.
At seed=11, n=100, industry=HLC, sampling_method=garch_ar1. at 323.75.
At seed=12, n=100, industry=HLC, sampling_method=garch_ar1. at 324.62.
At seed=13, n=100, industry=HLC, sampling_method=garch_ar1. at 325.43.
At seed=14, n=100, industry=HLC, sampling_method=garch_ar1. at 326.34.
At seed=15, n=100, industry=HLC, sampling_method=garch_ar1. at 327.14.
At seed=11, n=100, industry=HLC, sampling_method=mvn_arch. at 327.98.
At seed=12, n=100, industry=HLC, sampling_method=mvn_arch. at 328.79.
At seed=13, n=100, industry=HLC, sampling_method=mvn_arch. at 329.62.
At seed=14, n=100, industry=HLC, sampling_method=mvn_arch. at 330.4.
At seed=15, n=100, industry=HLC, sampling_method=mvn_arch. at 331.2.
At seed=11, n=200, industry=HLC, sampling_method=ar1. at 331.96.
At seed=12, n=200, industry=HLC, sampling_method=ar1. at 333.11.
At seed=13, n=200, industry=HLC, sampling_method=ar1. at 334.25.
At seed=14, n=200, industry=HLC, sampling_method=ar1. at 335.67.
At seed=15, n=200, industry=HLC, sampling_method=ar1. at 336.89.
At seed=11, n=200, industry=HLC, sampling_method=garch. at 338.1.
At seed=12, n=200, industry=HLC, sampling_method=garch. at 339.35.
At seed=13, n=200, industry=HLC, sampling_method=garch. at 340.61.
At seed=14, n=200, industry=HLC, sampling_method=garch. at 341.85.
At seed=15, n=200, industry=HLC, sampling_method=garch. at 342.99.
At seed=11, n=200, industry=HLC, sampling_method=garch_ar1. at 344.21.
At seed=12, n=200, industry=HLC, sampling_method=garch_ar1. at 345.56.
