Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-41-44/
At seed=306, n=100, industry=EGY, sampling_method=ar1. at 0.13.
At seed=307, n=100, industry=EGY, sampling_method=ar1. at 0.41.
At seed=308, n=100, industry=EGY, sampling_method=ar1. at 0.66.
At seed=309, n=100, industry=EGY, sampling_method=ar1. at 0.94.
At seed=310, n=100, industry=EGY, sampling_method=ar1. at 1.21.
At seed=306, n=100, industry=EGY, sampling_method=garch. at 1.48.
At seed=307, n=100, industry=EGY, sampling_method=garch. at 1.81.
At seed=308, n=100, industry=EGY, sampling_method=garch. at 2.1.
At seed=309, n=100, industry=EGY, sampling_method=garch. at 2.41.
At seed=310, n=100, industry=EGY, sampling_method=garch. at 2.72.
At seed=306, n=100, industry=EGY, sampling_method=garch_ar1. at 3.02.
At seed=307, n=100, industry=EGY, sampling_method=garch_ar1. at 3.34.
At seed=308, n=100, industry=EGY, sampling_method=garch_ar1. at 3.65.
At seed=309, n=100, industry=EGY, sampling_method=garch_ar1. at 3.95.
At seed=310, n=100, industry=EGY, sampling_method=garch_ar1. at 4.25.
At seed=306, n=100, industry=EGY, sampling_method=mvn_arch. at 4.56.
At seed=307, n=100, industry=EGY, sampling_method=mvn_arch. at 4.85.
At seed=308, n=100, industry=EGY, sampling_method=mvn_arch. at 5.2.
At seed=309, n=100, industry=EGY, sampling_method=mvn_arch. at 5.53.
At seed=310, n=100, industry=EGY, sampling_method=mvn_arch. at 5.84.
At seed=306, n=200, industry=EGY, sampling_method=ar1. at 6.13.
At seed=307, n=200, industry=EGY, sampling_method=ar1. at 6.64.
At seed=308, n=200, industry=EGY, sampling_method=ar1. at 7.1.
At seed=309, n=200, industry=EGY, sampling_method=ar1. at 7.6.
At seed=310, n=200, industry=EGY, sampling_method=ar1. at 8.07.
At seed=306, n=200, industry=EGY, sampling_method=garch. at 8.56.
At seed=307, n=200, industry=EGY, sampling_method=garch. at 9.06.
At seed=308, n=200, industry=EGY, sampling_method=garch. at 9.56.
At seed=309, n=200, industry=EGY, sampling_method=garch. at 10.06.
At seed=310, n=200, industry=EGY, sampling_method=garch. at 10.62.
At seed=306, n=200, industry=EGY, sampling_method=garch_ar1. at 11.26.
At seed=307, n=200, industry=EGY, sampling_method=garch_ar1. at 12.03.
At seed=308, n=200, industry=EGY, sampling_method=garch_ar1. at 30.49.
At seed=309, n=200, industry=EGY, sampling_method=garch_ar1. at 30.86.
At seed=310, n=200, industry=EGY, sampling_method=garch_ar1. at 31.23.
At seed=306, n=200, industry=EGY, sampling_method=mvn_arch. at 31.62.
At seed=307, n=200, industry=EGY, sampling_method=mvn_arch. at 31.99.
At seed=308, n=200, industry=EGY, sampling_method=mvn_arch. at 32.35.
At seed=309, n=200, industry=EGY, sampling_method=mvn_arch. at 32.73.
At seed=310, n=200, industry=EGY, sampling_method=mvn_arch. at 33.09.
At seed=306, n=300, industry=EGY, sampling_method=ar1. at 33.46.
At seed=307, n=300, industry=EGY, sampling_method=ar1. at 33.98.
At seed=308, n=300, industry=EGY, sampling_method=ar1. at 34.5.
At seed=309, n=300, industry=EGY, sampling_method=ar1. at 35.01.
At seed=310, n=300, industry=EGY, sampling_method=ar1. at 35.54.
At seed=306, n=300, industry=EGY, sampling_method=garch. at 36.06.
At seed=307, n=300, industry=EGY, sampling_method=garch. at 36.59.
At seed=308, n=300, industry=EGY, sampling_method=garch. at 37.11.
At seed=309, n=300, industry=EGY, sampling_method=garch. at 37.64.
At seed=310, n=300, industry=EGY, sampling_method=garch. at 38.16.
At seed=306, n=300, industry=EGY, sampling_method=garch_ar1. at 38.68.
At seed=307, n=300, industry=EGY, sampling_method=garch_ar1. at 39.21.
At seed=308, n=300, industry=EGY, sampling_method=garch_ar1. at 39.74.
At seed=309, n=300, industry=EGY, sampling_method=garch_ar1. at 40.27.
At seed=310, n=300, industry=EGY, sampling_method=garch_ar1. at 40.8.
At seed=306, n=300, industry=EGY, sampling_method=mvn_arch. at 41.33.
At seed=307, n=300, industry=EGY, sampling_method=mvn_arch. at 41.84.
At seed=308, n=300, industry=EGY, sampling_method=mvn_arch. at 42.36.
At seed=309, n=300, industry=EGY, sampling_method=mvn_arch. at 42.87.
At seed=310, n=300, industry=EGY, sampling_method=mvn_arch. at 43.39.
At seed=306, n=400, industry=EGY, sampling_method=ar1. at 43.92.
At seed=307, n=400, industry=EGY, sampling_method=ar1. at 44.65.
At seed=308, n=400, industry=EGY, sampling_method=ar1. at 45.38.
At seed=309, n=400, industry=EGY, sampling_method=ar1. at 46.11.
At seed=310, n=400, industry=EGY, sampling_method=ar1. at 46.84.
At seed=306, n=400, industry=EGY, sampling_method=garch. at 47.58.
At seed=307, n=400, industry=EGY, sampling_method=garch. at 48.32.
At seed=308, n=400, industry=EGY, sampling_method=garch. at 49.06.
At seed=309, n=400, industry=EGY, sampling_method=garch. at 49.81.
At seed=310, n=400, industry=EGY, sampling_method=garch. at 50.55.
At seed=306, n=400, industry=EGY, sampling_method=garch_ar1. at 51.29.
At seed=307, n=400, industry=EGY, sampling_method=garch_ar1. at 52.02.
At seed=308, n=400, industry=EGY, sampling_method=garch_ar1. at 52.76.
At seed=309, n=400, industry=EGY, sampling_method=garch_ar1. at 53.5.
At seed=310, n=400, industry=EGY, sampling_method=garch_ar1. at 54.23.
At seed=306, n=400, industry=EGY, sampling_method=mvn_arch. at 54.98.
At seed=307, n=400, industry=EGY, sampling_method=mvn_arch. at 55.71.
At seed=308, n=400, industry=EGY, sampling_method=mvn_arch. at 56.44.
At seed=309, n=400, industry=EGY, sampling_method=mvn_arch. at 57.19.
At seed=310, n=400, industry=EGY, sampling_method=mvn_arch. at 57.92.
At seed=306, n=500, industry=EGY, sampling_method=ar1. at 58.66.
At seed=307, n=500, industry=EGY, sampling_method=ar1. at 59.48.
At seed=308, n=500, industry=EGY, sampling_method=ar1. at 60.32.
At seed=309, n=500, industry=EGY, sampling_method=ar1. at 61.16.
At seed=310, n=500, industry=EGY, sampling_method=ar1. at 62.01.
At seed=306, n=500, industry=EGY, sampling_method=garch. at 62.84.
At seed=307, n=500, industry=EGY, sampling_method=garch. at 63.69.
At seed=308, n=500, industry=EGY, sampling_method=garch. at 64.59.
At seed=309, n=500, industry=EGY, sampling_method=garch. at 65.43.
At seed=310, n=500, industry=EGY, sampling_method=garch. at 66.27.
At seed=306, n=500, industry=EGY, sampling_method=garch_ar1. at 67.12.
At seed=307, n=500, industry=EGY, sampling_method=garch_ar1. at 67.97.
At seed=308, n=500, industry=EGY, sampling_method=garch_ar1. at 68.82.
At seed=309, n=500, industry=EGY, sampling_method=garch_ar1. at 69.69.
At seed=310, n=500, industry=EGY, sampling_method=garch_ar1. at 70.55.
At seed=306, n=500, industry=EGY, sampling_method=mvn_arch. at 71.4.
At seed=307, n=500, industry=EGY, sampling_method=mvn_arch. at 72.25.
At seed=308, n=500, industry=EGY, sampling_method=mvn_arch. at 73.09.
At seed=309, n=500, industry=EGY, sampling_method=mvn_arch. at 73.94.
