Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-41-46/
At seed=126, n=100, industry=EGY, sampling_method=ar1. at 0.34.
At seed=127, n=100, industry=EGY, sampling_method=ar1. at 0.88.
At seed=128, n=100, industry=EGY, sampling_method=ar1. at 1.41.
At seed=129, n=100, industry=EGY, sampling_method=ar1. at 1.94.
At seed=130, n=100, industry=EGY, sampling_method=ar1. at 2.44.
At seed=126, n=100, industry=EGY, sampling_method=garch. at 3.03.
At seed=127, n=100, industry=EGY, sampling_method=garch. at 3.59.
At seed=128, n=100, industry=EGY, sampling_method=garch. at 4.09.
At seed=129, n=100, industry=EGY, sampling_method=garch. at 4.68.
At seed=130, n=100, industry=EGY, sampling_method=garch. at 5.23.
At seed=126, n=100, industry=EGY, sampling_method=garch_ar1. at 5.73.
At seed=127, n=100, industry=EGY, sampling_method=garch_ar1. at 6.26.
At seed=128, n=100, industry=EGY, sampling_method=garch_ar1. at 6.82.
At seed=129, n=100, industry=EGY, sampling_method=garch_ar1. at 7.41.
At seed=130, n=100, industry=EGY, sampling_method=garch_ar1. at 7.99.
At seed=126, n=100, industry=EGY, sampling_method=mvn_arch. at 8.67.
At seed=127, n=100, industry=EGY, sampling_method=mvn_arch. at 9.4.
At seed=128, n=100, industry=EGY, sampling_method=mvn_arch. at 10.66.
At seed=129, n=100, industry=EGY, sampling_method=mvn_arch. at 23.17.
At seed=130, n=100, industry=EGY, sampling_method=mvn_arch. at 23.6.
At seed=126, n=200, industry=EGY, sampling_method=ar1. at 24.03.
At seed=127, n=200, industry=EGY, sampling_method=ar1. at 24.74.
At seed=128, n=200, industry=EGY, sampling_method=ar1. at 25.48.
At seed=129, n=200, industry=EGY, sampling_method=ar1. at 26.19.
At seed=130, n=200, industry=EGY, sampling_method=ar1. at 26.95.
At seed=126, n=200, industry=EGY, sampling_method=garch. at 27.66.
At seed=127, n=200, industry=EGY, sampling_method=garch. at 28.38.
At seed=128, n=200, industry=EGY, sampling_method=garch. at 29.1.
At seed=129, n=200, industry=EGY, sampling_method=garch. at 29.82.
At seed=130, n=200, industry=EGY, sampling_method=garch. at 30.54.
At seed=126, n=200, industry=EGY, sampling_method=garch_ar1. at 31.26.
At seed=127, n=200, industry=EGY, sampling_method=garch_ar1. at 31.98.
At seed=128, n=200, industry=EGY, sampling_method=garch_ar1. at 32.69.
At seed=129, n=200, industry=EGY, sampling_method=garch_ar1. at 33.41.
At seed=130, n=200, industry=EGY, sampling_method=garch_ar1. at 34.14.
At seed=126, n=200, industry=EGY, sampling_method=mvn_arch. at 34.86.
At seed=127, n=200, industry=EGY, sampling_method=mvn_arch. at 35.57.
At seed=128, n=200, industry=EGY, sampling_method=mvn_arch. at 36.28.
At seed=129, n=200, industry=EGY, sampling_method=mvn_arch. at 36.99.
At seed=130, n=200, industry=EGY, sampling_method=mvn_arch. at 37.71.
At seed=126, n=300, industry=EGY, sampling_method=ar1. at 38.42.
At seed=127, n=300, industry=EGY, sampling_method=ar1. at 39.48.
At seed=128, n=300, industry=EGY, sampling_method=ar1. at 40.48.
At seed=129, n=300, industry=EGY, sampling_method=ar1. at 41.5.
At seed=130, n=300, industry=EGY, sampling_method=ar1. at 42.55.
At seed=126, n=300, industry=EGY, sampling_method=garch. at 43.57.
At seed=127, n=300, industry=EGY, sampling_method=garch. at 44.6.
At seed=128, n=300, industry=EGY, sampling_method=garch. at 45.63.
At seed=129, n=300, industry=EGY, sampling_method=garch. at 46.66.
At seed=130, n=300, industry=EGY, sampling_method=garch. at 47.69.
At seed=126, n=300, industry=EGY, sampling_method=garch_ar1. at 48.72.
At seed=127, n=300, industry=EGY, sampling_method=garch_ar1. at 49.75.
At seed=128, n=300, industry=EGY, sampling_method=garch_ar1. at 50.78.
At seed=129, n=300, industry=EGY, sampling_method=garch_ar1. at 51.82.
At seed=130, n=300, industry=EGY, sampling_method=garch_ar1. at 52.86.
At seed=126, n=300, industry=EGY, sampling_method=mvn_arch. at 53.88.
At seed=127, n=300, industry=EGY, sampling_method=mvn_arch. at 54.9.
At seed=128, n=300, industry=EGY, sampling_method=mvn_arch. at 55.92.
At seed=129, n=300, industry=EGY, sampling_method=mvn_arch. at 56.94.
At seed=130, n=300, industry=EGY, sampling_method=mvn_arch. at 57.97.
At seed=126, n=400, industry=EGY, sampling_method=ar1. at 58.99.
At seed=127, n=400, industry=EGY, sampling_method=ar1. at 60.3.
At seed=128, n=400, industry=EGY, sampling_method=ar1. at 61.61.
At seed=129, n=400, industry=EGY, sampling_method=ar1. at 62.91.
At seed=130, n=400, industry=EGY, sampling_method=ar1. at 64.21.
At seed=126, n=400, industry=EGY, sampling_method=garch. at 65.52.
At seed=127, n=400, industry=EGY, sampling_method=garch. at 66.86.
At seed=128, n=400, industry=EGY, sampling_method=garch. at 68.21.
At seed=129, n=400, industry=EGY, sampling_method=garch. at 69.53.
At seed=130, n=400, industry=EGY, sampling_method=garch. at 70.86.
At seed=126, n=400, industry=EGY, sampling_method=garch_ar1. at 72.18.
At seed=127, n=400, industry=EGY, sampling_method=garch_ar1. at 73.51.
At seed=128, n=400, industry=EGY, sampling_method=garch_ar1. at 74.83.
At seed=129, n=400, industry=EGY, sampling_method=garch_ar1. at 76.22.
At seed=130, n=400, industry=EGY, sampling_method=garch_ar1. at 77.55.
At seed=126, n=400, industry=EGY, sampling_method=mvn_arch. at 78.88.
At seed=127, n=400, industry=EGY, sampling_method=mvn_arch. at 80.2.
At seed=128, n=400, industry=EGY, sampling_method=mvn_arch. at 81.5.
At seed=129, n=400, industry=EGY, sampling_method=mvn_arch. at 82.81.
At seed=130, n=400, industry=EGY, sampling_method=mvn_arch. at 84.11.
At seed=126, n=500, industry=EGY, sampling_method=ar1. at 85.41.
At seed=127, n=500, industry=EGY, sampling_method=ar1. at 86.99.
At seed=128, n=500, industry=EGY, sampling_method=ar1. at 88.6.
At seed=129, n=500, industry=EGY, sampling_method=ar1. at 90.21.
At seed=130, n=500, industry=EGY, sampling_method=ar1. at 91.83.
At seed=126, n=500, industry=EGY, sampling_method=garch. at 93.43.
At seed=127, n=500, industry=EGY, sampling_method=garch. at 95.07.
At seed=128, n=500, industry=EGY, sampling_method=garch. at 96.71.
At seed=129, n=500, industry=EGY, sampling_method=garch. at 98.37.
At seed=130, n=500, industry=EGY, sampling_method=garch. at 100.01.
At seed=126, n=500, industry=EGY, sampling_method=garch_ar1. at 101.65.
At seed=127, n=500, industry=EGY, sampling_method=garch_ar1. at 103.29.
At seed=128, n=500, industry=EGY, sampling_method=garch_ar1. at 104.96.
At seed=129, n=500, industry=EGY, sampling_method=garch_ar1. at 106.6.
At seed=130, n=500, industry=EGY, sampling_method=garch_ar1. at 108.25.
At seed=126, n=500, industry=EGY, sampling_method=mvn_arch. at 109.9.
At seed=127, n=500, industry=EGY, sampling_method=mvn_arch. at 111.53.
At seed=128, n=500, industry=EGY, sampling_method=mvn_arch. at 113.17.
At seed=129, n=500, industry=EGY, sampling_method=mvn_arch. at 114.82.
At seed=130, n=500, industry=EGY, sampling_method=mvn_arch. at 116.45.
At seed=126, n=100, industry=FIN, sampling_method=ar1. at 118.08.
At seed=127, n=100, industry=FIN, sampling_method=ar1. at 120.54.
At seed=128, n=100, industry=FIN, sampling_method=ar1. at 123.06.
At seed=129, n=100, industry=FIN, sampling_method=ar1. at 125.54.
At seed=130, n=100, industry=FIN, sampling_method=ar1. at 128.04.
At seed=126, n=100, industry=FIN, sampling_method=garch. at 130.54.
At seed=127, n=100, industry=FIN, sampling_method=garch. at 133.08.
At seed=128, n=100, industry=FIN, sampling_method=garch. at 135.59.
At seed=129, n=100, industry=FIN, sampling_method=garch. at 138.02.
At seed=130, n=100, industry=FIN, sampling_method=garch. at 140.49.
At seed=126, n=100, industry=FIN, sampling_method=garch_ar1. at 143.02.
At seed=127, n=100, industry=FIN, sampling_method=garch_ar1. at 145.49.
At seed=128, n=100, industry=FIN, sampling_method=garch_ar1. at 147.99.
At seed=129, n=100, industry=FIN, sampling_method=garch_ar1. at 150.47.
At seed=130, n=100, industry=FIN, sampling_method=garch_ar1. at 153.0.
At seed=126, n=100, industry=FIN, sampling_method=mvn_arch. at 155.51.
At seed=127, n=100, industry=FIN, sampling_method=mvn_arch. at 158.06.
At seed=128, n=100, industry=FIN, sampling_method=mvn_arch. at 160.57.
