Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-48-07/
At seed=421, n=100, industry=EGY, sampling_method=ar1. at 0.53.
At seed=422, n=100, industry=EGY, sampling_method=ar1. at 1.35.
At seed=423, n=100, industry=EGY, sampling_method=ar1. at 2.05.
At seed=424, n=100, industry=EGY, sampling_method=ar1. at 2.84.
At seed=425, n=100, industry=EGY, sampling_method=ar1. at 3.61.
At seed=421, n=100, industry=EGY, sampling_method=garch. at 4.63.
At seed=422, n=100, industry=EGY, sampling_method=garch. at 5.21.
At seed=423, n=100, industry=EGY, sampling_method=garch. at 6.15.
At seed=424, n=100, industry=EGY, sampling_method=garch. at 6.85.
At seed=425, n=100, industry=EGY, sampling_method=garch. at 7.57.
At seed=421, n=100, industry=EGY, sampling_method=garch_ar1. at 8.47.
At seed=422, n=100, industry=EGY, sampling_method=garch_ar1. at 9.06.
At seed=423, n=100, industry=EGY, sampling_method=garch_ar1. at 9.84.
At seed=424, n=100, industry=EGY, sampling_method=garch_ar1. at 10.53.
At seed=425, n=100, industry=EGY, sampling_method=garch_ar1. at 11.12.
At seed=421, n=100, industry=EGY, sampling_method=mvn_arch. at 11.67.
At seed=422, n=100, industry=EGY, sampling_method=mvn_arch. at 12.36.
At seed=423, n=100, industry=EGY, sampling_method=mvn_arch. at 12.96.
At seed=424, n=100, industry=EGY, sampling_method=mvn_arch. at 13.73.
At seed=425, n=100, industry=EGY, sampling_method=mvn_arch. at 14.39.
At seed=421, n=200, industry=EGY, sampling_method=ar1. at 15.05.
At seed=422, n=200, industry=EGY, sampling_method=ar1. at 16.04.
At seed=423, n=200, industry=EGY, sampling_method=ar1. at 17.04.
At seed=424, n=200, industry=EGY, sampling_method=ar1. at 18.03.
At seed=425, n=200, industry=EGY, sampling_method=ar1. at 18.91.
At seed=421, n=200, industry=EGY, sampling_method=garch. at 19.8.
At seed=422, n=200, industry=EGY, sampling_method=garch. at 20.74.
At seed=423, n=200, industry=EGY, sampling_method=garch. at 21.63.
At seed=424, n=200, industry=EGY, sampling_method=garch. at 22.76.
At seed=425, n=200, industry=EGY, sampling_method=garch. at 23.71.
At seed=421, n=200, industry=EGY, sampling_method=garch_ar1. at 24.65.
At seed=422, n=200, industry=EGY, sampling_method=garch_ar1. at 25.56.
At seed=423, n=200, industry=EGY, sampling_method=garch_ar1. at 26.44.
At seed=424, n=200, industry=EGY, sampling_method=garch_ar1. at 27.39.
At seed=425, n=200, industry=EGY, sampling_method=garch_ar1. at 28.42.
At seed=421, n=200, industry=EGY, sampling_method=mvn_arch. at 29.34.
At seed=422, n=200, industry=EGY, sampling_method=mvn_arch. at 30.25.
At seed=423, n=200, industry=EGY, sampling_method=mvn_arch. at 31.24.
At seed=424, n=200, industry=EGY, sampling_method=mvn_arch. at 32.18.
At seed=425, n=200, industry=EGY, sampling_method=mvn_arch. at 33.11.
At seed=421, n=300, industry=EGY, sampling_method=ar1. at 34.01.
At seed=422, n=300, industry=EGY, sampling_method=ar1. at 35.31.
At seed=423, n=300, industry=EGY, sampling_method=ar1. at 36.59.
At seed=424, n=300, industry=EGY, sampling_method=ar1. at 37.82.
At seed=425, n=300, industry=EGY, sampling_method=ar1. at 38.99.
At seed=421, n=300, industry=EGY, sampling_method=garch. at 40.27.
