Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-48-07/
At seed=436, n=100, industry=EGY, sampling_method=ar1. at 1.06.
At seed=437, n=100, industry=EGY, sampling_method=ar1. at 1.67.
At seed=438, n=100, industry=EGY, sampling_method=ar1. at 2.27.
At seed=439, n=100, industry=EGY, sampling_method=ar1. at 2.95.
At seed=440, n=100, industry=EGY, sampling_method=ar1. at 3.61.
At seed=436, n=100, industry=EGY, sampling_method=garch. at 4.52.
At seed=437, n=100, industry=EGY, sampling_method=garch. at 5.08.
At seed=438, n=100, industry=EGY, sampling_method=garch. at 5.94.
At seed=439, n=100, industry=EGY, sampling_method=garch. at 6.66.
At seed=440, n=100, industry=EGY, sampling_method=garch. at 7.44.
At seed=436, n=100, industry=EGY, sampling_method=garch_ar1. at 8.4.
At seed=437, n=100, industry=EGY, sampling_method=garch_ar1. at 9.02.
At seed=438, n=100, industry=EGY, sampling_method=garch_ar1. at 240.74.
At seed=439, n=100, industry=EGY, sampling_method=garch_ar1. at 241.56.
At seed=440, n=100, industry=EGY, sampling_method=garch_ar1. at 242.19.
At seed=436, n=100, industry=EGY, sampling_method=mvn_arch. at 242.8.
At seed=437, n=100, industry=EGY, sampling_method=mvn_arch. at 243.76.
At seed=438, n=100, industry=EGY, sampling_method=mvn_arch. at 244.49.
At seed=439, n=100, industry=EGY, sampling_method=mvn_arch. at 245.37.
At seed=440, n=100, industry=EGY, sampling_method=mvn_arch. at 246.11.
At seed=436, n=200, industry=EGY, sampling_method=ar1. at 246.93.
At seed=437, n=200, industry=EGY, sampling_method=ar1. at 248.09.
At seed=438, n=200, industry=EGY, sampling_method=ar1. at 249.22.
At seed=439, n=200, industry=EGY, sampling_method=ar1. at 250.4.
At seed=440, n=200, industry=EGY, sampling_method=ar1. at 251.42.
At seed=436, n=200, industry=EGY, sampling_method=garch. at 252.34.
At seed=437, n=200, industry=EGY, sampling_method=garch. at 253.37.
At seed=438, n=200, industry=EGY, sampling_method=garch. at 254.41.
At seed=439, n=200, industry=EGY, sampling_method=garch. at 255.38.
At seed=440, n=200, industry=EGY, sampling_method=garch. at 256.6.
At seed=436, n=200, industry=EGY, sampling_method=garch_ar1. at 257.61.
At seed=437, n=200, industry=EGY, sampling_method=garch_ar1. at 258.66.
At seed=438, n=200, industry=EGY, sampling_method=garch_ar1. at 259.93.
At seed=439, n=200, industry=EGY, sampling_method=garch_ar1. at 260.99.
At seed=440, n=200, industry=EGY, sampling_method=garch_ar1. at 262.14.
At seed=436, n=200, industry=EGY, sampling_method=mvn_arch. at 263.09.
At seed=437, n=200, industry=EGY, sampling_method=mvn_arch. at 264.06.
At seed=438, n=200, industry=EGY, sampling_method=mvn_arch. at 265.09.
At seed=439, n=200, industry=EGY, sampling_method=mvn_arch. at 266.24.
At seed=440, n=200, industry=EGY, sampling_method=mvn_arch. at 267.27.
At seed=436, n=300, industry=EGY, sampling_method=ar1. at 268.25.
At seed=437, n=300, industry=EGY, sampling_method=ar1. at 269.5.
At seed=438, n=300, industry=EGY, sampling_method=ar1. at 270.82.
At seed=439, n=300, industry=EGY, sampling_method=ar1. at 272.07.
At seed=440, n=300, industry=EGY, sampling_method=ar1. at 273.45.
At seed=436, n=300, industry=EGY, sampling_method=garch. at 274.82.
At seed=437, n=300, industry=EGY, sampling_method=garch. at 276.14.
At seed=438, n=300, industry=EGY, sampling_method=garch. at 277.52.
At seed=439, n=300, industry=EGY, sampling_method=garch. at 278.76.
At seed=440, n=300, industry=EGY, sampling_method=garch. at 279.99.
At seed=436, n=300, industry=EGY, sampling_method=garch_ar1. at 281.25.
At seed=437, n=300, industry=EGY, sampling_method=garch_ar1. at 282.56.
At seed=438, n=300, industry=EGY, sampling_method=garch_ar1. at 283.84.
At seed=439, n=300, industry=EGY, sampling_method=garch_ar1. at 285.22.
At seed=440, n=300, industry=EGY, sampling_method=garch_ar1. at 286.68.
At seed=436, n=300, industry=EGY, sampling_method=mvn_arch. at 287.92.
At seed=437, n=300, industry=EGY, sampling_method=mvn_arch. at 289.3.
