Output directory is /home/users/aspector/mosaic/mosaic_factor_paper/sim_data/robustness_sims/2025-09-01/21-41-48/
At seed=121, n=100, industry=EGY, sampling_method=ar1. at 0.23.
At seed=122, n=100, industry=EGY, sampling_method=ar1. at 0.77.
At seed=123, n=100, industry=EGY, sampling_method=ar1. at 1.26.
At seed=124, n=100, industry=EGY, sampling_method=ar1. at 1.78.
At seed=125, n=100, industry=EGY, sampling_method=ar1. at 2.32.
At seed=121, n=100, industry=EGY, sampling_method=garch. at 2.86.
At seed=122, n=100, industry=EGY, sampling_method=garch. at 3.42.
At seed=123, n=100, industry=EGY, sampling_method=garch. at 3.97.
At seed=124, n=100, industry=EGY, sampling_method=garch. at 4.56.
At seed=125, n=100, industry=EGY, sampling_method=garch. at 5.17.
At seed=121, n=100, industry=EGY, sampling_method=garch_ar1. at 5.74.
At seed=122, n=100, industry=EGY, sampling_method=garch_ar1. at 6.38.
At seed=123, n=100, industry=EGY, sampling_method=garch_ar1. at 7.06.
At seed=124, n=100, industry=EGY, sampling_method=garch_ar1. at 7.88.
At seed=125, n=100, industry=EGY, sampling_method=garch_ar1. at 9.04.
At seed=121, n=100, industry=EGY, sampling_method=mvn_arch. at 22.13.
At seed=122, n=100, industry=EGY, sampling_method=mvn_arch. at 22.57.
At seed=123, n=100, industry=EGY, sampling_method=mvn_arch. at 23.0.
At seed=124, n=100, industry=EGY, sampling_method=mvn_arch. at 23.44.
At seed=125, n=100, industry=EGY, sampling_method=mvn_arch. at 23.92.
At seed=121, n=200, industry=EGY, sampling_method=ar1. at 24.35.
At seed=122, n=200, industry=EGY, sampling_method=ar1. at 25.08.
At seed=123, n=200, industry=EGY, sampling_method=ar1. at 25.8.
At seed=124, n=200, industry=EGY, sampling_method=ar1. at 26.53.
At seed=125, n=200, industry=EGY, sampling_method=ar1. at 27.25.
At seed=121, n=200, industry=EGY, sampling_method=garch. at 27.96.
At seed=122, n=200, industry=EGY, sampling_method=garch. at 28.69.
At seed=123, n=200, industry=EGY, sampling_method=garch. at 29.43.
At seed=124, n=200, industry=EGY, sampling_method=garch. at 30.15.
At seed=125, n=200, industry=EGY, sampling_method=garch. at 30.88.
At seed=121, n=200, industry=EGY, sampling_method=garch_ar1. at 31.61.
At seed=122, n=200, industry=EGY, sampling_method=garch_ar1. at 32.36.
At seed=123, n=200, industry=EGY, sampling_method=garch_ar1. at 33.08.
At seed=124, n=200, industry=EGY, sampling_method=garch_ar1. at 33.81.
At seed=125, n=200, industry=EGY, sampling_method=garch_ar1. at 34.54.
At seed=121, n=200, industry=EGY, sampling_method=mvn_arch. at 35.26.
At seed=122, n=200, industry=EGY, sampling_method=mvn_arch. at 35.98.
At seed=123, n=200, industry=EGY, sampling_method=mvn_arch. at 36.7.
At seed=124, n=200, industry=EGY, sampling_method=mvn_arch. at 37.43.
At seed=125, n=200, industry=EGY, sampling_method=mvn_arch. at 38.16.
At seed=121, n=300, industry=EGY, sampling_method=ar1. at 38.89.
At seed=122, n=300, industry=EGY, sampling_method=ar1. at 39.91.
At seed=123, n=300, industry=EGY, sampling_method=ar1. at 40.94.
At seed=124, n=300, industry=EGY, sampling_method=ar1. at 41.97.
At seed=125, n=300, industry=EGY, sampling_method=ar1. at 42.99.
At seed=121, n=300, industry=EGY, sampling_method=garch. at 44.01.
At seed=122, n=300, industry=EGY, sampling_method=garch. at 45.05.
At seed=123, n=300, industry=EGY, sampling_method=garch. at 46.08.
At seed=124, n=300, industry=EGY, sampling_method=garch. at 47.12.
At seed=125, n=300, industry=EGY, sampling_method=garch. at 48.17.
At seed=121, n=300, industry=EGY, sampling_method=garch_ar1. at 49.22.
At seed=122, n=300, industry=EGY, sampling_method=garch_ar1. at 50.25.
At seed=123, n=300, industry=EGY, sampling_method=garch_ar1. at 51.29.
At seed=124, n=300, industry=EGY, sampling_method=garch_ar1. at 52.32.
At seed=125, n=300, industry=EGY, sampling_method=garch_ar1. at 53.36.
At seed=121, n=300, industry=EGY, sampling_method=mvn_arch. at 54.39.
At seed=122, n=300, industry=EGY, sampling_method=mvn_arch. at 55.41.
At seed=123, n=300, industry=EGY, sampling_method=mvn_arch. at 56.43.
At seed=124, n=300, industry=EGY, sampling_method=mvn_arch. at 57.46.
At seed=125, n=300, industry=EGY, sampling_method=mvn_arch. at 58.48.
At seed=121, n=400, industry=EGY, sampling_method=ar1. at 59.51.
At seed=122, n=400, industry=EGY, sampling_method=ar1. at 60.83.
At seed=123, n=400, industry=EGY, sampling_method=ar1. at 62.15.
At seed=124, n=400, industry=EGY, sampling_method=ar1. at 63.47.
At seed=125, n=400, industry=EGY, sampling_method=ar1. at 64.78.
At seed=121, n=400, industry=EGY, sampling_method=garch. at 66.1.
At seed=122, n=400, industry=EGY, sampling_method=garch. at 67.44.
At seed=123, n=400, industry=EGY, sampling_method=garch. at 68.77.
At seed=124, n=400, industry=EGY, sampling_method=garch. at 70.11.
At seed=125, n=400, industry=EGY, sampling_method=garch. at 71.44.
At seed=121, n=400, industry=EGY, sampling_method=garch_ar1. at 72.8.
At seed=122, n=400, industry=EGY, sampling_method=garch_ar1. at 74.14.
At seed=123, n=400, industry=EGY, sampling_method=garch_ar1. at 75.49.
At seed=124, n=400, industry=EGY, sampling_method=garch_ar1. at 76.83.
At seed=125, n=400, industry=EGY, sampling_method=garch_ar1. at 78.16.
At seed=121, n=400, industry=EGY, sampling_method=mvn_arch. at 79.49.
At seed=122, n=400, industry=EGY, sampling_method=mvn_arch. at 80.81.
At seed=123, n=400, industry=EGY, sampling_method=mvn_arch. at 82.12.
At seed=124, n=400, industry=EGY, sampling_method=mvn_arch. at 83.43.
At seed=125, n=400, industry=EGY, sampling_method=mvn_arch. at 84.76.
At seed=121, n=500, industry=EGY, sampling_method=ar1. at 86.09.
At seed=122, n=500, industry=EGY, sampling_method=ar1. at 87.73.
At seed=123, n=500, industry=EGY, sampling_method=ar1. at 89.35.
At seed=124, n=500, industry=EGY, sampling_method=ar1. at 90.97.
At seed=125, n=500, industry=EGY, sampling_method=ar1. at 92.58.
At seed=121, n=500, industry=EGY, sampling_method=garch. at 94.21.
At seed=122, n=500, industry=EGY, sampling_method=garch. at 95.87.
At seed=123, n=500, industry=EGY, sampling_method=garch. at 97.53.
At seed=124, n=500, industry=EGY, sampling_method=garch. at 99.2.
At seed=125, n=500, industry=EGY, sampling_method=garch. at 100.84.
At seed=121, n=500, industry=EGY, sampling_method=garch_ar1. at 102.5.
At seed=122, n=500, industry=EGY, sampling_method=garch_ar1. at 104.15.
At seed=123, n=500, industry=EGY, sampling_method=garch_ar1. at 105.8.
At seed=124, n=500, industry=EGY, sampling_method=garch_ar1. at 107.45.
At seed=125, n=500, industry=EGY, sampling_method=garch_ar1. at 109.1.
At seed=121, n=500, industry=EGY, sampling_method=mvn_arch. at 110.76.
At seed=122, n=500, industry=EGY, sampling_method=mvn_arch. at 112.41.
At seed=123, n=500, industry=EGY, sampling_method=mvn_arch. at 114.07.
At seed=124, n=500, industry=EGY, sampling_method=mvn_arch. at 115.72.
At seed=125, n=500, industry=EGY, sampling_method=mvn_arch. at 117.37.
At seed=121, n=100, industry=FIN, sampling_method=ar1. at 119.08.
At seed=122, n=100, industry=FIN, sampling_method=ar1. at 121.57.
At seed=123, n=100, industry=FIN, sampling_method=ar1. at 124.14.
At seed=124, n=100, industry=FIN, sampling_method=ar1. at 126.64.
At seed=125, n=100, industry=FIN, sampling_method=ar1. at 129.14.
At seed=121, n=100, industry=FIN, sampling_method=garch. at 131.65.
At seed=122, n=100, industry=FIN, sampling_method=garch. at 134.18.
At seed=123, n=100, industry=FIN, sampling_method=garch. at 136.62.
At seed=124, n=100, industry=FIN, sampling_method=garch. at 139.11.
At seed=125, n=100, industry=FIN, sampling_method=garch. at 141.65.
At seed=121, n=100, industry=FIN, sampling_method=garch_ar1. at 144.13.
At seed=122, n=100, industry=FIN, sampling_method=garch_ar1. at 146.62.
At seed=123, n=100, industry=FIN, sampling_method=garch_ar1. at 149.11.
At seed=124, n=100, industry=FIN, sampling_method=garch_ar1. at 151.65.
At seed=125, n=100, industry=FIN, sampling_method=garch_ar1. at 154.18.
At seed=121, n=100, industry=FIN, sampling_method=mvn_arch. at 156.7.
At seed=122, n=100, industry=FIN, sampling_method=mvn_arch. at 159.22.
At seed=123, n=100, industry=FIN, sampling_method=mvn_arch. at 161.74.
At seed=124, n=100, industry=FIN, sampling_method=mvn_arch. at 164.25.
At seed=125, n=100, industry=FIN, sampling_method=mvn_arch. at 166.77.
At seed=121, n=200, industry=FIN, sampling_method=ar1. at 169.27.
At seed=122, n=200, industry=FIN, sampling_method=ar1. at 172.85.
At seed=123, n=200, industry=FIN, sampling_method=ar1. at 176.44.
At seed=124, n=200, industry=FIN, sampling_method=ar1. at 180.02.
At seed=125, n=200, industry=FIN, sampling_method=ar1. at 183.61.
At seed=121, n=200, industry=FIN, sampling_method=garch. at 187.19.
At seed=122, n=200, industry=FIN, sampling_method=garch. at 190.79.
At seed=123, n=200, industry=FIN, sampling_method=garch. at 194.38.
At seed=124, n=200, industry=FIN, sampling_method=garch. at 197.95.
At seed=125, n=200, industry=FIN, sampling_method=garch. at 201.5.
At seed=121, n=200, industry=FIN, sampling_method=garch_ar1. at 205.06.
At seed=122, n=200, industry=FIN, sampling_method=garch_ar1. at 208.62.
At seed=123, n=200, industry=FIN, sampling_method=garch_ar1. at 212.19.
At seed=124, n=200, industry=FIN, sampling_method=garch_ar1. at 215.79.
At seed=125, n=200, industry=FIN, sampling_method=garch_ar1. at 219.4.
At seed=121, n=200, industry=FIN, sampling_method=mvn_arch. at 223.01.
